ROUTE_NAME,ROUTE_NAME_VALUE_DATE,ROUTE_NAME_VALUE_TEXT,SHOULDER_TYPE,SHOULDER_TYPE_VALUE_DATE,SHOULDER_TYPE_VALUE_TEXT,PCT_GREEN_TIME,PCT_GREEN_TIME_VALUE_DATE,PCT_GREEN_TIME_VALUE_TEXT,F_SYSTEM,F_SYSTEM_VALUE_DATE,F_SYSTEM_VALUE_TEXT,ROUTE_NUMBER,ROUTE_NUMBER_VALUE_DATE,ROUTE_NUMBER_VALUE_TEXT,COUNTY_ID,COUNTY_ID_VALUE_DATE,COUNTY_ID_VALUE_TEXT,ROUTE_QUALIFIER,ROUTE_QUALIFIER_VALUE_DATE,ROUTE_QUALIFIER_VALUE_TEXT,ROUTE_SIGNING,ROUTE_SIGNING_VALUE_DATE,ROUTE_SIGNING_VALUE_TEXT,ACCESS_CONTROL,ACCESS_CONTROL_VALUE_DATE,ACCESS_CONTROL_VALUE_TEXT,GRADES_A,GRADES_B,GRADES_C,GRADES_D,GRADES_E,GRADES_F,CURVES_A,CURVES_B,CURVES_C,CURVES_D,CURVES_E,CURVES_F,PEAK_PARKING,PEAK_PARKING_VALUE_DATE,PEAK_PARKING_VALUE_TEXT,MEDIAN_WIDTH,MEDIAN_WIDTH_VALUE_DATE,MEDIAN_WIDTH_VALUE_TEXT,SHOULDER_WIDTH_R,SHOULDER_WIDTH_R_VALUE_DATE,SHOULDER_WIDTH_R_VALUE_TEXT,MEDIAN_TYPE,MEDIAN_TYPE_VALUE_DATE,MEDIAN_TYPE_VALUE_TEXT,SHOULDER_WIDTH_L,SHOULDER_WIDTH_L_VALUE_DATE,SHOULDER_WIDTH_L_VALUE_TEXT,WIDENING_POTENTIAL,WIDENING_POTENTIAL_VALUE_DATE,WIDENING_POTENTIAL_VALUE_TEXT,PCT_PASS_SIGHT,PCT_PASS_SIGHT_VALUE_DATE,PCT_PASS_SIGHT_VALUE_TEXT,TERRAIN_TYPE,TERRAIN_TYPE_VALUE_DATE,TERRAIN_TYPE_VALUE_TEXT,NUMBER_SIGNALS,NUMBER_SIGNALS_VALUE_DATE,NUMBER_SIGNALS_VALUE_TEXT,STOP_SIGNS,STOP_SIGNS_VALUE_DATE,STOP_SIGNS_VALUE_TEXT,AT_GRADE_OTHER,AT_GRADE_OTHER_VALUE_DATE,AT_GRADE_OTHER_VALUE_TEXT,SIGNAL_TYPE,SIGNAL_TYPE_VALUE_DATE,SIGNAL_TYPE_VALUE_TEXT,TURN_LANES_L,TURN_LANES_L_VALUE_DATE,TURN_LANES_L_VALUE_TEXT,TURN_LANES_R,TURN_LANES_R_VALUE_DATE,TURN_LANES_R_VALUE_TEXT,PEAK_LANES,PEAK_LANES_VALUE_DATE,PEAK_LANES_VALUE_TEXT,COUNTER_PEAK_LANES,COUNTER_PEAK_LANES_VALUE_DATE,COUNTER_PEAK_LANES_VALUE_TEXT,DIR_THROUGH_LANES,DIR_THROUGH_LANES_VALUE_DATE,DIR_THROUGH_LANES_VALUE_TEXT,THROUGH_LANES,THROUGH_LANES_VALUE_DATE,THROUGH_LANES_VALUE_TEXT,FACILITY_TYPE,FACILITY_TYPE_VALUE_DATE,FACILITY_TYPE_VALUE_TEXT,MAINTENANCE_OPERATIONS,MAINTENANCE_OPERATIONS_VALUE_DATE,MAINTENANCE_OPERATIONS_VALUE_TEXT,OWNERSHIP,OWNERSHIP_VALUE_DATE,OWNERSHIP_VALUE_TEXT,TOLL_ID,TOLL_ID_VALUE_DATE,TOLL_ID_VALUE_TEXT,SPEED_LIMIT,SPEED_LIMIT_VALUE_DATE,SPEED_LIMIT_VALUE_TEXT,STRAHNET,STRAHNET_TYPE_VALUE_DATE,STRAHNET_TYPE_VALUE_TEXT,NN,TRUCK_VALUE_DATE,TRUCK_VALUE_TEXT,AADT_SINGLE_UNIT,AADT_SINGLE_UNIT_VALUE_DATE,AADT_SINGLE_UNIT_VALUE_TEXT,AADT,AADT_VALUE_DATE,AADT_VALUE_TEXT,PCT_DH_COMBINATION,PCT_DH_COMBINATION_VALUE_DATE,PCT_DH_COMBINATION_VALUE_TEXT,PCT_DH_SINGLE_UNIT,PCT_DH_SINGLE_UNIT_VALUE_DATE,PCT_DH_SINGLE_UNIT_VALUE_TEXT,DIR_FACTOR,DIR_FACTOR_VALUE_DATE,DIR_FACTOR_VALUE_TEXT,FUTURE_AADT,FUTURE_AADT_VALUE_DATE,FUTURE_AADT_VALUE_TEXT,AADT_COMBINATION,AADT_COMBINATION_VALUE_DATE,AADT_COMBINATION_VALUE_TEXT,K_FACTOR,K_FACTOR_VALUE_DATE,K_FACTOR_VALUE_TEXT,NHS,NHS_VALUE_DATE,NHS_VALUE_TEXT,URBAN_ID,URBAN_CODE_VALUE_DATE,URBAN_CODE_VALUE_TEXT,STRUCTURE_TYPE,STRUCTURE_TYPE_VALUE_DATE,STRUCTURE_TYPE_VALUE_TEXT,LANE_WIDTH,LANE_WIDTH_VALUE_DATE,LANE_WIDTH_VALUE_TEXT,SURFACE_TYPE,SURFACE_TYPE_VALUE_DATE,SURFACE_TYPE_VALUE_TEXT,IRI,IRI_VALUE_DATE,IRI_VALUE_TEXT,CRACKING_PERCENT,CRACKING_PERCENT_VALUE_DATE,CRACKING_PERCENT_VALUE_TEXT,FAULTING,FAULTING_VALUE_DATE,FAULTING_VALUE_TEXT,RUTTING,RUTTING_VALUE_DATE,RUTTING_VALUE_TEXT,BASE_THICKNESS,BASE_THICKNESS_VALUE_DATE,BASE_THICKNESS_VALUE_TEXT,YEAR_LAST_CONSTRUCTION,YEAR_LAST_CONSTRUCTION_VALUE_DATE,YEAR_LAST_CONSTRUCTION_VALUE_TEXT,THICKNESS_RIGID,THICKNESS_RIGID_VALUE_DATE,THICKNESS_RIGID_VALUE_TEXT,BASE_TYPE,BASE_TYPE_VALUE_DATE,BASE_TYPE_VALUE_TEXT,LAST_OVERLAY_THICKNESS,LAST_OVERLAY_THICKNESS_VALUE_DATE,LAST_OVERLAY_THICKNESS_VALUE_TEXT,YEAR_LAST_IMPROVEMENT,YEAR_LAST_IMPROVEMENT_VALUE_DATE,YEAR_LAST_IMPROVEMENT_VALUE_TEXT,THICKNESS_FLEXIBLE,THICKNESS_FLEXIBLE_VALUE_DATE,THICKNESS_FLEXIBLE_VALUE_TEXT,HPMS_SAMPLE_NO,RouteID,BMP,EMP,sji01,sji02,sji03,sji04,sji05,sji06,sji07,sji08,sji09,sji10,sji11,sji12,sji13
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,41.3,05/31/2022,,0.688,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.3,163.4,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,42.1,05/31/2022,,0.682,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.4,163.5,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,94.1,05/31/2022,,1.069,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.5,163.6,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,63.0,05/31/2022,,0.672,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.6,163.7,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,71.2,05/31/2022,,1.014,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.7,163.8,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,45.6,05/31/2022,,0.345,05/31/2022,,,,,0.04,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.8,163.9,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,38.2,05/31/2022,,0.684,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,163.9,164.0,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,41.2,05/31/2022,,0.351,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.0,164.1,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,43.8,05/31/2022,,2.072,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.1,164.2,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,62.6,05/31/2022,,1.411,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.2,164.3,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,53.0,05/31/2022,,1.005,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.3,164.4,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,40.4,05/31/2022,,0.683,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.4,164.5,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,33.5,05/31/2022,,0.337,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.5,164.598,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,1.0,,54A154,12.0,05/31/2022,,6.0,05/31/2022,,33.5,05/31/2022,,0.337,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.598,164.6,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,1.0,,54A154,12.0,05/31/2022,,6.0,05/31/2022,,124.3,05/31/2022,,1.012,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.6,164.61,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,124.3,05/31/2022,,1.012,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.61,164.665,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,1.0,,54A250,12.0,05/31/2022,,6.0,05/31/2022,,124.3,05/31/2022,,1.012,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.665,164.7,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,1.0,,54A250,11.0,05/31/2022,,6.0,05/31/2022,,83.3,05/31/2022,,0.707,05/31/2022,,,,,0.1,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.7,164.705,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,83.3,05/31/2022,,0.707,05/31/2022,,,,,0.1,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.705,164.8,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,53.0,05/31/2022,,0.0,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.8,164.9,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,68.8,05/31/2022,,0.354,05/31/2022,,,,,0.07,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,164.9,165.0,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,36.6,05/31/2022,,0.34,05/31/2022,,,,,0.08,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.0,165.1,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,174.8,05/31/2022,,0.705,05/31/2022,,,,,0.1,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.1,165.14,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,1.0,,54A122,11.0,05/31/2022,,6.0,05/31/2022,,174.8,05/31/2022,,0.705,05/31/2022,,,,,0.1,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.14,165.164,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,174.8,05/31/2022,,0.705,05/31/2022,,,,,0.1,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.164,165.2,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,58.0,05/31/2022,,0.0,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.2,165.3,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,28.9,05/31/2022,,0.0,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.3,165.4,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,30.3,05/31/2022,,0.347,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.4,165.5,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,34.8,05/31/2022,,0.347,05/31/2022,,,,,0.04,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.5,165.6,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,35.9,05/31/2022,,0.371,05/31/2022,,,,,0.03,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.6,165.7,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,12.0,05/31/2022,,6.0,05/31/2022,,33.1,05/31/2022,,0.338,05/31/2022,,,,,0.05,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.7,165.8,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,43.3,05/31/2022,,0.711,05/31/2022,,,,,0.04,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.8,165.9,True,True,True,True,True,True,False,True,True,True,True,True,False
,,,,,,,,,1.0,,,77.0,,77S,107.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,6.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,99999.0,,,,,,11.0,05/31/2022,,6.0,05/31/2022,,41.9,05/31/2022,,0.359,05/31/2022,,,,,0.06,05/31/2022,,,,,,,,,,,,,,,,,,,,,,,,54100770000SB,165.9,166.0,True,True,True,True,True,True,False,True,True,True,True,True,False
