ValidationResultId,SessionId,ValidationRule,ValidationDescription,RouteId,BeginPoint,EndPoint,DataItemsImpacted,LastModifiedBy,LastModifiedOn,SpatialJoinRecordId,geometry
601335560,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.616,36.646,Road Events,MJORDAN13,2023-06-14T17:10:54,255155,POINT (-78.58348430699999 39.08862585000003)
601335561,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3341,35.34,Road Events,MJORDAN13,2023-06-14T17:10:55,271292,POINT (-78.59822279100001 39.07505426199998)
601335562,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5,35.5182,Road Events,MJORDAN13,2023-06-14T17:10:55,271329,POINT (-78.59552295399999 39.07619984399997)
601335563,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.79,35.8,Road Events,MJORDAN13,2023-06-14T17:10:55,271330,POINT (-78.59260194900003 39.07961574199999)
601335564,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7876,36.8,Road Events,MJORDAN13,2023-06-14T17:10:55,271331,POINT (-78.58085974800002 39.08972248999999)
601335565,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.6,36.616,Road Events,MJORDAN13,2023-06-14T17:10:55,271337,POINT (-78.583855132 39.08847075599999)
601335566,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.9,35.9057,Road Events,MJORDAN13,2023-06-14T17:10:55,280817,POINT (-78.59180090799998 39.081060579)
601335567,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.09,36.1,Road Events,MJORDAN13,2023-06-14T17:10:55,280818,POINT (-78.59155183199999 39.08379702600001)
601335568,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.49,36.5,Road Events,MJORDAN13,2023-06-14T17:10:55,280819,POINT (-78.58555291499999 39.08755817700001)
601335569,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6696,35.6721,Road Events,MJORDAN13,2023-06-14T17:10:55,286256,POINT (-78.59364328700002 39.07795376399997)
601335570,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5466,35.55,Road Events,MJORDAN13,2023-06-14T17:10:55,286257,POINT (-78.59491378799999 39.07646976299998)
601335571,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.7,35.7037,Road Events,MJORDAN13,2023-06-14T17:10:55,286260,POINT (-78.59338330200001 39.07836805699998)
601335572,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.998,35.0,Road Events,MJORDAN13,2023-06-14T17:10:55,286261,POINT (-78.60485205499998 39.07597230200003)
601335573,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4,35.4013,Road Events,MJORDAN13,2023-06-14T17:10:55,290035,POINT (-78.5972069 39.07545242999998)
601335574,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3995,35.4,Road Events,MJORDAN13,2023-06-14T17:10:55,291312,POINT (-78.59722090000002 39.07544643)
601335575,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.2,37.2896,Road Events,MJORDAN13,2023-06-14T17:10:44,83302,POINT (-78.57354137499999 39.09268418200003)
601335576,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.6,37.7,Road Events,MJORDAN13,2023-06-14T17:10:44,83303,POINT (-78.566587169 39.09468099999998)
601335577,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.5,38.6,Road Events,MJORDAN13,2023-06-14T17:10:44,83304,POINT (-78.55292690599998 39.08826241200001)
601335578,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.9,39.0,Road Events,MJORDAN13,2023-06-14T17:10:44,83305,POINT (-78.54612268300002 39.08641425600001)
601335579,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,41.0,41.1,Road Events,MJORDAN13,2023-06-14T17:10:44,83306,POINT (-78.51448256499998 39.08556195900002)
601335580,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.9241,39.9968,Road Events,MJORDAN13,2023-06-14T17:10:45,160693,POINT (-78.53159806999997 39.08275965399997)
601335581,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.3397,39.4,Road Events,MJORDAN13,2023-06-14T17:10:45,160702,POINT (-78.53896228299999 39.08477930399999)
601335582,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.2,40.2906,Road Events,MJORDAN13,2023-06-14T17:10:45,160703,POINT (-78.526986905 39.08147385199999)
601335583,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.3,37.4,Road Events,MJORDAN13,2023-06-14T17:10:45,160704,POINT (-78.57173637400001 39.09320065600002)
601335584,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.5,37.6,Road Events,MJORDAN13,2023-06-14T17:10:45,160705,POINT (-78.56830416899999 39.09418808200002)
601335585,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.7,37.8,Road Events,MJORDAN13,2023-06-14T17:10:45,160706,POINT (-78.564837711 39.09501848500003)
601335586,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.9,38.0,Road Events,MJORDAN13,2023-06-14T17:10:45,160707,POINT (-78.56182342 39.09343294799999)
601335587,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.0,38.1,Road Events,MJORDAN13,2023-06-14T17:10:45,160708,POINT (-78.560399781 39.09250250999997)
601335588,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.1,38.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160709,POINT (-78.558943468 39.09159978999998)
601335589,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.2,38.3,Road Events,MJORDAN13,2023-06-14T17:10:45,160710,POINT (-78.557422858 39.09078657499998)
601335590,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.3,38.4,Road Events,MJORDAN13,2023-06-14T17:10:45,160711,POINT (-78.55600617800002 39.08984125900002)
601335591,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.4,38.5,Road Events,MJORDAN13,2023-06-14T17:10:45,160712,POINT (-78.55456931700002 39.08891092699997)
601335592,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.6,38.7,Road Events,MJORDAN13,2023-06-14T17:10:45,160713,POINT (-78.55128028600001 39.08760242400001)
601335593,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.7,38.8,Road Events,MJORDAN13,2023-06-14T17:10:45,160714,POINT (-78.549699868 39.086831039)
601335594,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.8,38.8886,Road Events,MJORDAN13,2023-06-14T17:10:45,160715,POINT (-78.548081825 39.08638085199999)
601335595,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.0,39.1,Road Events,MJORDAN13,2023-06-14T17:10:45,160716,POINT (-78.54426592099998 39.08645088100002)
601335596,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.1,39.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160717,POINT (-78.54246016799999 39.08630614999998)
601335597,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.2,39.3,Road Events,MJORDAN13,2023-06-14T17:10:45,160718,POINT (-78.54093830099998 39.08544072199999)
601335598,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.5,39.6,Road Events,MJORDAN13,2023-06-14T17:10:45,160719,POINT (-78.53581718100003 39.08442054300002)
601335599,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.6,39.7,Road Events,MJORDAN13,2023-06-14T17:10:45,160720,POINT (-78.53431168600002 39.08521715699999)
601335600,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.8205,39.9,Road Events,MJORDAN13,2023-06-14T17:10:45,160721,POINT (-78.532015769 39.08412330300001)
601335601,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.0,40.1,Road Events,MJORDAN13,2023-06-14T17:10:45,160722,POINT (-78.53031791000001 39.082036184)
601335602,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.1,40.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160723,POINT (-78.52867312900003 39.08145076099999)
601335603,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.3,40.4,Road Events,MJORDAN13,2023-06-14T17:10:45,160724,POINT (-78.52521990000002 39.08201564900003)
601335604,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.4,40.5,Road Events,MJORDAN13,2023-06-14T17:10:45,160725,POINT (-78.52349337700002 39.08237456799998)
601335605,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.5,40.6,Road Events,MJORDAN13,2023-06-14T17:10:45,160726,POINT (-78.52193773900001 39.08274473)
601335606,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.6,40.7,Road Events,MJORDAN13,2023-06-14T17:10:45,160727,POINT (-78.52120172000002 39.084115811)
601335607,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.7,40.8,Road Events,MJORDAN13,2023-06-14T17:10:45,160728,POINT (-78.51967278900003 39.084672727)
601335608,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.8,40.9,Road Events,MJORDAN13,2023-06-14T17:10:45,160729,POINT (-78.51787053300001 39.08466950399998)
601335609,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,40.9,41.0,Road Events,MJORDAN13,2023-06-14T17:10:45,160730,POINT (-78.51615182500001 39.08501893499999)
601335610,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,41.1,41.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160731,POINT (-78.51269159899999 39.08564668000002)
601335611,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.4,37.488,Road Events,MJORDAN13,2023-06-14T17:10:45,160734,POINT (-78.57012332900001 39.09366583500002)
601335612,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,41.2046,41.28,Road Events,MJORDAN13,2023-06-14T17:10:47,219711,POINT (-78.51104096300003 39.085453465)
601335613,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.8048,37.87,Road Events,MJORDAN13,2023-06-14T17:10:47,219712,POINT (-78.56343128100002 39.09446376800003)
601335614,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.3,39.3397,Road Events,MJORDAN13,2023-06-14T17:10:47,219713,POINT (-78.53981936500003 39.08498738399999)
601335615,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.7111,39.7624,Road Events,MJORDAN13,2023-06-14T17:10:47,219714,POINT (-78.53291766500001 39.08555680000001)
601335616,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.87,37.9,Road Events,MJORDAN13,2023-06-14T17:10:47,219737,POINT (-78.56275037799998 39.0940354)
601335617,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.4519,39.5,Road Events,MJORDAN13,2023-06-14T17:10:47,219738,POINT (-78.53712175800001 39.08437233299998)
601335618,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.805,39.8205,Road Events,MJORDAN13,2023-06-14T17:10:48,255164,POINT (-78.53205377099999 39.08479026700002)
601335619,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.42,39.44,Road Events,MJORDAN13,2023-06-14T17:10:48,255166,POINT (-78.537926271 39.08453726699997)
601335620,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.4,39.42,Road Events,MJORDAN13,2023-06-14T17:10:48,255169,POINT (-78.53827278300002 39.08461480400001)
601335621,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.9,39.9241,Road Events,MJORDAN13,2023-06-14T17:10:48,255170,POINT (-78.531956347 39.08339616299997)
601335622,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.7624,39.7849,Road Events,MJORDAN13,2023-06-14T17:10:48,271348,POINT (-78.53235416799998 39.08528325999998)
601335623,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,39.44,39.4519,Road Events,MJORDAN13,2023-06-14T17:10:48,271351,POINT (-78.53764827100002 39.08447826700001)
601335624,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.2896,37.3,Road Events,MJORDAN13,2023-06-14T17:10:48,271353,POINT (-78.572683557 39.09292658599998)
601335625,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,38.8886,38.9,Road Events,MJORDAN13,2023-06-14T17:10:48,271354,POINT (-78.54715693600002 39.08639385499998)
