BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|42202190000NB|8.8|8.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|8.9|9.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.0|9.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.1|9.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.2|9.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.3|9.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.4|9.45|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.45|9.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.5|9.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.6|9.66|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|9.66|9.68|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.12|13.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.2|13.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.3|13.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.4|13.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.5|13.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.6|13.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.7|13.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.8|13.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|13.9|14.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.0|14.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.1|14.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.2|14.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.3|14.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.4|14.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.5|14.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.6|14.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.7|14.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.8|14.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|14.9|15.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|15.0|15.03|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|15.03|15.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|15.89|15.9|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|15.9|16.0|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.0|16.1|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.1|16.2|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.2|16.3|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.3|16.4|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.4|16.5|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.5|16.6|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.6|16.7|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.7|16.8|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.8|16.9|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|16.9|17.0|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|17.0|17.1|last_overlay_thickness|2.0|||
