RouteID|BMP|EMP|ValueNumeric|DataItem|BeginDate|ValueText|ValueDate|StateID|Comments
50200600000EB|0.0|0.24|0.052|Curves_A|01/01/2024|||54|
50200600000EB|0.49|0.72|0.175|Curves_A|01/01/2024|||54|
50200600000EB|1.13|1.83|0.7|Curves_A|01/01/2024|||54|
50200600000EB|3.79|4.04|0.25|Curves_A|01/01/2024|||54|
50200600000EB|4.04|4.39|0.35|Curves_A|01/01/2024|||54|
2040160070000|0.0|0.27|0.156|Curves_A|01/01/2024|||54|
2040160070000|0.27|0.51|0.104|Curves_A|01/01/2024|||54|
0630002000000|14.38|17.99|2.854|Curves_A|01/01/2024|||54|
4170012001900|0.0|0.46|0.124|Curves_A|01/01/2024|||54|
2870507001900|0.66|1.54|0.004|Curves_A|01/01/2024|||54|
4970753001900|0.26|0.44|0.122|Curves_A|01/01/2024|||54|
21200190000NB|22.37|22.58|0.14|Curves_A|01/01/2024|||54|
21200190000NB|22.72|23.48|0.277|Curves_A|01/01/2024|||54|
3540018000000|0.0|0.72|0.479|Curves_A|01/01/2024|||54|
25100790000NB|129.52|130.48|0.116|Curves_A|01/01/2024|||54|
25100790000NB|130.53|133.37|0.116|Curves_A|01/01/2024|||54|
25100790000NB|133.37|134.97|0.049|Curves_A|01/01/2024|||54|
25100790000NB|139.1|139.82|0.064|Curves_A|01/01/2024|||54|
25100790000NB|139.82|140.352|0.067|Curves_A|01/01/2024|||54|
12202200000NB|4.41|5.14|0.267|Curves_A|01/01/2024|||54|
5040008000000|0.0|0.45|0.08|Curves_A|01/01/2024|||54|
4630310000000|0.0|0.2|0.038|Curves_A|01/01/2024|||54|
43200500000EB|0.0|2.86|0.159|Curves_A|01/01/2024|||54|
43200500000EB|8.02|9.99|0.053|Curves_A|01/01/2024|||54|
43200500000EB|10.83|11.79|0.062|Curves_A|01/01/2024|||54|
43200500000EB|12.54|12.85|0.132|Curves_A|01/01/2024|||54|
43200500000EB|13.57|14.78|0.053|Curves_A|01/01/2024|||54|
1340219390000|0.0|0.48|0.027|Curves_A|01/01/2024|||54|
4140009000000|5.28|5.54|0.034|Curves_A|01/01/2024|||54|
4940012000000|0.85|1.53|0.46|Curves_A|01/01/2024|||54|
4940012000000|1.53|2.57|1.04|Curves_A|01/01/2024|||54|
4940012000000|2.57|4.26|1.491|Curves_A|01/01/2024|||54|
4940012000000|5.08|5.29|0.058|Curves_A|01/01/2024|||54|
0330099000000|0.0|1.84|0.083|Curves_A|01/01/2024|||54|
