ROUTE_ID,BMP,EMP,data
0240011120000,0.0,1.74,ARNOLD
0240011130000,0.0,0.6,ARNOLD
0240011140000,0.0,0.39,ARNOLD
0240011150000,0.0,0.21,ARNOLD
0240011160000,0.0,0.08,ARNOLD
0240011170000,0.0,0.06,ARNOLD
0240011180000,0.0,0.1,ARNOLD
0240011190000,0.0,0.31,ARNOLD
0240011200000,0.0,0.227,ARNOLD
0240011210000,0.0,0.96,ARNOLD
0240011220000,0.0,0.5,ARNOLD
0240011230000,0.0,0.23,ARNOLD
0240011240000,0.0,0.85,ARNOLD
0240011250000,0.0,0.32,ARNOLD
0240011260000,0.0,0.3,ARNOLD
0240011270000,0.0,1.11,ARNOLD
0240011300000,0.0,0.94,ARNOLD
0240011320000,0.0,0.24,ARNOLD
0240011330000,0.0,0.26,ARNOLD
0240011340000,0.0,0.32,ARNOLD
0240011360000,0.0,0.09,ARNOLD
0240011370000,0.0,0.23,ARNOLD
0240011380000,0.0,0.08,ARNOLD
0240011390000,0.0,0.2,ARNOLD
0240011540000,0.0,0.3,ARNOLD
0240011550000,0.0,0.21,ARNOLD
0240011560000,0.0,0.23,ARNOLD
0240011570000,0.0,0.35,ARNOLD
0240011580000,0.0,0.43,ARNOLD
0240011590000,0.0,0.08,ARNOLD
0240011600000,0.0,0.41,ARNOLD
0240011610000,0.0,0.22,ARNOLD
0240011620000,0.0,0.18,ARNOLD
0240011640000,0.0,0.128,ARNOLD
0240012000000,0.0,5.96,ARNOLD
0240012010000,0.0,1.52,ARNOLD
0240012020000,0.0,0.68,ARNOLD
0240012030000,0.0,0.6,ARNOLD
0240012040000,0.0,1.64,ARNOLD
0240012050000,0.0,2.26,ARNOLD
0240012060000,0.0,0.72,ARNOLD
0240012070000,0.0,2.7,ARNOLD
0240012080000,0.0,0.6,ARNOLD
0240012090000,0.0,0.25,ARNOLD
0240012100000,0.0,0.37,ARNOLD
0240012110000,0.0,0.08,ARNOLD
0240013000000,0.43,4.51,ARNOLD
0240013010000,0.0,1.86,ARNOLD
0240014000000,0.0,0.39,ARNOLD
0240014020000,0.0,0.91,ARNOLD
0240015000000,0.0,3.15,ARNOLD
0240015010000,0.0,0.5,ARNOLD
0240015020000,0.0,0.71,ARNOLD
0240016000000,0.0,2.16,ARNOLD
0240016010000,0.0,1.06,ARNOLD
0240017000000,0.0,4.59,ARNOLD
0240017010000,0.0,0.23,ARNOLD
0240017020000,0.0,0.3,ARNOLD
0240018000000,0.0,7.35,ARNOLD
0240018010000,0.0,2.87,ARNOLD
0240018020000,0.0,0.87,ARNOLD
0240018030000,0.0,1.33,ARNOLD
0240019000000,0.0,4.06,ARNOLD
0240019000200,0.0,0.022,ARNOLD
0240019010000,0.0,2.45,ARNOLD
0240019020000,0.0,1.23,ARNOLD
0240019030000,0.0,0.33,ARNOLD
0240019040000,0.0,0.11,ARNOLD
0240019050000,0.0,0.08,ARNOLD
0240019060000,0.0,0.17,ARNOLD
0240019070000,0.0,0.25,ARNOLD
0240019080000,0.0,0.41,ARNOLD
0240019090000,0.0,0.73,ARNOLD
0240019100000,0.0,0.53,ARNOLD
0240019110000,0.0,0.22,ARNOLD
0240019120000,0.0,0.41,ARNOLD
0240020000000,0.0,3.86,ARNOLD
0240022000000,0.0,3.23,ARNOLD
0240022010000,0.0,1.87,ARNOLD
0240023000000,0.0,5.61,ARNOLD
0240024000000,0.0,7.41,ARNOLD
0240024010000,0.0,2.14,ARNOLD
0240024020000,0.0,2.28,ARNOLD
0240024030000,0.0,1.39,ARNOLD
0240024030200,0.0,0.021,ARNOLD
0240024040000,0.0,0.23,ARNOLD
0240025000000,0.0,3.21,ARNOLD
0240025010000,0.0,0.61,ARNOLD
0240025020000,0.0,0.35,ARNOLD
0240025030000,0.0,0.13,ARNOLD
0240026000000,0.0,8.37,ARNOLD
0240026010000,0.0,1.29,ARNOLD
0240026020000,0.0,1.88,ARNOLD
0240026030000,0.0,0.88,ARNOLD
0240026040000,0.0,0.8,ARNOLD
0240026050000,0.0,0.36,ARNOLD
0240026060000,0.0,0.48,ARNOLD
0240026070000,0.0,0.45,ARNOLD
0240026080000,0.0,0.49,ARNOLD
0240026090000,0.0,0.12,ARNOLD
0240026100000,0.0,0.07,ARNOLD
0240027000000,0.0,0.99,ARNOLD
0240027010000,0.0,0.4,ARNOLD
0240027020000,0.0,0.4,ARNOLD
0240027030000,0.0,0.2,ARNOLD
0240027040000,0.0,0.46,ARNOLD
0240028000000,0.0,4.92,ARNOLD
0240028010000,0.0,0.57,ARNOLD
0240028020000,0.0,1.82,ARNOLD
0240028050000,0.0,1.64,ARNOLD
0240028060000,0.0,0.83,ARNOLD
0240030000000,0.0,4.37,ARNOLD
0240030000000,4.51,7.74,ARNOLD
0240030010000,0.0,2.82,ARNOLD
0240030020000,0.0,0.64,ARNOLD
0240030030000,0.0,0.81,ARNOLD
0240030040000,0.0,0.12,ARNOLD
0240030050000,0.0,0.42,ARNOLD
0240030060000,0.0,0.13,ARNOLD
0240030070000,0.0,0.35,ARNOLD
0240030080000,0.0,0.31,ARNOLD
0240030090000,0.0,0.19,ARNOLD
0240032010000,0.0,1.11,ARNOLD
0240034000000,0.0,3.71,ARNOLD
0240034010000,0.0,1.56,ARNOLD
0240034020000,0.0,1.92,ARNOLD
0240034030000,0.0,1.01,ARNOLD
0240036000000,0.61,5.34,ARNOLD
0240036010000,0.0,1.98,ARNOLD
0240036020000,0.0,0.57,ARNOLD
0240037000000,0.0,3.4,ARNOLD
0240037010000,0.0,0.95,ARNOLD
0240038000000,0.0,1.43,ARNOLD
0240040000000,0.0,2.06,ARNOLD
0240040010000,0.0,0.1,ARNOLD
0240045010000,0.0,1.6,ARNOLD
0240045020000,0.0,1.13,ARNOLD
0240045030000,0.0,1.53,ARNOLD
0240045040000,0.0,1.59,ARNOLD
0240045050000,0.0,4.14,ARNOLD
0240045060000,0.0,1.21,ARNOLD
0240045070000,0.0,2.72,ARNOLD
0240045080000,0.0,2.14,ARNOLD
0240045080000,2.39,5.27,ARNOLD
0240045090000,0.0,2.51,ARNOLD
0240045100000,0.0,1.61,ARNOLD
0240045110000,0.0,2.77,ARNOLD
0240045120000,0.0,0.51,ARNOLD
0240045140000,0.0,0.4,ARNOLD
0240045150000,0.0,0.09,ARNOLD
0240045160000,0.0,0.07,ARNOLD
0240045170000,0.0,0.07,ARNOLD
0240045180000,0.0,0.14,ARNOLD
0240045190000,0.0,1.2,ARNOLD
0240045200000,0.0,0.26,ARNOLD
0240045210000,0.0,1.36,ARNOLD
0240045220000,0.0,0.6,ARNOLD
0240045230000,0.0,0.13,ARNOLD
0240045240000,0.0,0.38,ARNOLD
02400452400SB,0.0,0.38,ARNOLD
0240045250000,0.0,0.31,ARNOLD
0240045260000,0.0,0.41,ARNOLD
0240045270000,0.0,0.45,ARNOLD
0240045280000,0.0,0.16,ARNOLD
0240045290000,0.0,0.18,ARNOLD
0240045300000,0.0,0.13,ARNOLD
0240045310000,0.0,0.14,ARNOLD
0240051010000,0.0,2.01,ARNOLD
0240051020000,0.0,3.92,ARNOLD
0240051030000,0.0,0.88,ARNOLD
0240051040000,0.0,0.36,ARNOLD
0240051050000,0.0,2.36,ARNOLD
0240051060000,0.0,1.86,ARNOLD
0240051070000,0.0,3.68,ARNOLD
0240051080000,0.0,1.01,ARNOLD
0240051090000,0.0,1.9,ARNOLD
0240051100000,0.0,0.76,ARNOLD
0240051120000,0.0,0.49,ARNOLD
0240051130000,0.0,0.36,ARNOLD
0240051140000,0.0,1.0,ARNOLD
0240051150000,0.0,0.07,ARNOLD
0240051160000,0.0,0.11,ARNOLD
0240051170000,0.0,0.08,ARNOLD
0240051180000,0.0,0.06,ARNOLD
0240051190000,0.0,0.23,ARNOLD
0240081010000,0.0,0.65,ARNOLD
0240081020000,0.0,0.17,ARNOLD
0240081030000,0.0,1.69,ARNOLD
0240081040000,0.0,0.33,ARNOLD
0240081050000,0.0,0.78,ARNOLD
0240081060000,0.0,0.18,ARNOLD
0240081070000,0.0,0.12,ARNOLD
0240081100000,0.0,0.14,ARNOLD
0260825000000,0.0,5.69,ARNOLD
0260826000000,0.0,3.64,ARNOLD
0260827000000,0.0,1.56,ARNOLD
0274252001900,0.0,0.7,ARNOLD
0274255001900,3.15,3.94,ARNOLD
0274256001900,0.0,0.66,ARNOLD
0274257001900,0.0,0.43,ARNOLD
0274259001900,0.0,0.61,ARNOLD
0274261001900,0.0,0.27,ARNOLD
0274263001900,0.0,0.28,ARNOLD
0274264001900,0.0,0.79,ARNOLD
0274265001900,0.0,0.57,ARNOLD
0274266001900,0.0,0.44,ARNOLD
0274267001900,0.0,0.69,ARNOLD
0274268001900,0.0,0.69,ARNOLD
0274271001900,0.0,0.88,ARNOLD
0274273001900,0.0,0.11,ARNOLD
0274274001900,0.0,0.27,ARNOLD
0280901080000,0.0,0.29,ARNOLD
0280901090000,0.0,0.12,ARNOLD
0280901100000,0.0,0.1,ARNOLD
0280901110000,0.0,0.25,ARNOLD
0280901180000,0.0,0.18,ARNOLD
0280901190000,0.0,0.39,ARNOLD
0280901200000,0.0,0.37,ARNOLD
0280901210000,0.0,0.12,ARNOLD
0280901220000,0.0,0.12,ARNOLD
0280901230000,0.0,0.35,ARNOLD
0280901240000,0.0,0.44,ARNOLD
0280901250000,0.0,0.15,ARNOLD
0280901260000,0.0,0.28,ARNOLD
0280901270000,0.0,0.25,ARNOLD
0280901280000,0.0,0.29,ARNOLD
0280901290000,0.0,0.12,ARNOLD
0280901300000,0.0,0.16,ARNOLD
0280901310000,0.0,0.06,ARNOLD
0280901320000,0.0,0.09,ARNOLD
0280901330000,0.0,0.27,ARNOLD
0280901340000,0.0,0.13,ARNOLD
0280901370000,0.0,0.11,ARNOLD
0280901430000,0.0,0.33,ARNOLD
0280901440000,0.0,0.81,ARNOLD
0280901450000,0.0,0.03,ARNOLD
0280901460000,0.0,0.11,ARNOLD
0280901470000,0.0,0.23,ARNOLD
0280901480000,0.0,0.21,ARNOLD
0280901490000,0.0,0.05,ARNOLD
0280901500000,0.0,0.18,ARNOLD
0280901520000,0.0,0.22,ARNOLD
0280901530000,0.0,0.27,ARNOLD
0280901540000,0.0,0.62,ARNOLD
0280901550000,0.0,0.22,ARNOLD
0280901560000,0.0,0.13,ARNOLD
0280901570000,0.0,0.24,ARNOLD
0280901580000,0.0,0.2,ARNOLD
0280901590000,0.0,0.24,ARNOLD
0280901600000,0.0,0.52,ARNOLD
0280901610000,0.0,0.12,ARNOLD
0280901650000,0.0,0.56,ARNOLD
0280901660000,0.0,1.43,ARNOLD
0280901670000,0.0,0.43,ARNOLD
0280901680000,0.0,0.52,ARNOLD
0280901690000,0.0,0.18,ARNOLD
0280901700000,0.0,0.17,ARNOLD
0280901710000,0.0,0.19,ARNOLD
0280901720000,0.0,0.26,ARNOLD
0280901740000,0.0,0.2,ARNOLD
0280901750000,0.0,0.1,ARNOLD
0280901760000,0.0,0.19,ARNOLD
0280901770000,0.0,0.59,ARNOLD
0280901780000,0.0,0.31,ARNOLD
0280901790000,0.0,0.16,ARNOLD
0280901800000,0.0,0.1,ARNOLD
0280901810000,0.0,0.28,ARNOLD
0280901820000,0.0,0.21,ARNOLD
0280901830000,0.0,0.14,ARNOLD
0280901840000,0.0,0.37,ARNOLD
0280901850000,0.0,0.15,ARNOLD
0280901860000,0.0,0.24,ARNOLD
0280901870000,0.0,0.09,ARNOLD
0280901880000,0.0,0.24,ARNOLD
0280901890000,0.0,0.21,ARNOLD
0280901920000,0.0,0.58,ARNOLD
0280901930000,0.0,0.64,ARNOLD
0280901940000,0.0,0.8,ARNOLD
0280901950000,0.0,0.32,ARNOLD
0280901960000,0.0,0.37,ARNOLD
0280901970000,0.0,0.05,ARNOLD
0280901980000,0.0,0.15,ARNOLD
0280901990000,0.0,0.21,ARNOLD
0280902010000,0.0,0.12,ARNOLD
0280902020000,0.0,0.08,ARNOLD
0280902030000,0.0,0.06,ARNOLD
0280902040000,0.0,0.38,ARNOLD
0280902050000,0.0,0.13,ARNOLD
0280902060000,0.0,0.96,ARNOLD
0280902070000,0.0,0.16,ARNOLD
0280902080000,0.0,0.09,ARNOLD
0280902090000,0.0,0.31,ARNOLD
0280902100000,0.0,0.13,ARNOLD
0280902110000,0.0,0.09,ARNOLD
0280902120000,0.0,0.13,ARNOLD
0280902130000,0.0,0.09,ARNOLD
0280902140000,0.0,0.19,ARNOLD
0280902150000,0.0,0.13,ARNOLD
0280902160000,0.0,0.17,ARNOLD
0280902170000,0.0,0.17,ARNOLD
0280902180000,0.0,0.57,ARNOLD
0280902190000,0.0,0.2,ARNOLD
0280902200000,0.0,0.08,ARNOLD
0280902210000,0.0,0.45,ARNOLD
0280902220000,0.0,0.13,ARNOLD
0280902230000,0.0,0.11,ARNOLD
0280902240000,0.0,0.11,ARNOLD
0280902260000,0.0,0.41,ARNOLD
0280902270000,0.0,0.37,ARNOLD
0280902280000,0.0,0.55,ARNOLD
0280902290000,0.0,0.53,ARNOLD
0280902300000,0.0,0.11,ARNOLD
0280902310000,0.0,0.06,ARNOLD
0280902320000,0.0,0.29,ARNOLD
0280902330000,0.0,0.1,ARNOLD
0280902340000,0.0,0.24,ARNOLD
0280902350000,0.0,0.29,ARNOLD
0280902360000,0.0,0.84,ARNOLD
0280902370000,0.0,0.42,ARNOLD
0280902380000,0.0,0.22,ARNOLD
0280902390000,0.0,0.28,ARNOLD
0280902400000,0.0,0.15,ARNOLD
0280902410000,0.0,0.44,ARNOLD
0280902420000,0.0,0.1,ARNOLD
0280902430000,0.0,0.13,ARNOLD
0280902440000,0.0,0.47,ARNOLD
0280902450000,0.0,0.2,ARNOLD
0280902460000,0.0,0.91,ARNOLD
0280902470000,0.0,0.33,ARNOLD
0280902620000,0.0,0.31,ARNOLD
0280902630000,0.0,0.27,ARNOLD
0280902640000,0.0,0.21,ARNOLD
0280902650000,0.0,0.4,ARNOLD
0280902660000,0.0,0.07,ARNOLD
0280902670000,0.0,0.14,ARNOLD
0280902680000,0.0,0.15,ARNOLD
0280902690000,0.0,0.12,ARNOLD
0280902750000,0.0,0.04,ARNOLD
0280902760000,0.0,0.18,ARNOLD
0280902770000,0.0,0.04,ARNOLD
0280902780000,0.0,0.4,ARNOLD
0280902790000,0.0,0.2,ARNOLD
0280902800000,0.0,1.0,ARNOLD
0280902810000,0.0,0.63,ARNOLD
0280902820000,0.0,0.08,ARNOLD
0280902830000,0.0,0.18,ARNOLD
0280902840000,0.0,0.15,ARNOLD
0280902850000,0.0,0.37,ARNOLD
0280902860000,0.0,0.11,ARNOLD
0280902870000,0.0,0.42,ARNOLD
0280902890000,0.0,0.38,ARNOLD
0280902900000,0.0,0.55,ARNOLD
0280902910000,0.0,0.24,ARNOLD
0280902920000,0.0,0.06,ARNOLD
0280902930000,0.0,0.11,ARNOLD
0280902950000,0.0,0.19,ARNOLD
0280902990000,0.0,0.35,ARNOLD
0280903000000,0.0,0.05,ARNOLD
0280903010000,0.0,0.83,ARNOLD
0280903020000,0.0,0.08,ARNOLD
0280903030000,0.0,0.09,ARNOLD
0280903040000,0.0,0.05,ARNOLD
0280903050000,0.0,0.2,ARNOLD
0280903060000,0.0,0.2,ARNOLD
0280903070000,0.0,0.08,ARNOLD
0280903080000,0.0,0.59,ARNOLD
0280903090000,0.0,0.29,ARNOLD
0280903100000,0.0,0.72,ARNOLD
0280903110000,0.0,0.35,ARNOLD
0280903120000,0.0,0.5,ARNOLD
0280903130000,0.0,0.2,ARNOLD
0280903140000,0.0,0.15,ARNOLD
0280903150000,0.0,0.13,ARNOLD
0280903160000,0.0,0.11,ARNOLD
0280903170000,0.0,0.05,ARNOLD
0280903180000,0.0,0.08,ARNOLD
0280903190000,0.0,0.59,ARNOLD
0280903200000,0.0,0.73,ARNOLD
0280903210000,0.0,0.48,ARNOLD
0280903220000,0.0,0.09,ARNOLD
0280903230000,0.0,0.46,ARNOLD
0280903240000,0.0,0.37,ARNOLD
0280903250000,0.0,0.17,ARNOLD
0280903260000,0.0,0.38,ARNOLD
0280903270000,0.0,0.84,ARNOLD
0280903280000,0.0,0.16,ARNOLD
0280903290000,0.0,0.29,ARNOLD
0280903300000,0.0,0.02,ARNOLD
0280903310000,0.0,0.09,ARNOLD
0280903330000,0.0,0.1,ARNOLD
0280903340000,0.0,0.14,ARNOLD
0280903350000,0.0,0.06,ARNOLD
0280903360000,0.0,0.04,ARNOLD
0280903370000,0.0,0.03,ARNOLD
0280903390000,0.0,1.9,ARNOLD
0280903400000,0.0,0.14,ARNOLD
0280903410000,0.0,0.6,ARNOLD
0280903450000,0.0,0.18,ARNOLD
0280903460000,0.0,0.44,ARNOLD
0280903470000,0.0,1.58,ARNOLD
0280903480000,0.0,0.45,ARNOLD
0280903490000,0.0,0.39,ARNOLD
0280903500000,0.0,0.28,ARNOLD
0280904000000,0.0,0.07,ARNOLD
0280905000000,0.0,0.09,ARNOLD
0280913000000,0.0,0.2,ARNOLD
0280914000000,0.0,0.14,ARNOLD
0280915000000,0.0,0.55,ARNOLD
0280916000000,0.0,0.12,ARNOLD
0280924000000,0.0,0.09,ARNOLD
0280925000000,0.0,0.14,ARNOLD
0280926000000,0.0,0.3,ARNOLD
0280927000000,0.0,0.34,ARNOLD
0280928000000,0.0,0.22,ARNOLD
0280929000000,0.0,0.82,ARNOLD
0280930000000,0.0,0.13,ARNOLD
0280931000000,0.0,0.22,ARNOLD
0280932000000,0.0,0.4,ARNOLD
0280933000000,0.0,0.21,ARNOLD
0280934000000,0.0,0.07,ARNOLD
0280935000000,0.0,0.15,ARNOLD
0280936000000,0.0,0.18,ARNOLD
0280937000000,0.0,0.22,ARNOLD
0280938000000,0.0,0.12,ARNOLD
0280939000000,0.0,0.05,ARNOLD
0280940000000,0.0,0.2,ARNOLD
0280941000000,0.0,1.24,ARNOLD
0280942000000,0.0,0.09,ARNOLD
0280943000000,0.0,0.22,ARNOLD
0280944000000,0.0,0.32,ARNOLD
0280945000000,0.0,0.03,ARNOLD
0280946000000,0.0,0.08,ARNOLD
0280947000000,0.0,0.07,ARNOLD
0280948000000,0.0,0.25,ARNOLD
0280949000000,0.0,0.5,ARNOLD
0280959000000,0.0,0.37,ARNOLD
0280960000000,0.0,0.15,ARNOLD
0280961000000,0.0,0.24,ARNOLD
0280962000000,0.0,0.93,ARNOLD
0280963000000,0.0,0.11,ARNOLD
0280964000000,0.0,0.08,ARNOLD
0280965000000,0.0,0.08,ARNOLD
0280966000000,0.0,0.71,ARNOLD
0280967000000,0.0,0.04,ARNOLD
0280968000000,0.0,0.05,ARNOLD
0280969000000,0.0,0.04,ARNOLD
0280970000000,0.0,0.14,ARNOLD
0280971000000,0.0,0.22,ARNOLD
0280972000000,0.0,0.29,ARNOLD
0280973000000,0.0,0.07,ARNOLD
0280978000000,0.0,1.15,ARNOLD
0280979000000,0.0,0.58,ARNOLD
0280980000000,0.0,0.15,ARNOLD
0280981000000,0.0,0.38,ARNOLD
0280982000000,0.0,0.23,ARNOLD
0280983000000,0.0,0.24,ARNOLD
0280990000000,0.0,0.28,ARNOLD
0280991000000,0.0,0.16,ARNOLD
0280992000000,0.0,0.08,ARNOLD
0280993000000,0.0,0.08,ARNOLD
03201190000NB,0.0,20.7,ARNOLD
03201190000NB,20.77,22.95,ARNOLD
03201190000SB,20.77,22.95,ARNOLD
03201190000SB,0.0,20.7,ARNOLD
03201190017SB0013D,0.0,0.059,ARNOLD
0330003000000,0.0,1.69,ARNOLD
0330003000000,6.83,40.46,ARNOLD
0330003000100,0.0,0.73,ARNOLD
0330003000200,0.0,0.04,ARNOLD
0330017000000,0.0,11.8,ARNOLD
0330017000200,0.0,0.015,ARNOLD
0330085000000,0.0,36.43,ARNOLD
0330094000000,0.0,3.01,ARNOLD
0330099000000,0.0,1.84,ARNOLD
0340001000000,0.0,12.85,ARNOLD
0340001010000,0.0,1.73,ARNOLD
0340001020000,0.0,3.99,ARNOLD
0340001030000,0.0,1.04,ARNOLD
0340001040000,0.0,1.05,ARNOLD
0340001060000,0.0,2.23,ARNOLD
0340001070000,0.0,0.05,ARNOLD
0340001080000,0.0,1.0,ARNOLD
0340001100000,0.0,1.0,ARNOLD
0340001110000,0.0,0.64,ARNOLD
0340001120000,0.0,0.086,ARNOLD
0340001130000,0.0,0.3,ARNOLD
0340001140000,0.0,0.5,ARNOLD
0340001150000,0.0,0.35,ARNOLD
0340001160000,0.0,0.18,ARNOLD
0340001170000,0.0,0.377,ARNOLD
0340001180000,0.0,0.08,ARNOLD
0340001190000,0.0,0.46,ARNOLD
0340001200000,0.0,0.253,ARNOLD
0340002000000,0.0,6.36,ARNOLD
0340002010000,0.0,1.87,ARNOLD
0340003010000,0.0,0.16,ARNOLD
0340003020000,0.0,2.86,ARNOLD
0340003030000,0.0,4.21,ARNOLD
0340003030200,0.0,0.024,ARNOLD
0340003040000,0.0,3.03,ARNOLD
0340003050000,0.0,2.07,ARNOLD
0340003060000,0.0,0.45,ARNOLD
0340003070000,0.0,2.15,ARNOLD
0340003080000,0.0,0.45,ARNOLD
0340003090000,0.0,0.57,ARNOLD
0340003100000,0.0,0.49,ARNOLD
0340003110000,0.0,0.23,ARNOLD
0340003120000,0.0,0.32,ARNOLD
0340003130000,0.0,0.12,ARNOLD
0340003140000,0.0,0.608,ARNOLD
0340003150000,0.0,0.8,ARNOLD
0340003160000,0.0,0.3,ARNOLD
0340003170000,0.0,0.27,ARNOLD
0340003190000,0.0,0.2,ARNOLD
0340003210000,0.0,0.3,ARNOLD
0340003220000,0.0,0.18,ARNOLD
0340003230000,0.0,0.09,ARNOLD
0340003240000,0.0,0.4,ARNOLD
0340003250000,0.0,2.01,ARNOLD
0340003260000,0.0,0.089,ARNOLD
0340003270000,0.0,0.028,ARNOLD
0340003280000,0.0,0.133,ARNOLD
0340003290000,0.0,0.38,ARNOLD
0340003300000,0.0,1.64,ARNOLD
0340003310000,0.0,0.3,ARNOLD
0340003320000,0.0,0.092,ARNOLD
0340003330000,0.0,0.045,ARNOLD
0340003340000,0.0,0.096,ARNOLD
0340003350000,0.0,0.03,ARNOLD
0340003360000,0.0,0.08,ARNOLD
0340003370000,0.0,0.09,ARNOLD
0340003380000,0.0,0.04,ARNOLD
0340003390000,0.0,0.031,ARNOLD
0340003400000,0.0,0.24,ARNOLD
0340003410000,0.0,0.111,ARNOLD
0340003420000,0.0,0.038,ARNOLD
0340003430000,0.0,0.041,ARNOLD
0340003440000,0.0,0.082,ARNOLD
0340003450000,0.0,0.42,ARNOLD
0340003460000,0.0,0.14,ARNOLD
0340003470000,0.0,0.04,ARNOLD
0340003490000,0.0,0.08,ARNOLD
0340003500000,0.0,0.08,ARNOLD
0340003510000,0.0,0.06,ARNOLD
0340003520000,0.0,0.24,ARNOLD
0340003530000,0.0,0.29,ARNOLD
0340003540000,0.0,0.19,ARNOLD
0340003550000,0.0,0.149,ARNOLD
0340003570000,0.0,0.09,ARNOLD
0340003580000,0.0,0.04,ARNOLD
0340003590000,0.0,0.26,ARNOLD
0340003600000,0.0,0.26,ARNOLD
0340003610000,0.0,0.14,ARNOLD
0340004000000,0.0,0.96,ARNOLD
0340004012100,0.0,0.08,ARNOLD
0340005000000,0.0,17.74,ARNOLD
0340005010000,0.0,0.18,ARNOLD
0340005020000,0.0,1.52,ARNOLD
0340005030000,0.0,0.617,ARNOLD
0340005040000,0.0,0.23,ARNOLD
0340005050000,0.0,0.22,ARNOLD
0340005060000,0.0,0.65,ARNOLD
0340005070000,0.0,0.196,ARNOLD
0340005080000,0.0,0.013,ARNOLD
0340005090000,0.0,0.15,ARNOLD
0340006000000,0.0,5.53,ARNOLD
0340006010000,0.0,1.15,ARNOLD
0340007010000,0.0,1.1,ARNOLD
0340007020000,0.0,1.35,ARNOLD
0340007030000,0.0,2.5,ARNOLD
0340007040000,0.0,0.49,ARNOLD
0340008000000,0.0,7.94,ARNOLD
0340008010000,0.0,1.75,ARNOLD
0340008020000,0.0,1.07,ARNOLD
0340008030000,0.0,0.72,ARNOLD
0340008040000,0.0,3.02,ARNOLD
0340008050000,0.0,0.04,ARNOLD
0340009000000,0.0,3.27,ARNOLD
0340009010000,0.0,1.58,ARNOLD
0340009020000,0.0,2.71,ARNOLD
0340009030000,0.0,0.4,ARNOLD
0340010000000,0.0,8.27,ARNOLD
0340010010000,0.0,2.5,ARNOLD
0340010020000,0.0,1.01,ARNOLD
0340011010000,0.0,1.7,ARNOLD
0340011020000,0.0,0.97,ARNOLD
0340011040000,0.0,3.77,ARNOLD
0340011050000,0.0,0.51,ARNOLD
0340011060000,0.0,1.65,ARNOLD
0340012000000,0.0,4.59,ARNOLD
0340014000000,0.0,0.35,ARNOLD
0340016000000,0.0,3.45,ARNOLD
0340016010000,0.0,0.89,ARNOLD
0340017010000,0.0,0.73,ARNOLD
0340017020000,0.0,0.09,ARNOLD
0340017030000,0.0,0.35,ARNOLD
0340017040000,0.0,0.18,ARNOLD
0340017050000,0.0,0.3,ARNOLD
0340017060000,0.0,0.33,ARNOLD
0340017070000,0.0,0.1,ARNOLD
0340017080000,0.0,0.52,ARNOLD
0340017100000,0.0,0.1,ARNOLD
0340017120000,0.0,0.24,ARNOLD
0340017130000,0.0,0.072,ARNOLD
0340017140000,0.0,0.07,ARNOLD
0340017150000,0.0,0.24,ARNOLD
0340017160000,0.0,0.08,ARNOLD
0340017170000,0.0,0.07,ARNOLD
0340017180000,0.0,0.06,ARNOLD
0340017190000,0.0,0.1,ARNOLD
0340018000000,0.0,2.6,ARNOLD
0340018010000,0.0,2.84,ARNOLD
0340018020000,0.0,1.7,ARNOLD
0340018030000,0.0,0.33,ARNOLD
0340020000000,0.0,4.84,ARNOLD
0340020010000,0.0,0.62,ARNOLD
0340022000000,0.0,3.25,ARNOLD
0340022010000,0.0,1.2,ARNOLD
0340022020000,0.0,0.6,ARNOLD
0340022030000,0.0,1.26,ARNOLD
0340022040000,0.0,0.45,ARNOLD
0340024000000,0.0,2.9,ARNOLD
0340026000000,0.0,14.58,ARNOLD
0340026010000,0.0,0.35,ARNOLD
0340026020000,0.0,0.26,ARNOLD
0340026020000,0.261,0.36,ARNOLD
0340026030000,0.0,0.062,ARNOLD
0340026040000,0.0,0.164,ARNOLD
0340026050000,0.0,0.021,ARNOLD
0340026060000,0.0,0.035,ARNOLD
0340026070000,0.0,0.06,ARNOLD
0340026080000,0.0,0.09,ARNOLD
0340026090000,0.0,0.084,ARNOLD
0340026100000,0.0,0.15,ARNOLD
0340026110000,0.0,0.08,ARNOLD
0340026120000,0.0,0.05,ARNOLD
0340026130000,0.0,0.1,ARNOLD
0340026140000,0.0,0.045,ARNOLD
0340026150000,0.0,0.103,ARNOLD
0340026160000,0.0,0.174,ARNOLD
0340028000000,0.0,6.49,ARNOLD
0340028010000,0.0,5.49,ARNOLD
0340028020000,0.0,0.21,ARNOLD
0340028030000,0.0,0.13,ARNOLD
0340079010000,0.0,0.5,ARNOLD
0340079030000,0.0,0.94,ARNOLD
0340079040000,0.0,1.35,ARNOLD
0340079050000,0.0,0.06,ARNOLD
0340079060000,0.0,0.4,ARNOLD
0340085010000,0.0,0.4,ARNOLD
0340085020000,0.0,1.2,ARNOLD
0340085040000,0.0,0.03,ARNOLD
0340085050000,0.0,0.4,ARNOLD
0340085060000,0.0,0.69,ARNOLD
0340085080000,0.0,0.53,ARNOLD
0340085090000,0.0,0.3,ARNOLD
0340085100000,0.0,0.51,ARNOLD
0340085110000,0.0,0.1,ARNOLD
0340085120000,0.0,0.65,ARNOLD
0340085130000,0.0,0.11,ARNOLD
0340085140000,0.0,0.17,ARNOLD
0340085150000,0.0,0.16,ARNOLD
0340085160000,0.0,0.13,ARNOLD
0340085170000,0.0,0.19,ARNOLD
0340085180000,0.0,0.06,ARNOLD
