RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
0230009000000|19.9|20.0|10.0|||54|01/01/2023||THICKNESS_RIGID
0230009000000|20.0|20.1|10.0|||54|01/01/2023||THICKNESS_RIGID
0230009000000|20.1|20.16|10.0|||54|01/01/2023||THICKNESS_RIGID
1930051000000|8.66|8.78|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|6.9|7.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.0|7.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.1|7.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.2|7.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.3|7.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.4|7.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.5|7.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.6|7.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.7|7.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.8|7.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|7.9|8.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.0|8.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.1|8.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.2|8.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.3|8.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.4|8.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.5|8.56|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.56|8.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.6|8.627|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.627|8.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.7|8.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.8|8.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|8.9|9.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.0|9.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.1|9.13|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.13|9.2|10.0|||54|01/01/2023||THICKNESS_RIGID
