RouteID|BMP|EMP|ValueNumeric|Comments|StateID|BeginDate|ValueDate|ValueText|DataItem
2430083000000|0.8|0.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|0.9|1.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.0|1.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.1|1.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.2|1.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.3|1.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.4|1.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.5|1.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.6|1.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.7|1.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.8|1.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|1.9|2.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.0|2.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.1|2.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.2|2.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.3|2.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.4|2.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.5|2.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.6|2.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.7|2.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.8|2.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|2.9|3.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.0|3.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.1|3.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.2|3.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.3|3.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.4|3.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.5|3.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.6|3.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.7|3.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.8|3.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|3.9|4.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.0|4.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.1|4.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.2|4.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.3|4.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.4|4.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.5|4.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.6|4.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.7|4.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.8|4.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|4.9|5.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.0|5.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.1|5.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.2|5.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.3|5.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.4|5.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.5|5.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.6|5.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.7|5.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.8|5.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|5.9|6.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.0|6.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.1|6.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.2|6.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.3|6.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.4|6.42|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.42|6.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.5|6.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.6|6.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.7|6.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.8|6.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|6.9|7.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.0|7.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.1|7.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.2|7.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.3|7.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.4|7.46|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|7.94|8.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|8.0|8.06|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.092|14.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.1|14.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.2|14.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.3|14.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.4|14.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.5|14.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.6|14.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.7|14.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.8|14.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|14.9|15.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.0|15.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.1|15.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.2|15.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.3|15.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.4|15.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.5|15.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.6|15.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.7|15.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.8|15.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|15.9|16.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.0|16.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.1|16.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.2|16.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.3|16.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.4|16.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.5|16.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.6|16.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.7|16.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.8|16.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|16.9|17.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.0|17.1|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.1|17.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.2|17.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.3|17.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.4|17.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.5|17.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.6|17.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.7|17.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.8|17.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|17.9|18.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2430083000000|18.0|18.01|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830104000000|1.93|1.95|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830104000000|1.95|2.65|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.4|2.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.5|2.59|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.59|2.6|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.6|2.7|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.7|2.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.8|2.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2830598000000|2.9|2.98|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840007050000|1.11|1.83|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840007050000|1.836|2.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840011000000|0.08|0.58|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840014000000|0.0|0.63|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840016000000|1.7|2.5|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840016000000|2.5|2.508|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840016010000|0.59|0.74|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840016100000|0.0|0.66|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840019290000|0.0|2.54|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840019290000|2.54|3.32|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840021010000|0.0|0.89|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840024000000|0.0|0.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840025000000|0.0|0.57|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840025000000|0.57|1.53|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2840027000000|2.12|2.59|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2440009000000|7.87|9.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.2|28.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.3|28.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.4|28.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.5|28.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.6|28.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.7|28.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.8|28.9|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|28.9|29.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.0|29.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.1|29.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.2|29.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.3|29.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.4|29.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.5|29.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.6|29.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.7|29.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.8|29.9|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|29.9|30.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.0|30.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.1|30.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.2|30.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.3|30.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.4|30.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.5|30.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.6|30.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.7|30.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.8|30.9|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|30.9|31.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.0|31.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.1|31.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.2|31.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.3|31.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.4|31.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.5|31.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.6|31.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.7|31.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.8|31.9|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|31.9|32.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.0|32.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.1|32.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.2|32.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.3|32.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.4|32.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.5|32.512|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.512|32.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.6|32.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.7|32.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
5530097000000|32.8|32.88|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
45100640000EB|138.1|138.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
45100640000EB|138.2|138.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
45100640000EB|138.4|138.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|1.96|2.13|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|2.13|2.23|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|2.32|2.72|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|2.72|3.79|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|4.23|5.57|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030622000000|13.94|16.86|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.0|0.1|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.1|0.2|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.2|0.3|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.3|0.4|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.4|0.5|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.5|0.6|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.6|0.7|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.7|0.8|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.8|0.9|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|0.9|1.0|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040114010000|1.0|1.07|1.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|99.12|100.07|3.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|100.07|100.28|3.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|100.884|101.0|8.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|101.0|101.08|8.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|101.65|102.16|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|103.69|104.81|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|104.81|105.002|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|106.17|107.6|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|107.6|110.13|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|110.13|110.78|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|110.78|111.16|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|111.16|112.52|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|112.52|113.47|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|113.47|114.59|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|114.59|116.05|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|116.05|116.66|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|116.66|117.2|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100770000NB|117.2|117.5|4.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|31.77|32.57|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|32.57|33.45|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|33.45|34.45|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|34.45|36.27|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|38.54|38.68|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|39.134|40.4|9.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|40.46|40.568|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|41.25|41.546|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|41.546|41.547|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|41.646|41.66|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|41.66|41.86|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|42.79|43.77|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|43.77|43.8|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|43.8|44.47|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|44.47|44.78|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
40100640000EB|44.78|45.39|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
4040012000000|4.71|8.19|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
4040012000000|8.19|10.77|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
4040012000000|10.77|12.37|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040025250000|0.0|0.15|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040025250000|0.15|2.17|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040012000000|0.0|2.55|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040012000000|3.6|4.14|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040012000000|4.55|5.1|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030214000000|8.0|8.12|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
0330003000000|8.17|11.14|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2040022000000|0.86|1.19|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.22|14.3|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.3|14.4|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.4|14.5|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.5|14.6|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.6|14.7|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.7|14.8|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.8|14.9|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|14.9|15.0|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.0|15.1|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.1|15.2|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.2|15.3|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.3|15.4|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.4|15.5|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.5|15.6|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.6|15.7|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.7|15.8|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.8|15.9|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|15.9|16.0|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|16.0|16.1|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|16.1|16.2|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20201190000NB|16.2|16.28|5.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|45.39|45.4|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|45.4|47.44|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|48.4|49.75|2.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|49.75|50.11|3.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|51.56|52.38|3.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|53.75|54.3|7.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|54.3|54.37|7.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|54.37|54.4|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|54.4|54.8|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|54.8|55.21|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|55.21|56.33|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|56.33|57.02|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|57.02|57.48|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640000EB|57.48|57.92|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030025000000|2.46|2.68|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030025000000|3.89|5.11|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
2030025000000|9.42|10.42|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640006EB|0.0|0.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20100640006EB|0.2|0.3|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
0830036000000|2.48|4.2|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|2.44|2.86|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|6.2|6.92|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|6.92|7.07|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|9.19|10.9|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|14.84|16.0|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|16.07|16.48|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|18.64|20.08|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|20.62|20.826|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|23.08|23.52|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
20200600000EB|28.43|29.18|1.5||54|01/01/2025|||LAST_OVERLAY_THICKNESS
27200350000NB|9.534|9.644|11.0||54|01/01/2025|||LAST_OVERLAY_THICKNESS
