RouteID,BMP,EMP,29_HPMS_SAMPLE_NO,SURF_TYPE,70_SURFACE_TYPE
5400550000000,0,0.306,,,
5200587000000,0,0.061,,,11
3900304000000,0,0.016,,,
4201280000000,0,0.561,,,
21400194625000001,0,0.001,,,
5400304000000,0,0.36,,,
1701468000000,0,0.047,,,
1771774001900,0,0.292,,,11
1771774001900,0.292,0.63,,,11
5500588000000,0,0.215,,,
4140103070000,0,0.24,,,11
1000114000000,0,0.18,,,
3280910000000,0,0.04,,,11
3280910000000,0.04,0.21,,,5
5000190000000,0,0.648,,,
2500077000000,0,0.377,,,
3900439000000,0,0.649,,,
1400999000000,0,0.212,,,
1340038050000,0,0.39,,,9
20100640017WB0047G,0,0.022,,,11
2301099000000,0,0.027,,,
2340005680000,0,0.197,,,11
2340005680000,0.197,0.256,,,5
5400533000000,0,0.049,,,
0200889000000,0,0.787,,,
3301081000000,0,0.326,,,
4830002002800,0,0.05,,,
1740119310000,0,0.4,,,11
2900971000000,0,0.176,,,
3800110000000,0,0.52,,,
38300280025000001,0,0.007,,,
1240050032500,0,0.002,,,
5001189000000,0,0.292,,,
5401780000000,0,0.265,,,
5000867000000,0,1.239,,,
0200043000000,0,0.137,,,
3900896000000,0,0.021,,,
0300192000000,0,0.116,,,
1800448000000,0,0.093,,,
0600170000000,0,0.569,,,
1701657000000,0,0.582,,,
1702179000000,0,0.219,,,
0600219000000,0,0.026,,,
2700293000000,0,0.082,,,
2001541000000,0,0.088,,,
1900368000000,0,0.446,,,
2501324000000,0,0.236,,,11
1440050180000,0,1.16,,,7
1440050180000,1.16,3.83,,,11
2901160000000,0,0.591,,,
1140005150000,0,0.41,,,11
1740011260000,0,0.06,,,11
0400340000000,0,0.048,,,
2900883000000,0,0.172,,,
3800962000000,0,0.162,,,
06200600000EB,0,0.1,,ASP,11
06200600000EB,0.1,0.2,,ASP,11
06200600000EB,0.2,0.3,,ASP,11
06200600000EB,0.3,0.4,,ASP,11
06200600000EB,0.4,0.5,,ASP,11
06200600000EB,0.5,0.6,,ASP,11
06200600000EB,0.6,0.7,,ASP,11
06200600000EB,0.7,0.8,,ASP,11
06200600000EB,0.8,0.9,,ASP,11
06200600000EB,0.9,1,,ASP,11
06200600000EB,1,1.1,,ASP,11
06200600000EB,1.1,1.2,,ASP,11
06200600000EB,1.2,1.3,,ASP,11
06200600000EB,1.3,1.4,,ASP,11
06200600000EB,1.4,1.5,,ASP,11
06200600000EB,1.5,1.6,,ASP,11
06200600000EB,1.6,1.7,,ASP,11
06200600000EB,1.7,1.8,,ASP,11
06200600000EB,1.8,1.9,,ASP,11
06200600000EB,1.9,2,,ASP,11
06200600000EB,2,2.1,,ASP,11
06200600000EB,2.1,2.2,,ASP,11
06200600000EB,2.2,2.3,,ASP,11
06200600000EB,2.3,2.4,,ASP,11
06200600000EB,2.4,2.5,,ASP,11
06200600000EB,2.5,2.6,,ASP,11
06200600000EB,2.6,2.7,,ASP,11
06200600000EB,2.7,2.8,,ASP,11
06200600000EB,2.8,2.9,,ASP,11
06200600000EB,2.9,2.97,,ASP,11
06200600000EB,2.97,3,060600000297,ASP,11
06200600000EB,3,3.07,060600000297,ASP,11
06200600000EB,3.07,3.1,,ASP,11
06200600000EB,3.1,3.17,,ASP,11
06200600000EB,3.17,3.2,060600000317,ASP,11
06200600000EB,3.2,3.27,060600000317,ASP,11
06200600000EB,3.27,3.3,,ASP,11
06200600000EB,3.3,3.4,,ASP,11
06200600000EB,3.4,3.5,,ASP,11
06200600000EB,3.5,3.6,,ASP,11
06200600000EB,3.6,3.7,,ASP,11
06200600000EB,3.7,3.8,,ASP,11
06200600000EB,3.8,3.9,,ASP,11
06200600000EB,3.9,4,,ASP,11
06200600000EB,4,4.1,,ASP,11
06200600000EB,4.1,4.2,,ASP,11
06200600000EB,4.2,4.3,,ASP,11
06200600000EB,4.3,4.4,,ASP,11
06200600000EB,4.4,4.5,,ASP,11
06200600000EB,4.5,4.6,,ASP,11
06200600000EB,4.6,4.7,,ASP,11
06200600000EB,4.7,4.8,,ASP,11
06200600000EB,4.8,4.9,,ASP,11
06200600000EB,4.9,5,,ASP,11
06200600000EB,5,5.1,,ASP,11
06200600000EB,5.1,5.2,,ASP,11
06200600000EB,5.2,5.3,,ASP,11
06200600000EB,5.3,5.4,,ASP,11
06200600000EB,5.4,5.5,,ASP,11
06200600000EB,5.5,5.6,,ASP,11
06200600000EB,5.6,5.7,,ASP,11
06200600000EB,5.7,5.76,,ASP,11
06200600000EB,5.76,5.8,060600000576,ASP,11
06200600000EB,5.8,5.9,060600000576,ASP,11
06200600000EB,5.9,5.96,060600000576,ASP,11
06200600000EB,5.96,6,,ASP,11
06200600000EB,6,6.1,,ASP,11
06200600000EB,6.1,6.2,,ASP,11
06200600000EB,6.2,6.3,,ASP,11
06200600000EB,6.3,6.4,,CRC,11
06200600000EB,6.4,6.5,,ASP,11
06200600000EB,6.5,6.6,,ASP,11
06200600000EB,6.6,6.7,,ASP,11
06200600000EB,6.7,6.8,,ASP,11
06200600000EB,6.8,6.9,,ASP,11
06200600000EB,6.9,6.97,,ASP,11
06200600000EB,6.97,7,060600000697,ASP,11
06200600000EB,7,7.1,060600000697,ASP,11
06200600000EB,7.1,7.2,060600000697,ASP,11
06200600000EB,7.2,7.3,060600000697,ASP,11
06200600000EB,7.3,7.4,060600000697,ASP,11
06200600000EB,7.4,7.5,060600000697,ASP,11
06200600000EB,7.5,7.51,060600000697,ASP,11
06200600000EB,7.51,7.59,,ASP,11
06200600000EB,7.59,7.6,060600000759,ASP,11
06200600000EB,7.6,7.7,060600000759,ASP,11
06200600000EB,7.7,7.8,060600000759,ASP,11
06200600000EB,7.8,7.9,060600000759,ASP,11
06200600000EB,7.9,7.96,060600000759,ASP,11
06200600000EB,7.96,8,060600000796,ASP,11
06200600000EB,8,8.1,060600000796,ASP,11
06200600000EB,8.1,8.2,060600000796,ASP,11
06200600000EB,8.2,8.3,060600000796,ASP,11
06200600000EB,8.3,8.4,060600000796,ASP,11
06200600000EB,8.4,8.43,060600000796,ASP,11
06200600000EB,8.43,8.5,060600000843,ASP,11
06200600000EB,8.5,8.6,060600000843,ASP,11
06200600000EB,8.6,8.7,060600000843,ASP,11
06200600000EB,8.7,8.78,060600000843,ASP,11
06200600000EB,8.78,8.8,060600000843,ASP,12
06200600000EB,8.8,8.82,060600000843,ASP,12
06200600000EB,8.82,8.9,060600000882,ASP,11
06200600000EB,8.9,9,060600000882,ASP,11
06200600000EB,9,9.1,060600000882,ASP,11
06200600000EB,9.1,9.2,060600000882,ASP,11
06200600000EB,9.2,9.3,060600000882,ASP,11
06200600000EB,9.3,9.4,060600000882,ASP,11
06200600000EB,9.4,9.5,060600000882,ASP,11
06200600000EB,9.5,9.56,,ASP,11
06200600000EB,9.56,9.6,060600000956,ASP,11
06200600000EB,9.6,9.7,060600000956,ASP,11
06200600000EB,9.7,9.8,060600000956,ASP,11
06200600000EB,9.8,9.9,060600000956,ASP,11
06200600000EB,9.9,9.92,060600000956,ASP,11
06200600000EB,9.92,10,060600000992,ASP,11
06200600000EB,10,10.1,060600000992,ASP,11
06200600000EB,10.1,10.2,060600000992,ASP,11
06200600000EB,10.2,10.27,060600000992,ASP,11
06200600000EB,10.27,10.3,,ASP,11
06200600000EB,10.3,10.4,,ASP,11
06200600000EB,10.4,10.5,,ASP,11
06200600000EB,10.5,10.6,,ASP,11
06200600000EB,10.6,10.7,,ASP,11
06200600000EB,10.7,10.76,,ASP,11
06200600000EB,10.76,10.8,060600001076,ASP,11
06200600000EB,10.8,10.9,060600001076,ASP,11
06200600000EB,10.9,11,060600001076,ASP,11
06200600000EB,11,11.1,060600001076,ASP,11
06200600000EB,11.1,11.2,060600001076,ASP,11
06200600000EB,11.2,11.25,060600001076,ASP,11
06200600000EB,11.25,11.3,,ASP,11
06200600000EB,11.3,11.4,,ASP,11
06200600000EB,11.4,11.5,,ASP,11
06200600000EB,11.5,11.51,,ASP,11
06200600000EB,11.51,11.6,060600001151,ASP,11
06200600000EB,11.6,11.7,060600001151,ASP,11
06200600000EB,11.7,11.8,060600001151,ASP,11
06200600000EB,11.8,11.9,060600001151,ASP,11
06200600000EB,11.9,12,060600001151,ASP,11
06200600000EB,12,12.1,060600001151,ASP,11
06200600000EB,12.1,12.2,060600001151,ASP,11
06200600000EB,12.2,12.23,060600001151,ASP,11
06200600000EB,12.23,12.3,,ASP,11
06200600000EB,12.3,12.4,,ASP,11
06200600000EB,12.4,12.5,,ASP,11
06200600000EB,12.5,12.6,,ASP,11
06200600000EB,12.6,12.7,,ASP,11
06200600000EB,12.7,12.8,,ASP,11
06200600000EB,12.8,12.9,,ASP,11
06200600000EB,12.9,13,,ASP,11
06200600000EB,13,13.1,,ASP,11
06200600000EB,13.1,13.2,,ASP,11
06200600000EB,13.2,13.3,,ASP,11
06200600000EB,13.3,13.4,,ASP,11
06200600000EB,13.4,13.5,,ASP,11
06200600000EB,13.5,13.6,,ASP,11
06200600000EB,13.6,13.7,,ASP,11
06200600000EB,13.7,13.8,,ASP,11
06200600000EB,13.8,13.9,,ASP,11
06200600000EB,13.9,14,,ASP,11
06200600000EB,14,14.1,,ASP,11
06200600000EB,14.1,14.2,,ASP,11
06200600000EB,14.2,14.3,,ASP,11
06200600000EB,14.3,14.4,,ASP,11
06200600000EB,14.4,14.5,,ASP,11
06200600000EB,14.5,14.6,,ASP,11
06200600000EB,14.6,14.7,,ASP,11
06200600000EB,14.7,14.8,,ASP,11
06200600000EB,14.8,14.9,,ASP,11
06200600000EB,14.9,15,,ASP,11
06200600000EB,15,15.1,,ASP,11
06200600000EB,15.1,15.2,,ASP,11
06200600000EB,15.2,15.3,,ASP,11
06200600000EB,15.3,15.4,,ASP,11
06200600000EB,15.4,15.5,,ASP,11
06200600000EB,15.5,15.59,,ASP,11
06200600000EB,15.59,15.6,060600001559,ASP,11
06200600000EB,15.6,15.7,060600001559,ASP,11
06200600000EB,15.7,15.8,060600001559,ASP,11
06200600000EB,15.8,15.9,060600001559,ASP,11
06200600000EB,15.9,16,060600001559,ASP,11
06200600000EB,16,16.1,060600001559,ASP,11
06200600000EB,16.1,16.2,060600001559,ASP,11
06200600000EB,16.2,16.3,060600001559,ASP,11
06200600000EB,16.3,16.4,060600001559,ASP,11
06200600000EB,16.4,16.5,060600001559,ASP,11
06200600000EB,16.5,16.6,060600001559,ASP,11
06200600000EB,16.6,16.7,060600001559,ASP,11
06200600000EB,16.7,16.8,060600001559,ASP,11
06200600000EB,16.8,16.9,060600001559,ASP,11
06200600000EB,16.9,17,060600001559,ASP,11
06200600000EB,17,17.1,060600001559,ASP,11
06200600000EB,17.1,17.2,060600001559,ASP,11
06200600000EB,17.2,17.29,060600001559,ASP,11
06200600000EB,17.29,17.3,,ASP,11
06200600000EB,17.3,17.4,,ASP,11
06200600000EB,17.4,17.5,,ASP,11
06200600000EB,17.5,17.6,,ASP,11
06200600000EB,17.6,17.7,,ASP,11
06200600000EB,17.7,17.8,,ASP,11
06200600000EB,17.8,17.9,,ASP,11
06200600000EB,17.9,18,,ASP,11
06200600000EB,18,18.1,,ASP,11
06200600000EB,18.1,18.2,,ASP,11
06200600000EB,18.2,18.3,,ASP,11
06200600000EB,18.3,18.4,,ASP,11
06200600000EB,18.4,18.5,,ASP,11
06200600000EB,18.5,18.6,,ASP,11
06200600000EB,18.6,18.7,,ASP,11
06200600000EB,18.7,18.8,,ASP,11
06200600000EB,18.8,18.9,,ASP,11
06200600000EB,18.9,19,,ASP,11
06200600000EB,19,19.1,,ASP,11
06200600000EB,19.1,19.2,,ASP,11
06200600000EB,19.2,19.3,,ASP,11
06200600000EB,19.3,19.4,,ASP,11
06200600000EB,19.4,19.5,,ASP,11
06200600000EB,19.5,19.6,,ASP,11
06200600000EB,19.6,19.7,,ASP,11
06200600000EB,19.7,19.8,,ASP,11
06200600000EB,19.8,19.9,,ASP,11
06200600000EB,19.9,20,,ASP,11
06200600000EB,20,20.1,,ASP,11
06200600000EB,20.1,20.2,,ASP,11
06200600000EB,20.2,20.3,,ASP,11
06200600000EB,20.3,20.4,,ASP,11
06200600000EB,20.4,20.5,,CRC,11
06200600000EB,20.5,20.6,,ASP,11
06200600000EB,20.6,20.7,,ASP,11
06200600000EB,20.7,20.8,,ASP,11
06200600000EB,20.8,20.9,,ASP,11
06200600000EB,20.9,21,,ASP,11
06200600000EB,21,21.1,,ASP,11
06200600000EB,21.1,21.2,,ASP,11
06200600000EB,21.2,21.3,,ASP,11
06200600000EB,21.3,21.4,,ASP,11
06200600000EB,21.4,21.5,,ASP,11
06200600000EB,21.5,21.6,,ASP,11
06200600000EB,21.6,21.7,,ASP,11
06200600000EB,21.7,21.8,,ASP,11
06200600000EB,21.8,21.9,,ASP,11
06200600000EB,21.9,22,,ASP,11
06200600000EB,22,22.1,,ASP,11
06200600000EB,22.1,22.2,,ASP,11
06200600000EB,22.2,22.3,,ASP,11
06200600000EB,22.3,22.4,,ASP,11
06200600000EB,22.4,22.5,,ASP,11
06200600000EB,22.5,22.6,,ASP,11
06200600000EB,22.6,22.7,,ASP,11
06200600000EB,22.7,22.8,,ASP,11
06200600000EB,22.8,22.9,,ASP,11
06200600000EB,22.9,23,,ASP,11
06200600000EB,23,23.1,,ASP,11
06200600000EB,23.1,23.2,,ASP,11
06200600000EB,23.2,23.3,,ASP,11
06200600000EB,23.3,23.4,,ASP,11
06200600000EB,23.4,23.5,,ASP,11
06200600000EB,23.5,23.6,,ASP,11
06200600000EB,23.6,23.7,,ASP,11
06200600000EB,23.7,23.8,,ASP,11
06200600000EB,23.8,23.9,,ASP,11
06200600000EB,23.9,24,,ASP,11
06200600000EB,24,24.1,,ASP,11
06200600000EB,24.1,24.2,,ASP,11
06200600000EB,24.2,24.3,,ASP,11
06200600000EB,24.3,24.4,,ASP,11
06200600000EB,24.4,24.5,,ASP,11
06200600000EB,24.5,24.6,,ASP,11
06200600000EB,24.6,24.7,,ASP,11
06200600000EB,24.7,24.8,,ASP,11
06200600000EB,24.8,24.9,,ASP,11
06200600000EB,24.9,25,,ASP,11
06200600000EB,25,25.1,,ASP,11
06200600000EB,25.1,25.2,,ASP,11
06200600000EB,25.2,25.3,,ASP,11
06200600000EB,25.3,25.4,,ASP,11
06200600000EB,25.4,25.5,,ASP,11
06200600000EB,25.5,25.6,,ASP,11
06200600000EB,25.6,25.7,,ASP,11
06200600000EB,25.7,25.8,,ASP,11
06200600000EB,25.8,25.9,,ASP,11
06200600000EB,25.9,26,,ASP,11
06200600000EB,26,26.1,,ASP,11
06200600000EB,26.1,26.2,,ASP,11
06200600000EB,26.2,26.3,,ASP,11
06200600000EB,26.3,26.4,,ASP,11
06200600000EB,26.4,26.5,,ASP,11
06200600000EB,26.5,26.6,,ASP,11
06200600000EB,26.6,26.7,,ASP,11
06200600000EB,26.7,26.79,,ASP,11
2002534000000,0,0.17,,,
4140019852500,0,0.001,,,
3940072010000,0,0.42,,,5
3940072010000,0.42,2.47,,,2
3940072010000,2.47,4.37,,,5
1200178000000,0,0.495,,,
1300378000000,0,0.365,,,
2003265000000,0,0.037,,,
2005862000000,0,0.315,,,
1201028000000,0,0.18,,,
2800316000000,0,0.067,,,
4040011010000,0,0.09,,,5
4040011010000,0.09,1.1,,,6
1740020840000,0,0.3,,,6
1001052000000,0,0.255,,,
2500192000000,0,0.07,,,
1000072000000,0,0.375,,,
3101916000000,0,0.221,,,
3640005122500,0,0.002,,,
3501105000000,0,0.294,,,11
5500030000000,0,0.03,,,
1600229000000,0,0.047,,,
0280901330000,0,0.27,,,11
2440161030000,0,0.17,,,5
1440010002500,0,0.001,,,
2005188000000,0,0.102,,,
0800256000000,0,1.456,,,
2900739000000,0,0.872,,,
2300786000000,0,0.073,,,
3800460000000,0,0.106,,,
2040025560000,0,0.02,,,11
2802187000000,0,0.024,,,
2001764000000,0,0.149,,,
1201145000000,0,0.678,,,
2005900000000,0,0.093,,,
5000220000000,0,0.101,,,
1601704000000,0,0.123,,,
0500302000000,0,0.308,,,
1300561000000,0,1.139,,,
0200177000000,0,0.295,,,
5400512000000,0,0.113,,,
0940014000000,0,2.64,,,11
0940014000000,2.64,4.58,,,5
3800132000000,0,2.778,,,
2300613000000,0,0.091,,,
4180901840000,0,0.24,,,11
4600164000000,0,0.058,,,
3300979000000,0,0.116,,,
3000927000000,0,0.09,,,
2000982000000,0,0.08,,,
3040065020000,0,0.53,,,11
2004545000000,0,0.028,,,
3840250262500,0,0.002,,,
1800216000000,0,0.06,,,
0200864000000,0,0.071,,,
1940015130000,0,0.09,,,5
4640013210000,0,0.11,,,5
4640013210000,0.11,0.36,,,2
4640013210000,0.36,0.87,,,5
1300739000000,0,1.809,,,
3001299000000,0,0.035,,,
2340005340000,0,0.04,,,11
2800677000000,0,0.069,,,
3040049270000,0,0.08,,,11
4700503000000,0,0.065,,,
2001674000000,0,0.068,,,
2800371000000,0,0.063,,,
1700496000000,0,0.135,,,
1000839000000,0,0.051,,,
1401276000000,0,0.253,,,
1702277000000,0,0.135,,,
3180926000000,0,0.26,,,5
0601713002500,0,0.006,,,
5500815000000,0,0.364,,,
2340009130000,0,0.07,,,11
2340009130000,0.07,0.08,,,5
2200143000000,0,0.19,,,
0600536000000,0,0.19,,,
1500635000000,0,0.246,,,
5430618000300,0,0.07,,ASP,11
5500073000000,0,0.062,,,
2801804000000,0,0.036,,,
5440047350000,0,0.18,,,11
3400865000000,0,0.169,,,
4201020000000,0,0.15,,,
5060829000000,0,0.06,,,11
3940012040000,0,0.78,,,5
0601976000000,0,0.023,,,11
4640001060000,0,1.26,,,11
1340219112500,0,0.002,,,
2600941000000,0,0.217,,,
2440083130000,0,2.87,,,11
2440083130000,2.87,3.44,,,5
2440083130000,3.44,5.49,,,2
3940112010000,0,1.42,,,5
3940112010000,1.42,3.33,,,2
5200271000000,0,0.041,,,
2040011010000,0,0.47,,,5
2040011010000,0.47,1.06,,,1
3401037000000,0,0.088,,,
1900767000000,0,0.083,,,
3501082000000,0,0.294,,,11
1100063002500,0,0.002,,,
0700117000000,0,0.084,,,5
1703157000000,0,0.086,,,11
1800332000000,0,0.084,,,
5100231000000,0,0.502,,,
0600149000000,0,0.119,,,
1600319000000,0,0.038,,,
4300257000000,0,0.869,,,
1340219282500,0,0.003,,,
1600134000000,0,0.21,,,
0200431000000,0,0.153,,,
1901124000000,0,0.574,,,
4680902000000,0,0.21,,,5
1900071000000,0,0.477,,,
2880901200000,0,0.23,,,5
0300372000000,0,0.152,,,
2640021020000,0,0.58,,,5
3001212000000,0,0.091,,,
4680949002500,0,0.002,,,
4300377000000,0,0.246,,,
2002481000000,0,0.275,,,
0380901450000,0,0.12,,,5
0601475000000,0,0.111,,,
3800565000000,0,0.021,,,
2900512000000,0,0.047,,,
2003475000000,0,0.048,,,
4200782000000,0,0.092,,,
5040007330000,0,0.13,,,11
0300096000000,0,0.26,,,
1740012170000,0,0.75,,,11
1740012170000,0.75,0.8,,,5
5000544000000,0,0.105,,,
2901401000000,0,0.059,,,
3640017000000,0,4.89,,,11
3640017000000,4.89,6.4,,,11
3640017000000,6.4,6.98,,,11
3640017000000,6.98,7.88,,,11
3640017000000,7.88,8.83,,,11
3640017000000,8.83,8.98,,,11
3640017000000,8.98,9.4,,,11
3640017000000,9.4,10.05,,,11
3640017000000,10.05,11.05,,,11
3440019310000,0,0.63,,,11
4100114000000,0,0.062,,,
3300298000000,0,0.063,,,
0140005070000,0,1.5,,,11
1700901000000,0,0.03,,,
2802301000000,0,0.079,,,
3300214000000,0,0.331,,,
1200466000000,0,0.235,,,
5400858000000,0,0.29,,,
1901632000000,0,0.048,,,
4500160000000,0,0.026,,,
4100414000000,0,0.081,,,
0200304000000,0,0.438,,,
3040013090000,0,0.2,,,11
3040013090000,0.2,0.5,,,6
2003198000000,0,0.26,,,
2600025000000,0,0.2,,,
5040026030000,0,0.87,,,5
3640009060000,0,0.38,,,11
2900643000000,0,0.355,,,
5400098000000,0,0.169,,,
2005994000000,0,0.015,,,
2080901480000,0,0.06,,,11
2380936000000,0,0.04,,,5
1800649000000,0,0.088,,,
0100253000000,0,0.485,,,
3801268000000,0,0.083,,,
2006019000000,0,0.132,,,
2980940000000,0,0.13,,,5
4640010000000,0,2.24,,,11
2071005001900,0,0.09,,,11
2801093000000,0,0.073,,,
5040019080000,0,0.8,,,11
0100464000000,0,0.106,,,
4100545000000,0,0.077,,,
1900804000000,0,0.292,,,
0500288000000,0,0.025,,,
1500941000000,0,0.146,,,
2600175000000,0,0.077,,,
0601484000000,0,0.113,,,11
4140003830000,0,0.09,,,11
2802049000000,0,0.557,,,
1301633000000,0,0.174,,,
0202788000000,0,0.15,,,
2840020400000,0,0.17,,,11
4340016390000,0,0.09,,,11
0240045052500,0,0.006,,,
3400422000000,0,0.308,,,
2800208000000,0,0.086,,,
1480961000000,0,0.39,,,5
3901570000000,0,0.11,,,
4000855000000,0,0.282,,,
4101506000000,0,0.092,,,
1640220110000,0,0.05,,,11
1640220110000,0.05,0.11,,,5
0800053000000,0,0.261,,,
2200382000000,0,0.061,,,
3800406000000,0,0.42,,,
1601692000000,0,0.129,,,
3100714000000,0,0.081,,,
4140004270000,0,0.21,,,11
1700019042500,0,0.001,,,
3901137000000,0,0.035,,,
4440034040000,0,0.34,,,5
5001261000000,0,0.195,,,
5040001050000,0,1.13,,,5
1900730000000,0,0.263,,,
4200261000000,0,0.125,,,
0440019900000,0,0.05,,,11
1401737000000,0,0.95,,,
1780901110000,0,0.07,,,11
4000948000000,0,0.323,,,
4440119032500,0,0.001,,,
0600440000000,0,0.139,,,
0500563000000,0,0.166,,,
1140050050000,0,0.11,,,2
1140050050000,0.11,0.89,,,5
1000023000000,0,0.447,,,
2140026040000,0,0.31,,,11
2140026040000,0.31,0.95,,,5
1040025260000,0,0.09,,,11
2740027040000,0,0.66,,,5
1701074000000,0,0.069,,,
2002927000000,0,0.126,,,
1100087000000,0,0.203,,,
1740050180000,0.09,1.35,,,11
5400696000000,0,0.419,,,
1702210000000,0,0.014,,,
1200324000000,0,0.751,,,
3101768000000,0,0.068,,,
5400158000000,0,0.13,,,
2802237000000,0,0.027,,,
0300464000000,0,0.289,,,
1700322000000,0,0.062,,,
2400850000000,0,0.438,,,
2002632000000,0,0.115,,,
0500141000000,0,0.083,,,
1601419000000,0,0.143,,,
4201721000000,0,0.28,,,
5240019060000,0,0.89,,,5
5240019060000,0.89,1.48,,,1
2001227000000,0,0.186,,,
0340022020000,0,0.57,,,6
0340022020000,0.57,0.6,,,5
2003271000000,0,0.062,,,
4540012070000,0,0.24,,,6
3940003130000,0,1.38,,,5
3940003130000,1.38,2.68,,,5
2900500000000,0,0.11,,,
4640009090000,0,0.49,,,6
2500522000000,0,0.045,,,
2301098000000,0,0.469,,,
0202440000000,0,0.419,,,
1900809000000,0,0.42,,,
3401077000000,0,0.201,,,
3900963000000,0,0.019,,,
5440050510000,0,0.1,,,11
2002801000000,0,0.038,,,
2000297000000,0,0.069,,,
1300976000000,0,0.156,,,
4900816000000,0,0.061,,,
0500378000000,0,0.129,,,
4040018050000,0,0.53,,,5
4040018050000,0.53,1.09,,,2
2840022020000,0,3.5,,,11
1701347000000,0,0.017,,,
1040015150000,0,0.24,,,5
2002317000000,0,0.115,,,
3401281000000,0,0.273,,,
3101220000000,0,0.029,,,
1500553000000,0,0.225,,,
1701244000000,0,0.03,,,
3500491000000,0,0.072,,,11
1703004000000,0,0.068,,,
1380905000000,0,0.05,,,5
0605201000000,0,0.077,,,
0202617000000,0,0.252,,,
2000076000000,0,0.091,,,
2280903000000,0,0.71,,,5
2004815000000,0,0.517,,,
1240028200000,0,0.34,,,11
2340009330000,0,0.03,,,6
2002263000000,0,0.04,,,
0601849000000,0,0.097,,,
2400886000000,0,0.297,,,
0240030070000,0,0.35,,,11
2840032030000,0,0.22,,,11
0840016320000,0,0.11,,,11
5001033000000,0,0.236,,,
5240009010000,0,1.45,,,11
5240009010000,1.45,2.52,,,5
5240009010000,2.52,3.78,,,1
4101763000000,0,0.389,,,
2540027080000,0,0.06,,,6
2540027080000,0.06,0.14,,,5
1200822000000,0,0.113,,,
1500354000000,0,0.104,,,
2040083020000,0,0.01,,,6
2040083020000,0.01,0.12,,,11
2040083020000,0.12,0.38,,,6
1900981000000,0,0.087,,,
2840024110000,0,0.18,,,11
2004634000000,0,0.114,,,
5500549000000,0,0.013,,,
4300329000000,0,0.637,,,
0200282000000,0,0.194,,,
1300084000000,0,0.067,,,
2340701760000,0,0.04,,,11
2340701760000,0.04,0.09,,,1
4201384000000,0,0.129,,,
1200124000000,0,0.304,,,
2480999000000,0,0.25,,,5
0140119320000,0,0.11,,,11
3100136000000,0,0.458,,,
0201240000000,0,0.082,,,
5540010860000,0,0.12,,,11
5401412000000,0,0.284,,,
2003940000000,0,0.065,,,
2500277000000,0,0.114,,,
4001243000000,0,0.486,,,
5500096000000,0,0.027,,,
2801424000000,0,0.169,,,
4900182000000,0,0.078,,,
3140076150000,0,0.3,,,5
2002061000000,0,0.067,,,
5140009020000,0,0.87,,,5
1900080000000,0,0.067,,,
1140019120000,0,0.29,,,5
1140019120000,0.29,1.08,,,1
3040006210000,0,0.23,,,11
3500982000000,0,0.034,,,
5500195000000,0,0.2,,,
4340009000000,0,4.56,,,11
4340009000000,4.56,6.1,,,11
4340009000000,6.5,11.82,,,11
2300397000000,0,0.085,,,
1400430000000,0,2.092,,,
2840020330000,0,0.18,,,11
25100790026000131,0,0.012,,,
2800548000000,0,0.177,,,
1300491000000,0,0.477,,,
0140119180000,0,0.97,,,11
0140119180000,0.97,1.23,,,5
0440012030000,0,1.2,,,2
0440012030000,1.2,1.61,,,1
0440012030000,1.61,1.85,,,2
4180901480000,0,0.13,,,5
4140016730000,0,0.06,,,12
4140016730000,0.06,0.42,,,6
1740007180000,0,0.22,,,11
1700514000000,0,0.096,,,
3340013150000,0,0.36,,,11
4140003580000,0,0.9,,,11
1401949000000,0,0.099,,,
0500329000000,0,0.091,,,
1300638002500,0,0.002,,,
1401021000000,0,0.279,,,
2600738000000,0,0.06,,,
1840002300000,0,0.07,,,11
2840104030000,0,0.16,,,11
5540012070000,0,0.66,,,11
20100770031SB0069D,0,0.283,,,
2400254000000,0,0.026,,,
4900341000000,0,0.189,,,
4600451000000,0,0.531,,,
1301298002500,0,0.002,,,
3101514000000,0,0.316,,,
2940046010000,0,1,,,11
2940046010000,1,1.04,,,6
2940046010000,1.04,1.26,,,5
1740019052500,0,0.001,,,
3940020000000,0,0.1,,ASP,6
3940020000000,0.1,0.2,,ASP,6
3940020000000,0.2,0.3,,ASP,6
3940020000000,0.3,0.4,,ASP,6
3940020000000,0.4,0.5,,ASP,6
3940020000000,0.5,0.6,,ASP,6
3940020000000,0.6,0.7,,ASP,6
3940020000000,0.7,0.8,,ASP,6
3940020000000,0.8,0.9,,ASP,6
3940020000000,0.9,1,,ASP,6
3940020000000,1,1.1,,ASP,6
3940020000000,1.1,1.2,,ASP,6
3940020000000,1.2,1.3,,ASP,6
3940020000000,1.3,1.4,,ASP,6
3940020000000,1.4,1.5,,ASP,6
3940020000000,1.5,1.6,,ASP,6
3940020000000,1.6,1.7,,ASP,6
3940020000000,1.7,1.8,,ASP,6
3940020000000,1.8,1.9,,ASP,6
3940020000000,1.9,1.95,,ASP,6
3940020000000,1.95,2,,ASP,11
3940020000000,2,2.1,,ASP,11
3940020000000,2.1,2.2,,ASP,11
3940020000000,2.2,2.23,,ASP,11
3940020000000,2.23,2.3,,ASP,6
3940020000000,2.3,2.4,,ASP,6
3940020000000,2.4,2.5,,ASP,6
3940020000000,2.5,2.6,,ASP,6
3940020000000,2.6,2.68,,ASP,6
1040019850000,0,0.1,,,5
0602001000000,0,0.085,,,
