RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
55200520000EB|4.78|7.65|9|||54|01/01/2024||THICKNESS_FLEXIBLE
55200520000EB|7.65|8.34|9|||54|01/01/2024||THICKNESS_FLEXIBLE
5530097000000|21.56|22.26|9|||54|01/01/2024||THICKNESS_FLEXIBLE
5530097000000|22.83|23.2|9|||54|01/01/2024||THICKNESS_FLEXIBLE
5530097000000|28.09|32.88|9|||54|01/01/2024||THICKNESS_FLEXIBLE
0330094000000|0.0|3.01|1|||54|01/01/2024||THICKNESS_FLEXIBLE
0830016000000|19.19|20.35|1|||54|01/01/2024||THICKNESS_FLEXIBLE
08100790000NB|39.91|41.43|9|||54|01/01/2024||THICKNESS_FLEXIBLE
08100790000NB|41.43|44.6|9|||54|01/01/2024||THICKNESS_FLEXIBLE
20100790000NB|5.56|6.12|3|||54|01/01/2024||THICKNESS_FLEXIBLE
20100790000NB|6.82|7.19|3|||54|01/01/2024||THICKNESS_FLEXIBLE
20100790000NB|16.04|19.22|9|||54|01/01/2024||THICKNESS_FLEXIBLE
20100640000EB|52.73|53.75|7|||54|01/01/2024||THICKNESS_FLEXIBLE
20100640000EB|53.75|54.37|7|||54|01/01/2024||THICKNESS_FLEXIBLE
2040114010000|0.0|1.07|4|||54|01/01/2024||THICKNESS_FLEXIBLE
20300610006EB|0.0|0.19|1|||54|01/01/2024||THICKNESS_FLEXIBLE
2030062000000|7.93|8.26|1|||54|01/01/2024||THICKNESS_FLEXIBLE
2030622000000|1.96|2.13|1|||54|01/01/2024||THICKNESS_FLEXIBLE
2040011000000|0.899|0.95|2|||54|01/01/2024||THICKNESS_FLEXIBLE
2040027000000|5.07|7.24|2|||54|01/01/2024||THICKNESS_FLEXIBLE
2740001040000|1.647|1.65|2|||54|01/01/2024||THICKNESS_FLEXIBLE
40100640000EB|31.77|32.57|9|||54|01/01/2024||THICKNESS_FLEXIBLE
40100640000EB|32.57|33.45|9|||54|01/01/2024||THICKNESS_FLEXIBLE
40100640000EB|33.45|34.45|9|||54|01/01/2024||THICKNESS_FLEXIBLE
40100640000EB|34.45|36.27|9|||54|01/01/2024||THICKNESS_FLEXIBLE
40100640000EB|40.46|40.568|9|||54|01/01/2024||THICKNESS_FLEXIBLE
4040031000000|0.0|0.3|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4040012000000|4.71|8.19|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4040012000000|8.19|10.77|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4040012000000|10.77|12.37|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4030034000000|14.57|14.97|1|||54|01/01/2024||THICKNESS_FLEXIBLE
4030034000000|15.27|15.39|1|||54|01/01/2024||THICKNESS_FLEXIBLE
4030034000000|15.39|15.68|1|||54|01/01/2024||THICKNESS_FLEXIBLE
4030034000000|15.68|17.018|1|||54|01/01/2024||THICKNESS_FLEXIBLE
5430014000000|15.19|15.32|2|||54|01/01/2024||THICKNESS_FLEXIBLE
5430014000000|15.32|15.45|2|||54|01/01/2024||THICKNESS_FLEXIBLE
5430014000000|16.1|16.76|2|||54|01/01/2024||THICKNESS_FLEXIBLE
39100680000EB|31.42|32.06|8|||54|01/01/2024||THICKNESS_FLEXIBLE
39202190000NB|0.0|0.8|8|||54|01/01/2024||THICKNESS_FLEXIBLE
39202190000NB|0.8|3.01|8|||54|01/01/2024||THICKNESS_FLEXIBLE
39202190000NB|3.01|3.31|8|||54|01/01/2024||THICKNESS_FLEXIBLE
39202190000NB|3.31|4.76|8|||54|01/01/2024||THICKNESS_FLEXIBLE
3930072000000|18.42|20.44|8|||54|01/01/2024||THICKNESS_FLEXIBLE
3940003000000|4.6|7.27|8|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|0.35|2.2|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|4.81|6.17|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|6.17|6.27|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|6.381|6.47|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|6.47|7.58|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|7.584|9.95|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|10.12|10.37|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|10.532|10.59|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|10.59|10.893|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|10.893|11.243|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|14.0|14.2|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|14.55|14.9|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|15.57|15.79|7|||54|01/01/2024||THICKNESS_FLEXIBLE
0230009000000|15.79|16.09|7|||54|01/01/2024||THICKNESS_FLEXIBLE
1230093000000|9.71|13.45|6|||54|01/01/2024||THICKNESS_FLEXIBLE
0230051000000|4.54|4.58|12|||54|01/01/2024||THICKNESS_FLEXIBLE
0230051000000|4.58|4.62|12|||54|01/01/2024||THICKNESS_FLEXIBLE
0230051000000|4.62|5.18|12|||54|01/01/2024||THICKNESS_FLEXIBLE
4830002000000|2.84|4.64|2|||54|01/01/2024||THICKNESS_FLEXIBLE
35202500010SB|0.0|0.64|2|||54|01/01/2024||THICKNESS_FLEXIBLE
15200300000EB|0.53|0.61|1|||54|01/01/2024||THICKNESS_FLEXIBLE
15200300000EB|1.543|2.38|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1530002000000|0.28|0.56|2|||54|01/01/2024||THICKNESS_FLEXIBLE
5230002000000|7.29|7.84|2|||54|01/01/2024||THICKNESS_FLEXIBLE
5230002000000|8.35|8.6|2|||54|01/01/2024||THICKNESS_FLEXIBLE
5230002000000|8.6|9.24|2|||54|01/01/2024||THICKNESS_FLEXIBLE
0530002000000|3.88|6.35|2|||54|01/01/2024||THICKNESS_FLEXIBLE
0530002000000|6.8|7.06|2|||54|01/01/2024||THICKNESS_FLEXIBLE
0530002000000|7.06|7.47|2|||54|01/01/2024||THICKNESS_FLEXIBLE
1540105010000|0.0|0.34|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4730093000000|2.34|7.42|14|||54|01/01/2024||THICKNESS_FLEXIBLE
4240011000000|2.48|2.491|10|||54|01/01/2024||THICKNESS_FLEXIBLE
1040019020000|0.0|0.82|1|||54|01/01/2024||THICKNESS_FLEXIBLE
4530020000000|24.37|24.94|2|||54|01/01/2024||THICKNESS_FLEXIBLE
4530020000000|32.0|32.14|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|16.18|19.24|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|19.24|19.66|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|19.66|21.45|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|21.45|23.0|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|24.92|25.93|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|25.93|26.24|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|26.24|27.59|2|||54|01/01/2024||THICKNESS_FLEXIBLE
32202190000NB|28.1|28.68|2|||54|01/01/2024||THICKNESS_FLEXIBLE
3430039000000|24.6|24.96|2|||54|01/01/2024||THICKNESS_FLEXIBLE
1040012000000|1.9|3.28|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1030061000000|0.0|1.04|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1030061000000|8.74|9.33|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1030061000000|22.53|25.56|1|||54|01/01/2024||THICKNESS_FLEXIBLE
3230012000000|0.78|5.93|1|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|2.57|4.79|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|5.364|5.37|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|5.37|5.69|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|5.69|6.03|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|6.03|6.04|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|6.04|6.39|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|6.39|6.52|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|6.52|6.69|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|6.69|7.11|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|7.43|8.59|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|8.59|9.06|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|9.06|9.87|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|10.01|10.2|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|10.2|10.4|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|10.4|10.48|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|10.48|10.85|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|13.99|14.154|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|14.154|14.34|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|14.34|14.45|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|15.74|16.37|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|21.34|21.86|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|25.9|26.76|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|26.76|26.97|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13202190000NB|26.97|27.33|2|||54|01/01/2024||THICKNESS_FLEXIBLE
1030006000000|0.0|0.12|1|||54|01/01/2024||THICKNESS_FLEXIBLE
10200190000NB|3.89|6.16|1|||54|01/01/2024||THICKNESS_FLEXIBLE
10200190000NB|6.16|6.66|1|||54|01/01/2024||THICKNESS_FLEXIBLE
10200190000NB|6.66|8.23|1|||54|01/01/2024||THICKNESS_FLEXIBLE
10200190000NB|14.64|15.627|1|||54|01/01/2024||THICKNESS_FLEXIBLE
4530107000000|0.29|0.76|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1330063000000|6.06|7.63|2|||54|01/01/2024||THICKNESS_FLEXIBLE
34200190000NB|1.38|3.4|2|||54|01/01/2024||THICKNESS_FLEXIBLE
34200190000NB|11.03|11.47|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|168.96|169.38|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|169.38|169.41|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|169.41|170.09|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|170.09|170.23|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|172.62|174.1|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|176.16|178.43|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|178.43|181.12|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|181.12|182.02|2|||54|01/01/2024||THICKNESS_FLEXIBLE
13100640000EB|182.02|184.02|2|||54|01/01/2024||THICKNESS_FLEXIBLE
1040008000000|1.3|2.0|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1040008000000|2.47|2.82|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1040008000000|3.28|6.25|1|||54|01/01/2024||THICKNESS_FLEXIBLE
13200600000EB|28.53|29.61|2|||54|01/01/2024||THICKNESS_FLEXIBLE
10200600000EB|0.34|0.345|1|||54|01/01/2024||THICKNESS_FLEXIBLE
10200600000EB|0.345|1.01|1|||54|01/01/2024||THICKNESS_FLEXIBLE
1030016000000|14.616|14.746|2|||54|01/01/2024||THICKNESS_FLEXIBLE
1030016000000|15.526|16.666|2|||54|01/01/2024||THICKNESS_FLEXIBLE
