RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
19203400000NB|6.9|8.56|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|8.56|9.13|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|9.13|9.38|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|9.38|9.55|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|10.41|11.86|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|11.9|12.047|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|12.047|12.88|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|12.88|13.26|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|13.26|13.82|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|14.66|14.86|8|||54|01/01/2024||BASE_THICKNESS
19203400000NB|14.86|15.31|8|||54|01/01/2024||BASE_THICKNESS
1930051000000|8.66|8.78|8|||54|01/01/2024||BASE_THICKNESS
1230093000000|9.71|13.45|8|||54|01/01/2024||BASE_THICKNESS
12200480000EB|0.0|5.82|11|||54|01/01/2024||BASE_THICKNESS
19203400005SB|0.0|0.17|8|||54|01/01/2024||BASE_THICKNESS
19203400005SB|0.17|0.37|8|||54|01/01/2024||BASE_THICKNESS
19203400005SB|0.371|0.6|8|||54|01/01/2024||BASE_THICKNESS
02100810000NB|0.0|1.39|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|1.39|6.27|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|11.63|12.0|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|12.0|13.54|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|13.54|14.26|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|14.26|15.22|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|15.22|15.62|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|15.62|15.95|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|15.95|16.23|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|16.23|17.3|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|17.3|18.13|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|18.13|20.37|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|20.37|23.0|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|23.0|23.46|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|23.46|24.53|10|||54|01/01/2024||BASE_THICKNESS
02100810000NB|24.53|26.0|10|||54|01/01/2024||BASE_THICKNESS
0240005000000|5.9|7.94|10|||54|01/01/2024||BASE_THICKNESS
29202200000NB|12.61|13.26|6|||54|01/01/2024||BASE_THICKNESS
29202200000NB|13.78|13.96|6|||54|01/01/2024||BASE_THICKNESS
0230051000000|4.54|4.58|11|||54|01/01/2024||BASE_THICKNESS
0230051000000|4.58|4.62|11|||54|01/01/2024||BASE_THICKNESS
0230051000000|4.62|5.18|11|||54|01/01/2024||BASE_THICKNESS
4830002000000|2.84|4.64|2|||54|01/01/2024||BASE_THICKNESS
35202500010SB|0.0|0.64|2|||54|01/01/2024||BASE_THICKNESS
15200300000EB|0.53|0.61|9|||54|01/01/2024||BASE_THICKNESS
15200300000EB|1.543|2.38|1|||54|01/01/2024||BASE_THICKNESS
05200220000EB|3.17|3.35|12|||54|01/01/2024||BASE_THICKNESS
05200220000EB|3.35|3.45|12|||54|01/01/2024||BASE_THICKNESS
05200220000EB|3.45|4.73|12|||54|01/01/2024||BASE_THICKNESS
05200220000EB|4.73|5.19|12|||54|01/01/2024||BASE_THICKNESS
05200220000EB|5.19|5.89|12|||54|01/01/2024||BASE_THICKNESS
3530002000000|2.36|2.84|9|||54|01/01/2024||BASE_THICKNESS
1530002000000|0.28|0.56|2|||54|01/01/2024||BASE_THICKNESS
5230002000000|7.29|7.84|2|||54|01/01/2024||BASE_THICKNESS
5230002000000|8.35|8.6|2|||54|01/01/2024||BASE_THICKNESS
5230002000000|8.6|9.24|2|||54|01/01/2024||BASE_THICKNESS
0530002000000|3.88|6.35|2|||54|01/01/2024||BASE_THICKNESS
0530002000000|6.8|7.06|2|||54|01/01/2024||BASE_THICKNESS
0530002000000|7.06|7.47|2|||54|01/01/2024||BASE_THICKNESS
1540105010000|0.0|0.34|2|||54|01/01/2024||BASE_THICKNESS
38202190000NB|19.58|21.69|5|||54|01/01/2024||BASE_THICKNESS
38202190000NB|21.69|21.84|5|||54|01/01/2024||BASE_THICKNESS
38202190000NB|26.54|29.12|5|||54|01/01/2024||BASE_THICKNESS
38202190000NB|34.47|34.57|5|||54|01/01/2024||BASE_THICKNESS
38202190000NB|34.57|34.78|5|||54|01/01/2024||BASE_THICKNESS
38202190000NB|34.79|37.89|5|||54|01/01/2024||BASE_THICKNESS
36200330000EB|5.49|5.92|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|5.57|5.9|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|5.9|7.37|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|13.1|13.13|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|13.13|16.1|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|16.1|17.49|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|17.49|17.74|5|||54|01/01/2024||BASE_THICKNESS
47202190000NB|17.74|18.0|5|||54|01/01/2024||BASE_THICKNESS
42202500000NB|9.71|9.77|7|||54|01/01/2024||BASE_THICKNESS
42202500000NB|9.77|10.42|7|||54|01/01/2024||BASE_THICKNESS
42202500000NB|10.42|12.45|7|||54|01/01/2024||BASE_THICKNESS
4730032000000|0.0|0.19|5|||54|01/01/2024||BASE_THICKNESS
4730032000000|0.19|2.67|5|||54|01/01/2024||BASE_THICKNESS
4730032000000|2.67|3.26|5|||54|01/01/2024||BASE_THICKNESS
4730032000000|14.79|16.09|7|||54|01/01/2024||BASE_THICKNESS
4730032000000|16.09|16.45|7|||54|01/01/2024||BASE_THICKNESS
47300320005SB|0.04|0.19|5|||54|01/01/2024||BASE_THICKNESS
4730093000000|2.34|7.42|4|||54|01/01/2024||BASE_THICKNESS
3630028000000|24.07|24.33|5|||54|01/01/2024||BASE_THICKNESS
3630028000000|24.33|25.57|5|||54|01/01/2024||BASE_THICKNESS
42200330000EB|7.76|7.9|4|||54|01/01/2024||BASE_THICKNESS
42202190000NB|0.0|3.16|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|3.16|3.24|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|15.89|17.2|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|17.2|17.29|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|17.4|19.15|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|19.15|19.51|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|21.48|21.64|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|21.64|21.67|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|27.85|30.16|5|||54|01/01/2024||BASE_THICKNESS
42202190000NB|42.36|42.373|6|||54|01/01/2024||BASE_THICKNESS
4240011000000|2.48|2.491|10|||54|01/01/2024||BASE_THICKNESS
4530020000000|24.37|24.94|4|||54|01/01/2024||BASE_THICKNESS
4530020000000|32.0|32.14|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|1.92|7.87|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|16.18|19.24|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|19.24|19.66|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|19.66|21.45|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|21.45|23.0|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|24.92|25.93|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|25.93|26.24|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|26.24|27.59|4|||54|01/01/2024||BASE_THICKNESS
32202190000NB|28.1|28.68|4|||54|01/01/2024||BASE_THICKNESS
3430039000000|24.6|24.96|4|||54|01/01/2024||BASE_THICKNESS
3230012000000|0.78|5.93|2|||54|01/01/2024||BASE_THICKNESS
13202190000NB|2.57|4.79|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|5.364|5.37|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|5.37|5.69|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|5.69|6.03|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|6.03|6.04|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|6.04|6.39|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|6.39|6.52|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|6.52|6.69|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|6.69|7.11|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|15.74|16.37|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|21.34|21.86|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|25.9|26.76|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|26.76|26.97|4|||54|01/01/2024||BASE_THICKNESS
13202190000NB|26.97|27.33|4|||54|01/01/2024||BASE_THICKNESS
10200190000NB|3.89|6.16|2|||54|01/01/2024||BASE_THICKNESS
10200190000NB|6.16|6.66|2|||54|01/01/2024||BASE_THICKNESS
10200190000NB|6.66|8.23|2|||54|01/01/2024||BASE_THICKNESS
10200190000NB|14.64|15.627|2|||54|01/01/2024||BASE_THICKNESS
1330063000000|6.06|7.63|4|||54|01/01/2024||BASE_THICKNESS
34200190000NB|11.03|11.47|3|||54|01/01/2024||BASE_THICKNESS
13100640000EB|178.43|181.12|4|||54|01/01/2024||BASE_THICKNESS
13200600000EB|28.53|29.61|4|||54|01/01/2024||BASE_THICKNESS
1030016000000|15.526|16.666|4|||54|01/01/2024||BASE_THICKNESS
