,RouteId,BeginPoint,EndPoint,BaseTypeVn,SampleId,SurfaceTypeVn
2171,18100770000NB,126.4,126.5,,180770012639,6
2172,18100770000NB,126.5,126.6,,180770012639,6
2173,18100770000NB,126.6,126.7,,180770012639,6
2174,18100770000NB,126.7,126.8,,180770012639,6
2175,18100770000NB,126.9,127.0,,180770012639,6
2176,18100770000NB,127.0,127.1,,180770012639,6
2177,18100770000NB,128.33,128.4,,180770012833,6
2178,18100770000NB,128.5,128.6,,180770012833,6
2179,18100770000NB,126.8,126.829,,180770012639,6
2180,18100770000NB,126.829,126.9,,180770012639,6
2181,18100770000NB,128.4,128.5,,180770012833,6
2182,18100770000NB,128.3,128.33,,180770012639,6
2183,18100770000NB,126.39,126.4,,180770012639,6
2184,18100770000NB,127.2,127.2046,,180770012639,6
2185,18100770000NB,125.2,125.2051,,180770012492,6
2186,18100770000NB,128.2999,128.3,,180770012639,6
2187,18200330000EB,11.1,11.2,,180330001109,6
2188,18100770000NB,137.9,138.0,,180770013774,6
2189,18100770000NB,138.0,138.1,,180770013774,6
2190,18100770000NB,138.6,138.7,,180770013774,6
2191,18100770000NB,138.7,138.8,,180770013774,6
2192,18100770000NB,138.83,138.9,,180770013883,6
2193,18100770000NB,138.9,139.0,,180770013883,6
2194,18100770000NB,139.0,139.1,,180770013883,6
2195,18100770000NB,139.1,139.2,,180770013883,6
2196,18100770000NB,139.2,139.3,,180770013883,6
2197,18100770000NB,139.3,139.4,,180770013883,6
2198,18100770000NB,139.4,139.5,,180770013883,6
2199,18100770000NB,139.5,139.6,,180770013883,6
2200,18100770000NB,139.6,139.7,,180770013883,6
2201,18100770000NB,139.7,139.8,,180770013883,6
2202,18100770000NB,138.2,138.3,,180770013774,6
2203,18100770000NB,138.4,138.5,,180770013774,6
2204,18100770000NB,138.5,138.6,,180770013774,6
2205,18200330000EB,11.33,11.3862,,180330001109,6
2206,18200330000EB,11.4073,11.47,,180330001109,6
2207,18100770000NB,132.4,132.44,,180770012833,6
2208,18100770000NB,137.74,137.8,,180770013774,6
2209,18100770000NB,138.1,138.19,,180770013774,6
2210,18100770000NB,138.33,138.4,,180770013774,6
2211,18200330000EB,11.23,11.3,,180330001109,6
2212,18200330000EB,11.3,11.3277,,180330001109,6
2213,18100770000NB,137.839,137.9,,180770013774,6
2214,18100770000NB,138.3014,138.33,,180770013774,6
2215,18200330000EB,11.2,11.2129,,180330001109,6
2216,18200330000EB,11.218,11.23,,180330001109,6
2217,18100770000NB,138.8,138.83,,180770013774,6
2218,18200330000EB,11.47,11.48,,180330001109,6
2219,18200330000EB,11.09,11.1,,180330001109,6
2220,18200330000EB,11.3862,11.4,,180330001109,6
2221,18100770000NB,137.8,137.815,,180770013774,6
2222,18100770000NB,137.8231,137.839,,180770013774,6
2223,18200330000EB,11.2129,11.218,,180330001109,6
2224,18200330000EB,11.4,11.4073,,180330001109,6
2225,18100770000NB,138.19,138.2,,180770013774,6
2226,18100770000NB,137.815,137.8211,,180770013774,6
2227,18200330000EB,11.3277,11.33,,180330001109,6
2228,18100770000NB,137.8211,137.8231,,180770013774,6
2229,18100770000NB,138.3,138.3014,,180770013774,6
2230,18200330000EB,21.7,21.8,,180330002143,6
2231,18200330000EB,22.0,22.1,,180330002143,6
2232,18200330000EB,22.3,22.4,,180330002143,6
2233,18200330000EB,21.43,21.5,,180330002143,6
2234,18200330000EB,21.6,21.7,,180330002143,6
2235,18200330000EB,21.8,21.9,,180330002143,6
2236,18200330000EB,21.9,22.0,,180330002143,6
2237,18200330000EB,22.2,22.3,,180330002143,6
2238,18200330000EB,21.5,21.54,,180330002143,6
2239,18200330000EB,21.54,21.6,,180330002143,6
2240,18200330000EB,22.16,22.2,,180330002143,6
2241,18200330000EB,22.1,22.136,,180330002143,6
2242,18200330000EB,22.142,22.16,,180330002143,6
2243,18200330000EB,22.136,22.142,,180330002143,6
2244,1830002000000,2.9,2.9989,,180020000276,6
2245,1830002000000,3.0,3.1,,180020000276,6
2246,1830002000000,2.87,2.9,,180020000276,6
2247,1830002000000,3.3,3.4,,180020000276,6
2248,1830002000000,3.4,3.5,,180020000276,6
2249,1830002000000,3.5,3.6,,180020000276,6
2250,1830002000000,3.607,3.7,,180020000276,6
2251,1830002000000,3.11,3.2,,180020000276,6
2252,1830002000000,2.8,2.87,,180020000276,6
2253,1830002000000,3.2481,3.3,,180020000276,6
2254,1830002000000,3.7,3.7579,,180020000276,6
2255,1830002000000,3.7579,3.8,,180020000276,6
2256,1830002000000,3.2,3.2481,,180020000276,6
2257,1830002000000,3.827,3.88,,180020000276,3
2258,1830002000000,3.1,3.11,,180020000276,6
2259,1830002000000,2.7,2.719,,180020000000,3
2260,1830002000000,2.769,2.8,,180020000276,3
2261,1830002000000,3.8,3.827,,180020000276,3
2262,1830002000000,2.76,2.769,,180020000276,3
2263,1830002000000,3.6,3.607,,180020000276,6
2264,1830002000000,2.9989,3.0,,180020000276,6
2265,1830002000000,2.719,2.72,,180020000000,3
2266,18200330000EB,1.0,1.08,,180330000086,6
2267,18100770000NB,142.8,142.9,,180770013883,6
2268,18100770000NB,142.9,143.0,,180770013883,6
2269,18100770000NB,143.0,143.1,,180770013883,6
2270,18100770000NB,142.2,142.3,,180770013883,6
2271,18100770000NB,142.3,142.4,,180770013883,6
2272,18100770000NB,142.4,142.5,,180770013883,6
2273,18100770000NB,142.5,142.6,,180770013883,6
2274,18100770000NB,142.6,142.7,,180770013883,6
2275,18100770000NB,142.7,142.8,,180770013883,6
2276,18100770000NB,142.1,142.2,,180770013883,6
2277,18100770000NB,143.1,143.2,,180770013883,6
2278,18200330000EB,0.331,0.4,,180330000000,6
2279,18200330000EB,0.4,0.5,,180330000000,6
2280,18200330000EB,0.5,0.6,,180330000000,6
2281,18200330000EB,0.2,0.3,,180330000000,6
2282,18200330000EB,0.9,0.9667,,180330000086,6
2283,18200330000EB,0.6,0.62,,180330000000,6
2284,18200330000EB,0.3,0.331,,180330000000,6
2285,18200330000EB,0.8672,0.9,,180330000086,6
2286,18200330000EB,0.9667,1.0,,180330000086,6
2287,18200330000EB,0.19,0.2,,180330000000,3
2288,18200330000EB,0.86,0.8672,,180330000086,6
2289,18100770000NB,145.2,145.3,,180770013883,6
2290,18100770000NB,140.2105,140.3,,180770013883,6
2291,18100770000NB,139.8,139.9,,180770013883,6
2292,18100770000NB,139.9,140.0,,180770013883,6
2293,18100770000NB,140.0,140.1,,180770013883,6
2294,18100770000NB,140.1,140.2,,180770013883,6
2295,18100770000NB,140.3,140.4,,180770013883,6
2296,18100770000NB,140.4,140.5,,180770013883,6
2297,18100770000NB,140.5,140.6,,180770013883,6
2298,18100770000NB,140.6,140.7,,180770013883,6
2299,18100770000NB,140.7,140.8,,180770013883,6
2300,18100770000NB,141.4,141.5,,180770013883,6
2301,18100770000NB,141.5,141.6,,180770013883,6
2302,18100770000NB,141.6,141.7,,180770013883,6
2303,18100770000NB,141.7,141.8,,180770013883,6
2304,18100770000NB,141.9,142.0,,180770013883,6
2305,18100770000NB,142.0,142.1,,180770013883,6
2306,18100770000NB,143.3,143.4,,180770013883,6
2307,18100770000NB,143.4,143.5,,180770013883,6
2308,18100770000NB,143.6,143.7,,180770013883,6
2309,18100770000NB,143.7,143.8,,180770013883,6
2310,18100770000NB,143.8,143.9,,180770013883,6
2311,18100770000NB,143.9,144.0,,180770013883,6
2312,18100770000NB,144.0,144.1,,180770013883,6
2313,18100770000NB,144.1,144.2,,180770013883,6
2314,18100770000NB,144.3,144.4,,180770013883,6
2315,18100770000NB,144.4,144.5,,180770013883,6
2316,18100770000NB,144.6,144.7,,180770013883,6
2317,18100770000NB,144.7,144.8,,180770013883,6
2318,18100770000NB,144.8,144.9,,180770013883,6
2319,18100770000NB,144.9,145.0,,180770013883,6
2320,18100770000NB,145.0,145.1,,180770013883,6
2321,18100770000NB,145.1,145.2,,180770013883,6
2322,18100770000NB,145.3,145.4,,180770013883,6
2323,18100770000NB,145.6,145.7,,180770013883,6
2324,18100770000NB,140.9,141.0,,180770013883,6
2325,18100770000NB,141.0,141.1,,180770013883,6
2326,18100770000NB,141.1,141.2,,180770013883,6
2327,18100770000NB,141.2,141.3,,180770013883,6
2328,18100770000NB,141.3,141.4,,180770013883,6
2329,18100770000NB,145.75,145.8,,180770013883,6
2330,18100770000NB,145.806,145.9,,180770013883,6
2331,18100770000NB,144.513,144.6,,180770013883,6
2332,18100770000NB,141.8,141.9,,180770013883,6
2333,18100770000NB,143.5,143.5526,,180770013883,6
2334,18100770000NB,143.5526,143.6,,180770013883,6
2335,18100770000NB,145.4,145.45,,180770013883,6
2336,18100770000NB,145.5,145.6,,180770013883,6
2337,18100770000NB,143.2,143.251,,180770013883,6
2338,18100770000NB,144.241,144.3,,180770013883,6
2339,18100770000NB,140.8,140.828,,180770013883,6
2340,18100770000NB,140.85,140.9,,180770013883,6
2341,18100770000NB,145.455,145.5,,180770013883,6
2342,18100770000NB,145.7,145.73,,180770013883,6
2343,18100770000NB,145.73,145.75,,180770013883,6
2344,18100770000NB,143.279,143.3,,180770013883,6
2345,18100770000NB,145.935,145.955,,180770013883,6
2346,18100770000NB,145.961,145.99,,180770013883,6
2347,18100770000NB,140.2,140.2105,,180770013883,6
2348,18100770000NB,143.251,143.2631,,180770013883,6
2349,18100770000NB,143.2631,143.279,,180770013883,6
2350,18100770000NB,144.209,144.233,,180770013883,6
2351,18100770000NB,145.916,145.935,,180770013883,6
2352,18100770000NB,140.828,140.8403,,180770013883,6
2353,18100770000NB,144.5,144.509,,180770013883,6
2354,18100770000NB,145.9103,145.916,,180770013883,6
2355,18100770000NB,145.8,145.806,,180770013883,6
2356,18100770000NB,144.2,144.209,,180770013883,6
2357,18100770000NB,144.233,144.241,,180770013883,6
2358,18100770000NB,145.9,145.907,,180770013883,6
2359,18100770000NB,140.8403,140.85,,180770013883,6
2360,18100770000NB,145.955,145.961,,180770013883,6
2361,18100770000NB,145.907,145.9103,,180770013883,6
2362,18100770000NB,145.451,145.455,,180770013883,6
2363,18100770000NB,144.51,144.513,,180770013883,6
2364,18100770000NB,145.45,145.451,,180770013883,6
2365,18100770000NB,144.509,144.51,,180770013883,6
2366,18100770000NB,150.9,151.0,,180770015045,6
2367,18100770000NB,151.2,151.3,,180770015045,6
2368,18100770000NB,151.5,151.6,,180770015045,6
2369,18100770000NB,152.2,152.3,,180770015045,6
2370,18100770000NB,150.6,150.7,,180770015045,6
2371,18100770000NB,150.7,150.8,,180770015045,6
2372,18100770000NB,150.8,150.9,,180770015045,6
2373,18100770000NB,151.0,151.1,,180770015045,6
2374,18100770000NB,151.1,151.2,,180770015045,6
2375,18100770000NB,151.3,151.4,,180770015045,6
2376,18100770000NB,151.4,151.5,,180770015045,6
2377,18100770000NB,151.6,151.7,,180770015045,6
2378,18100770000NB,151.7,151.8,,180770015045,6
2379,18100770000NB,151.8,151.9,,180770015045,6
2380,18100770000NB,151.9,152.0,,180770015045,6
2381,18100770000NB,152.0,152.1,,180770015045,6
2382,18100770000NB,152.1,152.2,,180770015045,6
2383,18100770000NB,152.3,152.4,,180770015045,6
2384,18100770000NB,152.4,152.5,,180770015045,6
2385,18100770000NB,152.5,152.6,,180770015045,6
2386,18100770000NB,152.6,152.7,,180770015045,6
2387,18100770000NB,152.7,152.8,,180770015045,6
2388,18100770000NB,152.8,152.9,,180770015045,6
2389,18100770000NB,152.9,152.9947,,180770015045,6
2390,18100770000NB,153.0,153.1,,180770015045,6
2391,18100770000NB,150.45,150.5,,180770015045,6
2392,18100770000NB,150.5,150.6,,180770015045,6
2393,18100770000NB,152.9947,153.0,,180770015045,6
2394,18100770000NB,153.4,153.5,,180770015045,6
2395,18100770000NB,153.7,153.79,,180770015045,6
2396,18100770000NB,153.3,153.4,,180770015045,6
2397,18100770000NB,153.5,153.6,,180770015045,6
2398,18100770000NB,153.6,153.7,,180770015045,6
2399,18100770000NB,153.1,153.2,,180770015045,6
2400,18100770000NB,153.2,153.3,,180770015045,6
2401,54100770000NB,159.2,159.3,,540770015869,6
2402,54100770000NB,159.6,159.7,,540770015869,6
2403,54100770000NB,158.7,158.8,,540770015869,6
2404,54100770000NB,158.8,158.9,,540770015869,6
2405,54100770000NB,158.9,159.0,,540770015869,6
2406,54100770000NB,159.0,159.1,,540770015869,6
2407,54100770000NB,159.1,159.2,,540770015869,6
2408,54100770000NB,159.3,159.4,,540770015869,6
2409,54100770000NB,159.4,159.5,,540770015869,6
2410,54100770000NB,159.5,159.6,,540770015869,6
2411,54100770000NB,160.0,160.0611,,540770015869,6
2412,54100770000NB,160.13,160.2,,540770015869,6
2413,54100770000NB,159.7,159.8,,540770015869,6
2414,54100770000NB,159.8,159.9,,540770015869,6
2415,54100770000NB,160.2593,160.3,,540770015869,6
2416,54100770000NB,159.9681,160.0,,540770015869,6
2417,54100770000NB,160.0611,160.1,,540770015869,6
2418,54100770000NB,160.2,160.2593,,540770015869,6
2419,54100770000NB,159.9,159.9681,,540770015869,6
2420,54100770000NB,160.339,160.38,,540770015869,6
2421,54100770000NB,160.1,160.13,,540770015869,6
2422,54100770000NB,160.309,160.3283,,540770015869,6
2423,54100770000NB,160.3,160.309,,540770015869,6
2424,54100770000NB,160.3283,160.339,,540770015869,6
2425,54100770000NB,158.69,158.7,,540770015869,6
2426,54200500000EB,2.6,2.7,,54200500253,6
2427,54200500000EB,3.0,3.1,,54200500253,6
2428,54200500000EB,2.53,2.6,,54200500253,6
2429,54200500000EB,2.9306,3.0,,54200500253,6
2430,54200500000EB,0.3,0.4,,54200500000,3
2431,54200500000EB,0.4,0.5,,54200500000,3
2432,54200500000EB,0.5,0.6,,54200500000,3
2433,54200500000EB,0.0,0.1,,54200500000,3
2434,54200500000EB,0.1,0.2,,54200500000,3
2435,54200500000EB,2.7,2.8,,54200500253,6
2436,54200500000EB,2.8,2.9,,54200500253,6
2437,54300680005SB,1.7059,1.7844,,54068S000169,6
2438,54200500000EB,3.1,3.15,,54200500253,6
2439,54200500000EB,0.2,0.3,,54200500000,3
2440,54300680005SB,1.8,1.845,,54068S000169,3
2441,54200500000EB,2.9,2.9144,,54200500253,6
2442,54300680005SB,1.8647,1.9,,54068S000169,3
2443,54200500000EB,2.9144,2.9306,,54200500253,6
2444,54300680005SB,1.7844,1.8,,54068S000169,6
2445,54300680005SB,1.845,1.8647,,54068S000169,3
2446,54300680005SB,1.9,1.915,,54068S000169,3
2447,54300680005SB,1.69,1.7,,54068S000169,6
2448,54200500000EB,0.6,0.61,,54200500000,3
2449,54300680005SB,1.7,1.7059,,54068S000169,6
2450,54300680005SB,1.915,1.92,,54068S000169,3
2451,28100770000NB,7.1,7.2,,280770000512,6
2452,28100770000NB,7.2,7.3,,280770000512,6
2453,28100770000NB,7.3,7.4,,280770000512,6
2454,28100770000NB,7.4,7.5,,280770000512,6
2455,28100770000NB,7.5,7.6,,280770000512,6
2456,28100770000NB,7.6,7.7,,280770000512,6
2457,28100770000NB,7.7,7.8,,280770000512,6
2458,28100770000NB,7.8,7.9,,280770000512,6
2459,28100770000NB,7.9,8.0,,280770000512,6
2460,28100770000NB,8.0,8.1,,280770000512,6
2461,28100770000NB,7.007,7.1,,280770000512,6
2462,28100770000NB,6.9,6.9557,,280770000512,3
2463,28100770000NB,6.97,7.0,,280770000512,3
2464,28100770000NB,6.959,6.97,,280770000512,3
2465,28100770000NB,7.0,7.007,,280770000512,6
2466,28100770000NB,6.9557,6.959,,280770000512,3
2467,28100770016NB,11.7,11.8,,280770001144,6
2468,28100770016NB,9.9,10.0,,280770000979,6
2469,28100770016NB,10.0,10.1,,280770000979,6
2470,28100770016NB,9.8,9.9,,280770000979,6
2471,28100770016NB,9.7,9.79,,280770000950,6
2472,28100770016NB,9.5,9.6,,280770000950,6
2473,28100770016NB,9.6,9.7,,280770000950,6
2474,28100770016NB,9.3,9.4,,280770000919,6
2475,28100770016NB,9.2,9.3,,280770000919,6
2476,28100770016NB,9.1,9.19,,280770000898,6
2477,28100770016NB,9.0,9.1,,280770000898,6
2478,28100770016NB,13.2,13.3,,280770001216,6
2479,28100770016NB,13.1,13.2,,280770001216,6
2480,28100770016NB,13.0,13.1,,280770001216,6
2481,28100770016NB,12.9,13.0,,280770001216,6
2482,28100770016NB,12.8,12.9,,280770001216,6
2483,28100770016NB,12.7,12.8,,280770001216,6
2484,28100770016NB,12.6,12.7,,280770001216,6
2485,28100770016NB,12.5,12.6,,280770001216,6
2486,28100770016NB,12.4,12.5,,280770001216,6
2487,28100770016NB,12.3,12.4,,280770001216,6
2488,28100770016NB,12.2,12.3,,280770001216,6
2489,28100770016NB,12.0,12.1,,280770001144,6
2490,28100770000NB,8.1,8.189,,280770000512,6
2491,28100770016NB,11.8,11.9,,280770001144,6
2492,28100770016NB,11.9,12.0,,280770001144,6
2493,28100770016NB,11.6,11.7,,280770001144,6
2494,28100770016NB,11.1,11.2,,280770000979,6
2495,28100770016NB,11.0,11.1,,280770000979,6
2496,28100770016NB,10.7,10.8,,280770000979,6
2497,28100770016NB,10.6,10.7,,280770000979,6
2498,28100770016NB,10.5,10.6,,280770000979,6
2499,28100770016NB,10.4,10.5,,280770000979,6
2500,28100770016NB,10.3,10.4,,280770000979,6
2501,28100770016NB,10.1,10.2,,280770000979,6
2502,28100770016NB,10.2,10.3,,280770000979,6
2503,28100770016NB,13.838,13.9,,280770001374,6
2504,28100770016NB,10.8,10.88,,280770000979,6
2505,28100770016NB,11.2,11.25,,280770000979,6
2506,28100770016NB,9.4565,9.5,,280770000919,6
2507,28100770016NB,13.9,13.9434,,280770001374,6
2508,28100770016NB,9.4,9.4565,,280770000919,6
2509,28100770016NB,14.77,14.8,,280077T01477,6
2510,28100770016NB,13.9434,14.0,,280770001374,6
2511,28100770016NB,13.3263,13.4,,280770001216,6
2512,28100770016NB,12.16,12.2,,280770001216,6
2513,28100770016NB,12.1,12.16,,280770001144,6
2514,28100770016NB,11.51,11.6,,280770001144,6
2515,28100770016NB,11.44,11.5,,280770001144,6
2516,28100770016NB,13.74,13.794,,280770001374,6
2517,28100770016NB,13.8,13.838,,280770001374,6
2518,28100770016NB,10.912,11.0,,280770000979,6
2519,28100770016NB,13.3,13.3263,,280770001216,6
2520,28100770016NB,13.4,13.43,,280770001216,6
2521,28100770016NB,8.98,8.9915,,280770000898,6
2522,28100770016NB,9.79,9.8,,280770000979,6
2523,28100770016NB,9.19,9.2,,280770000919,6
2524,28100770016NB,11.5,11.51,,280770001144,6
2525,28100770016NB,10.88,10.8966,,280770000979,6
2526,28100770016NB,10.9,10.912,,280770000979,6
