,RouteId,BeginPoint,EndPoint,YearLastConstructionVd,SampleId,SurfaceTypeVn
5922,38202190000NB,35.9,36.0,,382190003479,6
5923,38202190000NB,36.0,36.1,,382190003479,6
5924,38202190000NB,36.2,36.3,,382190003479,6
5925,38202190000NB,36.3,36.4,,382190003479,6
5926,38202190000NB,36.4,36.5,,382190003479,6
5927,38202190000NB,36.6194,36.7,,382190003479,6
5928,38202190000NB,36.7,36.8,,382190003479,6
5929,38202190000NB,36.8,36.9,,382190003479,6
5930,38202190000NB,37.0,37.1,,382190003479,6
5931,38202190000NB,37.2,37.3,,382190003479,6
5932,38202190000NB,37.3,37.4,,382190003479,6
5933,38202190000NB,37.5,37.6,,382190003479,6
5934,38202190000NB,37.6,37.7,,382190003479,6
5935,38202190000NB,34.6,34.7,,382190003447,6
5936,38202190000NB,34.81,34.9,,382190003479,6
5937,38202190000NB,37.1,37.1992,,382190003479,6
5938,38202190000NB,34.5,34.57,,382190003447,6
5939,38202190000NB,36.6,36.6194,,382190003479,6
5940,38202190000NB,34.47,34.5,,382190003447,6
5941,38202190000NB,34.57,34.6,,382190003447,6
5942,38202190000NB,34.792,34.8,,382190003479,6
5943,38202190000NB,34.8,34.81,,382190003479,6
5944,38202190000NB,34.79,34.792,,382190003479,6
5945,38202190000NB,37.1992,37.2,,382190003479,6
5946,42202190000NB,2.9,3.0,,422190000000,6
5947,38202190000NB,37.8,37.8892,,382190003479,6
5948,42202190000NB,2.8275,2.9,,422190000000,6
5949,42202190000NB,0.0,0.1,,422190000000,6
5950,42202190000NB,0.1,0.2,,422190000000,6
5951,42202190000NB,0.2,0.3,,422190000000,6
5952,42202190000NB,0.3,0.4,,422190000000,6
5953,42202190000NB,0.4,0.5,,422190000000,6
5954,42202190000NB,0.5,0.6,,422190000000,6
5955,42202190000NB,0.6,0.7,,422190000000,6
5956,42202190000NB,0.7,0.8,,422190000000,6
5957,42202190000NB,0.8,0.9,,422190000000,6
5958,42202190000NB,1.0,1.1,,422190000000,6
5959,42202190000NB,1.1,1.2,,422190000000,6
5960,42202190000NB,1.7,1.8,,422190000000,6
5961,42202190000NB,1.9,2.0,,422190000000,6
5962,42202190000NB,2.0,2.1,,422190000000,6
5963,42202190000NB,2.1,2.2,,422190000000,6
5964,42202190000NB,2.2,2.3,,422190000000,6
5965,42202190000NB,2.4,2.5,,422190000000,6
5966,42202190000NB,2.6,2.7,,422190000000,6
5967,42202190000NB,2.7,2.8,,422190000000,6
5968,42202190000NB,3.0,3.1,,422190000000,6
5969,42202190000NB,3.1,3.16,,422190000000,6
5970,42202190000NB,1.2,1.3,,422190000000,6
5971,42202190000NB,1.3,1.4,,422190000000,6
5972,42202190000NB,1.4,1.5,,422190000000,6
5973,42202190000NB,1.5,1.6,,422190000000,6
5974,42202190000NB,1.6,1.7,,422190000000,6
5975,42202190000NB,0.9,0.9496,,422190000000,6
5976,42202190000NB,0.9496,1.0,,422190000000,6
5977,42202190000NB,1.8,1.9,,422190000000,6
5978,42202190000NB,2.3,2.3889,,422190000000,6
5979,42202190000NB,2.5,2.6,,422190000000,6
5980,42202190000NB,3.16,3.2,,422190000000,6
5981,42202190000NB,3.2,3.24,,422190000000,6
5982,42202190000NB,2.8,2.8275,,422190000000,6
5983,42202190000NB,2.3889,2.4,,422190000000,6
5984,38202190000NB,37.8892,37.89,,382190003479,6
5985,42202190000NB,8.8,8.9,,422190000874,6
5986,42202190000NB,8.9,9.0,,422190000874,6
5987,42202190000NB,9.0,9.1,,422190000874,6
5988,42202190000NB,9.5,9.6,,422190000874,6
5989,42202190000NB,8.6,8.7,,422190000855,6
5990,42202190000NB,9.1,9.2,,422190000874,6
5991,42202190000NB,9.2,9.3,,422190000874,6
5992,42202190000NB,9.3,9.4,,422190000874,6
5993,42202190000NB,8.74,8.8,,422190000874,6
5994,42202190000NB,9.45,9.5,,422190000874,6
5995,42202190000NB,9.6,9.67,,422190000874,6
5996,42202190000NB,8.55,8.6,,422190000855,6
5997,42202190000NB,8.7,8.74,,422190000855,6
5998,42202190000NB,9.4,9.45,,422190000874,6
5999,42202190000NB,9.67,9.676,,422190000874,6
6000,42202190000NB,9.676,9.68,,422190000874,6
6001,42202190000NB,15.5,15.6,,422190001259,6
6002,42202190000NB,16.9,17.0,,422190001589,6
6003,42202190000NB,12.8,12.9,,422190001259,6
6004,42202190000NB,17.2,17.29,,422190001589,6
6005,42202190000NB,13.5,13.6,,422190001259,6
6006,42202190000NB,13.6,13.7,,422190001259,6
6007,42202190000NB,13.7,13.8,,422190001259,6
6008,42202190000NB,13.8,13.9,,422190001259,6
6009,42202190000NB,13.9,14.0,,422190001259,6
6010,42202190000NB,14.4,14.5,,422190001259,6
6011,42202190000NB,14.5,14.6,,422190001259,6
6012,42202190000NB,14.8,14.9,,422190001259,6
6013,42202190000NB,15.1,15.2,,422190001259,6
6014,42202190000NB,15.2,15.3,,422190001259,6
6015,42202190000NB,15.3,15.4,,422190001259,6
6016,42202190000NB,15.4,15.5,,422190001259,6
6017,42202190000NB,15.6,15.7,,422190001259,6
6018,42202190000NB,15.7,15.8,,422190001259,6
6019,42202190000NB,15.8,15.89,,422190001259,6
6020,42202190000NB,15.9,16.0,,422190001589,6
6021,42202190000NB,16.0,16.1,,422190001589,6
6022,42202190000NB,16.1,16.2,,422190001589,6
6023,42202190000NB,16.2,16.3,,422190001589,6
6024,42202190000NB,16.3,16.4,,422190001589,6
6025,42202190000NB,16.4,16.5,,422190001589,6
6026,42202190000NB,17.0,17.1,,422190001589,6
6027,42202190000NB,17.1,17.1867,,422190001589,6
6028,42202190000NB,17.3,17.4,,422190001589,6
6029,42202190000NB,18.1,18.2,,422190001740,6
6030,42202190000NB,18.2,18.3,,422190001740,6
6031,42202190000NB,12.9,13.0,,422190001259,6
6032,42202190000NB,13.0,13.1,,422190001259,6
6033,42202190000NB,13.12,13.2,,422190001259,6
6034,42202190000NB,13.3,13.4,,422190001259,6
6035,42202190000NB,13.4,13.5,,422190001259,6
6036,42202190000NB,14.0,14.1,,422190001259,6
6037,42202190000NB,16.5,16.6,,422190001589,6
6038,42202190000NB,16.6,16.7,,422190001589,6
6039,42202190000NB,16.7,16.8,,422190001589,6
6040,42202190000NB,16.8,16.9,,422190001589,6
6041,42202190000NB,17.6,17.7,,422190001740,6
6042,42202190000NB,17.7,17.8,,422190001740,6
6043,42202190000NB,17.4,17.5,,422190001740,6
6044,42202190000NB,17.5,17.6,,422190001740,6
6045,42202190000NB,18.0,18.1,,422190001740,6
6046,42202190000NB,12.7,12.8,,422190001259,6
6047,42202190000NB,14.2,14.3,,422190001259,6
6048,42202190000NB,14.3,14.4,,422190001259,6
6049,42202190000NB,14.9,15.0,,422190001259,6
6050,42202190000NB,17.8,17.9,,422190001740,6
6051,42202190000NB,17.9,18.0,,422190001740,6
6052,42202190000NB,15.03,15.08,,422190001259,6
6053,42202190000NB,14.6,14.6676,,422190001259,6
6054,42202190000NB,14.7,14.8,,422190001259,6
6055,42202190000NB,13.2,13.28,,422190001259,6
6056,42202190000NB,12.6,12.667,,422190001259,6
6057,42202190000NB,12.667,12.697,,422190001259,6
6058,42202190000NB,14.147,14.2,,422190001259,6
6059,42202190000NB,14.6676,14.7,,422190001259,6
6060,42202190000NB,15.08,15.1,,422190001259,6
6061,42202190000NB,13.1,13.12,,422190001259,6
6062,42202190000NB,13.28,13.3,,422190001259,6
6063,42202190000NB,15.0,15.03,,422190001259,6
6064,42202190000NB,14.1,14.139,,422190001259,6
6065,42202190000NB,17.1867,17.2,,422190001589,6
6066,42202190000NB,15.89,15.9,,422190001589,6
6067,42202190000NB,17.29,17.3,,422190001589,6
6068,42202190000NB,12.59,12.6,,422190001259,6
6069,42202190000NB,14.139,14.147,,422190001259,6
6070,42202190000NB,12.697,12.7,,422190001259,6
6071,42202500000NB,9.71,9.77,,422500000971,6
6072,42202500000NB,10.0,10.1,,422500000971,6
6073,42202500000NB,10.1,10.2,,422500000971,6
6074,42202500000NB,10.2,10.3,,422500000971,6
6075,42202500000NB,9.8,9.9,,422500000971,6
6076,42202500000NB,9.9,10.0,,422500000971,6
6077,42202500000NB,10.5,10.6,,422500000971,6
6078,42202500000NB,10.6,10.7,,422500000971,6
6079,42202500000NB,10.3,10.393,,422500000971,6
6080,42202500000NB,10.42,10.5,,422500000971,6
6081,42202500000NB,10.7,10.8,,422500000971,6
6082,42202500000NB,10.4,10.42,,422500000971,6
6083,42202500000NB,9.77,9.8,,422500000971,6
6084,42202500000NB,10.393,10.399,,422500000971,6
6085,42202500000NB,10.399,10.4,,422500000971,6
6086,38202500000NB,1.9,2.0,,382500000000,6
6087,38202500000NB,1.6,1.7,,382500000000,6
6088,38202500000NB,1.7,1.8,,382500000000,6
6089,38202500000NB,1.8,1.9,,382500000000,6
6090,38202500000NB,0.1,0.2,,382500000000,6
6091,38202500000NB,0.2,0.3,,382500000000,6
6092,38202500000NB,0.3,0.4,,382500000000,6
6093,38202500000NB,0.4,0.5,,382500000000,6
6094,38202500000NB,0.5,0.6,,382500000000,6
6095,38202500000NB,0.6,0.7,,382500000000,6
6096,38202500000NB,0.7,0.8,,382500000000,6
6097,38202500000NB,0.8,0.9,,382500000000,6
6098,38202500000NB,1.5,1.6,,382500000000,6
6099,38202500000NB,1.4,1.5,,382500000000,6
6100,38202500000NB,0.9,1.0,,382500000000,6
6101,38202500000NB,1.0,1.1,,382500000000,6
6102,38202500000NB,1.1,1.2,,382500000000,6
6103,38202500000NB,1.2,1.3,,382500000000,6
6104,38202500000NB,1.3,1.4,,382500000000,6
6105,38202500000NB,2.0,2.1,,382500000000,6
6106,38202500000NB,2.1,2.2,,382500000000,6
6107,38202500000NB,2.2,2.3,,382500000000,6
6108,38202500000NB,0.0,0.0413,,382500000000,6
6109,38202500000NB,0.0413,0.1,,382500000000,6
6110,38202500000NB,5.6,5.7,,382500000501,6
6111,38202500000NB,6.8,6.9,,382500000501,6
6112,38202500000NB,6.9,7.0,,382500000501,6
6113,38202500000NB,3.5,3.6,,382500000000,6
6114,38202500000NB,3.6,3.7,,382500000000,6
6115,38202500000NB,3.7,3.8,,382500000000,6
6116,38202500000NB,3.8,3.9,,382500000000,6
6117,38202500000NB,3.9,4.0,,382500000000,6
6118,38202500000NB,4.0,4.1,,382500000000,6
6119,38202500000NB,4.1,4.2,,382500000000,6
6120,38202500000NB,4.3,4.4,,382500000000,6
6121,38202500000NB,4.4,4.5,,382500000000,6
6122,38202500000NB,4.5,4.6,,382500000000,6
6123,38202500000NB,4.6,4.7,,382500000000,6
6124,38202500000NB,4.7,4.8,,382500000000,6
6125,38202500000NB,4.8,4.9,,382500000000,6
6126,38202500000NB,4.9,5.0,,382500000000,6
6127,38202500000NB,5.1,5.2,,382500000501,6
6128,38202500000NB,5.2,5.3,,382500000501,6
6129,38202500000NB,5.3,5.4,,382500000501,6
6130,38202500000NB,5.4,5.5,,382500000501,6
6131,38202500000NB,5.5,5.6,,382500000501,6
6132,38202500000NB,5.7,5.8,,382500000501,6
6133,38202500000NB,5.9,6.0,,382500000501,6
6134,38202500000NB,6.0,6.1,,382500000501,6
6135,38202500000NB,6.1,6.2,,382500000501,6
6136,38202500000NB,6.2,6.3,,382500000501,6
6137,38202500000NB,6.3,6.4,,382500000501,6
6138,38202500000NB,6.4,6.5,,382500000501,6
6139,38202500000NB,6.5,6.6,,382500000501,6
6140,38202500000NB,6.6,6.7,,382500000501,6
6141,38202500000NB,6.7,6.8,,382500000501,6
6142,38202500000NB,4.2184,4.3,,382500000000,6
6143,38202500000NB,5.8,5.8891,,382500000501,6
6144,38202500000NB,5.029,5.1,,382500000501,6
6145,38202500000NB,4.2,4.2184,,382500000000,6
6146,38202500000NB,5.8891,5.9,,382500000501,6
6147,38202500000NB,5.015,5.029,,382500000501,6
6148,38202500000NB,5.01,5.015,,382500000501,6
6149,38202500000NB,2.3,2.4,,382500000000,6
6150,38202500000NB,2.5,2.6,,382500000000,6
6151,38202500000NB,2.7,2.7785,,382500000000,6
6152,38202500000NB,3.0,3.1,,382500000000,6
6153,38202500000NB,3.1,3.2,,382500000000,6
6154,38202500000NB,3.2,3.3,,382500000000,6
6155,38202500000NB,3.3,3.4,,382500000000,6
6156,38202500000NB,3.4,3.5,,382500000000,6
6157,38202500000NB,2.4,2.5,,382500000000,6
6158,38202500000NB,2.6138,2.7,,382500000000,6
6159,38202500000NB,2.8,2.8695,,382500000000,6
6160,38202500000NB,2.9,2.9481,,382500000000,6
6161,38202500000NB,2.9481,3.0,,382500000000,6
6162,38202500000NB,2.7785,2.8,,382500000000,6
6163,38202500000NB,2.8695,2.9,,382500000000,6
6164,38202500000NB,2.6,2.6138,,382500000000,6
6176,42202190000NB,19.51,19.6,,422190001915,6
6177,42202190000NB,20.0,20.1,,422190001915,6
6178,42202190000NB,20.1,20.2,,422190001915,6
6179,42202190000NB,20.3,20.4,,422190001915,6
6180,42202190000NB,20.4,20.5,,422190001915,6
6181,42202190000NB,21.0,21.1,,422190001915,6
6182,42202190000NB,21.1,21.2,,422190001915,6
6183,42202190000NB,21.2,21.3,,422190001915,6
6184,42202190000NB,21.3,21.4,,422190001915,6
6185,42202190000NB,18.6,18.7,,422190001740,6
6186,42202190000NB,18.7,18.8,,422190001740,6
6187,42202190000NB,18.8,18.9,,422190001740,6
6188,42202190000NB,19.6,19.7,,422190001915,6
6189,42202190000NB,20.5,20.6,,422190001915,6
6190,42202190000NB,18.3,18.4,,422190001740,6
6191,42202190000NB,18.9,19.0,,422190001740,6
6192,42202190000NB,19.0,19.1,,422190001740,6
6193,42202190000NB,19.3,19.4,,422190001915,6
6194,42202190000NB,19.4,19.5,,422190001915,6
6195,42202190000NB,19.7,19.8,,422190001915,6
6196,42202190000NB,19.8,19.9,,422190001915,6
6197,42202190000NB,19.9,20.0,,422190001915,6
6198,42202190000NB,20.6,20.7,,422190001915,6
6199,42202190000NB,20.9,21.0,,422190001915,6
6200,42202190000NB,18.4,18.5,,422190001740,6
6201,42202190000NB,18.5,18.6,,422190001740,6
6202,42202190000NB,19.2,19.3,,422190001915,6
6203,42202190000NB,20.8,20.9,,422190001915,6
6204,42202190000NB,21.5,21.6,,422190002148,6
6205,42202190000NB,20.2,20.3,,422190001915,6
6206,42202190000NB,19.15,19.2,,422190001915,6
6207,42202190000NB,20.7,20.8,,422190001915,6
6208,42202190000NB,21.48,21.5,,422190002148,6
6209,42202190000NB,21.4,21.44,,422190001915,6
6210,42202190000NB,19.13,19.15,,422190001740,6
6211,42202190000NB,19.5,19.51,,422190001915,6
6212,42202190000NB,19.1,19.124,,422190001740,6
6213,42202190000NB,19.124,19.13,,422190001740,6
6214,42202500000NB,11.4,11.5,,422500000971,6
6215,42202500000NB,11.7,11.8,,422500000971,6
6216,42202500000NB,12.2,12.3,,422500000971,6
6217,42202500000NB,11.3024,11.4,,422500000971,6
6218,42202500000NB,11.8,11.9,,422500000971,6
6219,42202500000NB,11.9,12.0,,422500000971,6
6220,42202500000NB,12.1,12.2,,422500000971,6
6221,42202500000NB,11.2,11.3,,422500000971,6
6222,42202500000NB,11.5,11.6,,422500000971,6
6223,42202500000NB,11.6,11.7,,422500000971,6
6224,42202500000NB,10.8,10.9,,422500000971,6
6225,42202500000NB,10.9,11.0,,422500000971,6
6226,42202500000NB,11.0,11.1,,422500000971,6
6227,42202500000NB,12.3,12.3532,,422500000971,6
6228,42202500000NB,12.0,12.067,,422500000971,6
6229,42202500000NB,12.067,12.1,,422500000971,6
6230,42202500000NB,12.3532,12.4,,422500000971,6
6231,42202500000NB,12.4,12.45,,422500000971,6
6232,42202190000NB,21.6,21.64,,422190002148,6
6233,42202500000NB,11.1318,11.1638,,422500000971,6
6234,42202190000NB,21.6461,21.67,,422190002148,6
6235,42202500000NB,11.1,11.1318,,422500000971,6
6236,42202500000NB,11.174,11.2,,422500000971,6
6237,42202500000NB,11.1638,11.168,,422500000971,6
6238,42202500000NB,11.168,11.174,,422500000971,6
6239,42202190000NB,21.64,21.6429,,422190002148,6
6240,42202190000NB,21.6429,21.6461,,422190002148,6
6241,42202500000NB,11.3,11.3024,,422500000971,6
6242,42202190000NB,27.9,27.9959,,422190002785,6
6243,42202190000NB,28.0,28.1,,422190002785,6
6244,42202190000NB,28.3,28.4,,422190002785,6
6245,42202190000NB,28.4,28.5,,422190002785,6
6246,42202190000NB,28.5232,28.6,,422190002785,6
6247,42202190000NB,28.7,28.8,,422190002785,6
6248,42202190000NB,28.8,28.9,,422190002785,6
6249,42202190000NB,28.9,29.0,,422190002785,6
6250,42202190000NB,29.2,29.3,,422190002785,6
6251,42202190000NB,29.3,29.4,,422190002785,6
6252,42202190000NB,29.5,29.5869,,422190002785,6
6253,42202190000NB,29.7,29.8,,422190002785,6
6254,42202190000NB,29.8,29.9,,422190002785,6
6255,42202190000NB,29.91,30.0,,422190002785,6
6256,42202190000NB,30.0,30.0858,,422190002785,6
6257,42202190000NB,29.0432,29.0989,,422190002785,6
6258,42202190000NB,29.6344,29.7,,422190002785,6
6259,42202190000NB,27.85,27.9,,422190002785,6
6260,42202190000NB,28.1,28.2,,422190002785,6
6261,42202190000NB,28.2327,28.3,,422190002785,6
6262,42202190000NB,28.6,28.6449,,422190002785,6
6263,42202190000NB,29.0,29.0432,,422190002785,6
6264,42202190000NB,29.1,29.1521,,422190002785,6
6265,42202190000NB,30.1,30.16,,422190002785,6
6266,42202190000NB,29.4,29.438,,422190002785,6
6267,42202190000NB,29.444,29.5,,422190002785,6
6268,42202190000NB,28.6449,28.6822,,422190002785,6
6269,42202190000NB,28.2,28.2327,,422190002785,6
6270,42202190000NB,28.5,28.5232,,422190002785,6
6271,42202190000NB,29.1521,29.2,,422190002785,6
6272,42202190000NB,29.6,29.6344,,422190002785,6
6273,42202190000NB,28.6822,28.6919,,422190002785,6
6274,42202190000NB,30.0858,30.0952,,422190002785,6
6275,42202190000NB,29.5869,29.6,,422190002785,6
6276,42202190000NB,27.9959,28.0,,422190002785,6
6277,42202190000NB,28.6919,28.7,,422190002785,6
6278,42202190000NB,29.9,29.91,,422190002785,6
6279,42202190000NB,30.0952,30.1,,422190002785,6
6280,42202190000NB,29.438,29.444,,422190002785,6
6281,42202190000NB,29.0989,29.1,,422190002785,6
6282,49200330000EB,10.2,10.3,,490330000831,3
6283,49200330000EB,9.8,9.9,,490330000831,3
6284,49200330000EB,9.9,10.0,,490330000831,3
6285,49200330000EB,10.0,10.06,,490330000831,3
6286,49200330000EB,10.1,10.2,,490330000831,3
6287,49200330000EB,10.3,10.4,,490330000831,3
6288,49200330000EB,10.4,10.5,,490330000831,3
6289,49200330000EB,10.6,10.7,,490330000831,3
6290,49200330000EB,10.7,10.8,,490330000831,3
6291,49200330000EB,9.7,9.8,,490330000831,3
6292,49200330000EB,10.06,10.1,,490330000831,3
6293,49200330000EB,10.518,10.6,,490330000831,3
6294,49200330000EB,10.8,10.87,,490330000831,3
6295,49200330000EB,10.5,10.518,,490330000831,3
6296,01200330000EB,1.0,1.1,,010330000000,3
6297,01200330000EB,1.4,1.5,,010330000000,3
6298,01200330000EB,0.1,0.2,,010330000000,3
6299,01200330000EB,1.3215,1.4,,010330000000,3
6300,01200330000EB,1.7,1.8,,010330000000,3
6301,01200330000EB,1.8,1.87,,010330000000,3
6302,01200330000EB,0.0,0.1,,010330000000,6
6303,01200330000EB,0.2,0.3,,010330000000,3
6304,01200330000EB,0.3,0.4,,010330000000,3
6305,01200330000EB,0.4,0.5,,010330000000,3
6306,01200330000EB,0.5,0.6,,010330000000,3
6307,01200330000EB,0.6,0.7,,010330000000,3
6308,01200330000EB,0.7,0.8,,010330000000,3
6309,01200330000EB,0.8327,0.9,,010330000000,3
6310,01200330000EB,0.9,1.0,,010330000000,3
6311,01200330000EB,1.1,1.2,,010330000000,3
6312,01200330000EB,1.2,1.3,,010330000000,3
6313,01200330000EB,1.5,1.6,,010330000000,3
6314,01200330000EB,1.6,1.7,,010330000000,3
6315,01200330000EB,0.8,0.8327,,010330000000,3
6316,01200330000EB,1.3,1.3215,,010330000000,3
6317,42202190000NB,36.4,36.5,,422190003633,6
6318,42200330000EB,10.5213,10.6,,420330001026,6
6319,42202190000NB,37.2142,37.2854,,422190003633,6
6320,42200330000EB,10.82,10.9,,420330001026,6
6321,42200330000EB,9.4,9.5,,420330000805,6
6322,42200330000EB,9.6,9.7,,420330000950,6
6323,42202190000NB,36.5,36.6,,422190003633,6
6324,42202190000NB,36.6,36.7,,422190003633,6
6325,42202190000NB,36.7,36.8,,422190003633,6
6326,42202190000NB,36.8,36.9,,422190003633,6
6327,42202190000NB,36.9,37.0,,422190003633,6
6328,42202190000NB,37.0,37.1,,422190003633,6
6329,42202190000NB,37.1183,37.2,,422190003633,6
6330,42202190000NB,37.4,37.5,,422190003633,6
6331,42202190000NB,37.8,37.87,,422190003633,6
6332,42200330000EB,10.3138,10.3752,,420330001026,6
6333,42202190000NB,37.631,37.6945,,422190003633,6
6334,42200330000EB,10.6,10.6792,,420330001026,6
6335,42200330000EB,10.9497,10.99,,420330001026,6
6336,42200330000EB,10.4285,10.5,,420330001026,6
6337,42200330000EB,10.7,10.7381,,420330001026,6
6338,42200330000EB,10.7381,10.8,,420330001026,6
6339,42200330000EB,9.5213,9.6,,420330000950,6
6340,42200330000EB,9.7,9.74,,420330000950,6
6341,42202190000NB,37.3,37.3479,,422190003633,6
6342,42202190000NB,37.5,37.54,,422190003633,6
6343,42202190000NB,37.54,37.6,,422190003633,6
6344,42202190000NB,37.7,37.7797,,422190003633,6
6345,42200330000EB,10.26,10.3,,420330001026,6
6346,42200330000EB,10.92,10.9497,,420330001026,6
6347,42202190000NB,37.61,37.631,,422190003633,6
6348,42202190000NB,37.3643,37.3869,,422190003633,6
6349,42202190000NB,36.3462,36.37,,422190003633,6
6350,42200330000EB,9.5,9.5213,,420330000950,6
6351,42200330000EB,10.41,10.4285,,420330001026,6
6352,42202190000NB,36.33,36.3462,,422190003633,6
6353,42200330000EB,10.3752,10.4,,420330001026,6
6354,42200330000EB,10.6792,10.7,,420330001026,6
6355,42200330000EB,10.8,10.816,,420330001026,6
6356,42202190000NB,37.1,37.1183,,422190003633,6
6357,42202190000NB,36.37,36.388,,422190003633,6
6358,42202190000NB,37.3479,37.3643,,422190003633,6
6359,42202190000NB,36.388,36.4,,422190003633,6
6360,42200330000EB,10.5,10.5213,,420330001026,6
6361,42200330000EB,10.9,10.9111,,420330001026,6
6362,42202190000NB,37.2,37.2142,,422190003633,6
6363,42202190000NB,37.2854,37.3,,422190003633,6
6364,42202190000NB,37.3869,37.4,,422190003633,6
6365,42202190000NB,37.6,37.61,,422190003633,6
6366,42202190000NB,37.7797,37.8,,422190003633,6
6367,42200330000EB,10.3,10.3138,,420330001026,6
6368,42200330000EB,10.914,10.92,,420330001026,6
6369,42200330000EB,10.4,10.4064,,420330001026,6
6370,42200330000EB,10.9111,10.914,,420330001026,6
6371,42200330000EB,10.8165,10.82,,420330001026,6
