,RouteId,BeginPoint,EndPoint,LaneWidthVn,SampleId
5269,18100770000NB,145.907,145.9103,,180770013883
5270,18100770000NB,145.451,145.455,,180770013883
5271,18100770000NB,144.51,144.513,,180770013883
5272,18200330000EB,3.459,3.46,,180330000332
5273,18100770000NB,145.45,145.451,,180770013883
5274,18100770000NB,144.509,144.51,,180770013883
5275,18100770000NB,150.9,151.0,,180770015045
5276,18100770000NB,151.2,151.3,,180770015045
5277,18100770000NB,151.5,151.6,,180770015045
5278,18100770000NB,152.2,152.3,,180770015045
5279,18100770000NB,147.7481,147.8,,180770014599
5280,18100770000NB,148.1,148.2,,180770014599
5281,18100770000NB,148.2,148.3,,180770014599
5282,18100770000NB,148.3,148.4,,180770014599
5283,18100770000NB,148.4,148.5,,180770014599
5284,18100770000NB,148.7,148.8,,180770014599
5285,18100770000NB,148.8,148.9,,180770014599
5286,18100770000NB,148.9,149.0,,180770014599
5287,18100770000NB,149.0,149.1,,180770014599
5288,18100770000NB,149.2,149.3,,180770014599
5289,18100770000NB,149.3,149.4,,180770014599
5290,18100770000NB,150.6,150.7,,180770015045
5291,18100770000NB,150.7,150.8,,180770015045
5292,18100770000NB,150.8,150.9,,180770015045
5293,18100770000NB,151.0,151.1,,180770015045
5294,18100770000NB,151.1,151.2,,180770015045
5295,18100770000NB,151.3,151.4,,180770015045
5296,18100770000NB,151.4,151.5,,180770015045
5297,18100770000NB,151.6,151.7,,180770015045
5298,18100770000NB,151.7,151.8,,180770015045
5299,18100770000NB,151.8,151.9,,180770015045
5300,18100770000NB,151.9,152.0,,180770015045
5301,18100770000NB,152.0,152.1,,180770015045
5302,18100770000NB,152.1,152.2,,180770015045
5303,18100770000NB,147.0,147.1,,180770014599
5304,18100770000NB,147.1,147.2,,180770014599
5305,18100770000NB,147.2,147.3,,180770014599
5306,18100770000NB,147.3,147.4,,180770014599
5307,18100770000NB,147.5,147.6,,180770014599
5308,18100770000NB,147.6,147.7,,180770014599
5309,18100770000NB,147.83,147.9,,180770014599
5310,18100770000NB,147.9,148.0,,180770014599
5311,18100770000NB,148.0,148.1,,180770014599
5312,18100770000NB,149.4,149.5,,180770014599
5313,18100770000NB,149.5,149.6,,180770014599
5314,18100770000NB,149.6,149.7,,180770014599
5315,18100770000NB,149.7,149.8,,180770014599
5316,18100770000NB,149.8,149.9,,180770014599
5317,18100770000NB,149.9,149.9929,,180770014599
5318,18100770000NB,150.0,150.1,,180770014599
5319,18100770000NB,150.1,150.2,,180770014599
5320,18100770000NB,150.2,150.3,,180770014599
5321,18100770000NB,150.3,150.3715,,180770014599
5322,18100770000NB,152.3,152.4,,180770015045
5323,18100770000NB,152.4,152.5,,180770015045
5324,18100770000NB,152.5,152.6,,180770015045
5325,18100770000NB,152.6,152.7,,180770015045
5326,18100770000NB,152.7,152.8,,180770015045
5327,18100770000NB,152.8,152.9,,180770015045
5328,18100770000NB,152.9,152.9947,,180770015045
5329,18100770000NB,153.0,153.1,,180770015045
5330,18100770000NB,147.4,147.484,,180770014599
5331,18100770000NB,147.7,147.7481,,180770014599
5332,18100770000NB,148.5,148.6,,180770014599
5333,18100770000NB,148.6,148.6381,,180770014599
5334,18100770000NB,148.6381,148.7,,180770014599
5335,18100770000NB,149.1,149.2,,180770014599
5336,18100770000NB,150.4,150.45,,180770014599
5337,18100770000NB,150.45,150.5,,180770015045
5338,18100770000NB,150.5,150.6,,180770015045
5339,18100770000NB,147.8,147.83,,180770014599
5340,18100770000NB,150.3715,150.4,,180770014599
5341,18100770000NB,149.9929,150.0,,180770014599
5342,18100770000NB,147.49,147.5,,180770014599
5343,18100770000NB,152.9947,153.0,,180770015045
5344,18100770000NB,147.484,147.49,,180770014599
5345,18100770000NB,153.4,153.5,,180770015045
5346,18100770000NB,153.7,153.79,,180770015045
5347,18100770000NB,153.9,154.0,,180770015379
5348,18100770000NB,154.2,154.3,,180770015379
5349,18100770000NB,155.9,156.0,,180770015441
5350,18100770000NB,153.8,153.9,,180770015379
5351,18100770000NB,153.3,153.4,,180770015045
5352,18100770000NB,153.5,153.6,,180770015045
5353,18100770000NB,153.6,153.7,,180770015045
5354,18100770000NB,154.1,154.2,,180770015379
5355,18100770000NB,154.5,154.6,,180770015441
5356,18100770000NB,154.7,154.7595,,180770015441
5357,18100770000NB,154.8,154.9,,180770015441
5358,18100770000NB,153.1,153.2,,180770015045
5359,18100770000NB,153.2,153.3,,180770015045
5360,18100770000NB,155.3,155.4,,180770015441
5361,18100770000NB,155.4,155.5,,180770015441
5362,18100770000NB,155.5,155.6,,180770015441
5363,18100770000NB,155.6,155.7,,180770015441
5364,18100770000NB,155.7,155.8,,180770015441
5365,18100770000NB,155.8,155.9,,180770015441
5366,18100770000NB,155.0,155.1,,180770015441
5367,18100770000NB,155.1,155.2,,180770015441
5368,18100770000NB,155.2,155.3,,180770015441
5369,18100770000NB,154.9,154.969,,180770015441
5370,18100770000NB,154.41,154.45,,180770015441
5371,18100770000NB,154.0,154.0478,,180770015379
5372,18100770000NB,154.0478,154.1,,180770015379
5373,18100770000NB,154.45,154.5,,180770015441
5374,18100770000NB,154.6,154.6633,,180770015441
5375,18100770000NB,154.3,154.351,,180770015379
5376,18100770000NB,154.6633,154.7,,180770015441
5377,18100770000NB,154.7595,154.8,,180770015441
5378,18100770000NB,154.3581,154.381,,180770015379
5379,18100770000NB,154.381,154.4,,180770015379
5380,18100770000NB,154.973,155.0,,180770015441
5381,18100770000NB,153.79,153.8,,180770015379
5382,18100770000NB,154.4,154.41,,180770015379
5383,18100770000NB,156.0,156.01,,180770015441
5384,18100770000NB,154.351,154.3581,,180770015379
5385,18100770000NB,154.97,154.973,,180770015441
5386,18100770000NB,154.969,154.97,,180770015441
5387,5430068000000,0.046,0.35,,54300680000
5388,5430068000000,0.0,0.046,,54300680000
5389,54100770000NB,159.2,159.3,,540770015869
5390,54100770000NB,159.6,159.7,,540770015869
5391,54100770000NB,160.6,160.7,,540770016038
5392,54100770000NB,157.0,157.1,,540770015699
5393,18100770000NB,156.2,156.3,,180770015601
5394,18100770000NB,156.3,156.4,,180770015601
5395,18100770000NB,156.5,156.6,,180770015601
5396,18100770000NB,156.7,156.8,,180770015601
5397,18100770000NB,156.8,156.9,,180770015601
5398,18100770000NB,156.9,156.99,,180770015601
5399,54100770000NB,157.3,157.4,,540770015699
5400,54100770000NB,157.4,157.5,,540770015699
5401,54100770000NB,157.5,157.6,,540770015699
5402,54100770000NB,157.6,157.7,,540770015699
5403,54100770000NB,157.7,157.8,,540770015699
5404,54100770000NB,157.8,157.9,,540770015699
5405,54100770000NB,157.9,158.0,,540770015699
5406,54100770000NB,158.0,158.1,,540770015699
5407,54100770000NB,158.1,158.2,,540770015699
5408,54100770000NB,158.2,158.3,,540770015699
5409,54100770000NB,158.4,158.5,,540770015699
5410,54100770000NB,158.7,158.8,,540770015869
5411,54100770000NB,158.8,158.9,,540770015869
5412,54100770000NB,158.9,159.0,,540770015869
5413,54100770000NB,159.0,159.1,,540770015869
5414,54100770000NB,159.1,159.2,,540770015869
5415,54100770000NB,159.3,159.4,,540770015869
5416,54100770000NB,159.4,159.5,,540770015869
5417,54100770000NB,159.5,159.6,,540770015869
5418,54100770000NB,160.0,160.0611,,540770015869
5419,54100770000NB,160.13,160.2,,540770015869
5420,54100770000NB,160.4,160.5,,540770016038
5421,54100770000NB,160.5,160.6,,540770016038
5422,54100770000NB,160.7,160.8,,540770016038
5423,18100770000NB,156.1,156.2,,180770015601
5424,54100770000NB,157.2,157.3,,540770015699
5425,54100770000NB,159.7,159.8,,540770015869
5426,54100770000NB,159.8,159.9,,540770015869
5427,54100770000NB,158.6,158.652,,540770015699
5428,54100770000NB,160.8,160.9,,540770016038
5429,54100770000NB,160.2593,160.3,,540770015869
5430,54100770000NB,157.1,157.1412,,540770015699
5431,18100770000NB,156.4,156.4816,,180770015601
5432,18100770000NB,156.6,156.7,,180770015601
5433,54100770000NB,158.3,158.3445,,540770015699
5434,54100770000NB,158.3445,158.4,,540770015699
5435,54100770000NB,158.5,158.6,,540770015699
5436,54100770000NB,159.9681,160.0,,540770015869
5437,54100770000NB,160.0611,160.1,,540770015869
5438,54100770000NB,160.2,160.2593,,540770015869
5439,18100770000NB,156.01,156.1,,180770015601
5440,54100770000NB,157.1412,157.2,,540770015699
5441,54100770000NB,159.9,159.9681,,540770015869
5442,54100770000NB,160.339,160.38,,540770015869
5443,54100770000NB,160.38,160.4,,540770016038
5444,54100770000NB,160.1,160.13,,540770015869
5445,54100770000NB,160.309,160.3283,,540770015869
5446,54100770000NB,156.99,157.0,,540770015699
5447,18100770000NB,156.4816,156.5,,180770015601
5448,54100770000NB,158.652,158.661,,540770015699
5449,54100770000NB,158.661,158.678,,540770015699
5450,54100770000NB,158.678,158.69,,540770015699
5451,54100770000NB,160.3,160.309,,540770015869
5452,54100770000NB,160.3283,160.339,,540770015869
5453,54100770000NB,158.69,158.7,,540770015869
5454,5440011000000,7.679,8.3,,540110007679
5455,5430892000000,4.2111,4.43,,540892000281
5456,5440034000000,0.0,0.4164,,540340000000
5457,5440034000000,0.53,0.76,,540340000000
5458,5430892000000,4.05,4.2111,,540892000281
5459,5430892000000,4.43,4.73,,540892000281
5460,5430892000000,2.9501,3.0472,,540892000281
5461,5430892000000,3.0472,3.3048,,540892000281
5462,5430892000000,3.3048,3.4707,,540892000281
5463,5430892000000,7.02,7.298,,540892000702
5464,5430892000000,3.9426,4.05,,540892000281
5465,5440034000000,0.4164,0.53,,540340000000
5466,5430892000000,3.4919,3.64,,540892000281
5467,5430892000000,3.6945,3.784,,540892000281
5468,5430892000000,3.64,3.68,,540892000281
5469,5430892000000,2.8637,2.9501,,540892000281
5470,5430892000000,3.8603,3.8939,,540892000281
5471,5430892000000,3.8939,3.9426,,540892000281
5472,5430892000000,3.784,3.8172,,540892000281
5473,5430892000000,3.8172,3.8425,,540892000281
5474,5430892000000,3.8425,3.8603,,540892000281
5475,5430892000000,3.68,3.6945,,540892000281
5476,5430892000000,2.81,2.8637,,540892000281
5477,5430892000000,3.4707,3.4919,,540892000281
5478,5440034000000,1.45,1.76,,540340001450
5479,5430892000000,9.5614,9.8527,,548920000855
5480,5430892000000,7.5834,8.06,,540892000702
5481,5440030000000,0.2252,0.4205,,540300000000
5482,5430892000000,8.18,8.3282,,540892000702
5483,5430892000000,8.3282,8.4492,,540892000702
5484,5430892000000,8.617,8.7606,,548920000855
5485,5440030000000,0.7188,0.8715,,540300000000
5486,5440030000000,0.4205,0.5932,,540300000000
5487,5430892000000,7.4259,7.5736,,540892000702
5488,5440030000000,0.0233,0.2252,,540300000000
5489,5430892000000,9.46,9.5614,,548920000855
5490,54200500000EB,2.6,2.7,,54200500253
5491,54200500000EB,3.0,3.1,,54200500253
5492,5430892000000,9.2688,9.41,,548920000855
5493,5440030000000,0.8715,0.98,,540300000000
5494,5430892000000,8.7606,8.9019,,548920000855
5495,5440030000000,0.5932,0.7188,,540300000000
5496,5430892000000,8.9588,9.1022,,548920000855
5497,5430892000000,9.1022,9.2482,,548920000855
5498,5430892000000,7.3045,7.4057,,540892000702
5499,54200500000EB,2.53,2.6,,54200500253
5500,54200500000EB,2.9306,3.0,,54200500253
5501,54200500000EB,0.3,0.4,,54200500000
5502,54200500000EB,0.4,0.5,,54200500000
5503,54200500000EB,0.5,0.6,,54200500000
5504,54200500000EB,0.0,0.1,,54200500000
5505,54200500000EB,0.1,0.2,,54200500000
5506,54200500000EB,2.7,2.8,,54200500253
5507,54200500000EB,2.8,2.9,,54200500253
5508,54300680005SB,1.7059,1.7844,,54068S000169
5509,5475780001900,0.0778,0.12,,540578000000
5510,5430892000000,8.4492,8.4995,,540892000702
5511,5430892000000,8.4995,8.55,,540892000702
5512,5430892000000,8.55,8.617,,548920000855
5513,5430892000000,8.9035,8.9588,,548920000855
5514,5430892000000,8.1,8.18,,540892000702
5515,5430892000000,9.41,9.46,,548920000855
5516,54200500000EB,3.1,3.15,,54200500253
5517,54200500000EB,0.2,0.3,,54200500000
5518,54300680005SB,1.8,1.845,,54068S000169
5519,5430892000000,9.8527,9.8764,,548920000855
5520,5440030000000,0.0,0.0233,,540300000000
5521,5430892000000,8.06,8.1,,540892000702
5522,5430892000000,9.8764,9.9,,548920000855
5523,5475780001900,0.0,0.05,,540578000000
5524,5475780001900,0.05,0.0778,,540578000000
5525,54200500000EB,2.9,2.9144,,54200500253
5526,54300680005SB,1.8647,1.9,,54068S000169
5527,5430892000000,7.4117,7.4259,,540892000702
5528,5430892000000,9.2482,9.2688,,548920000855
5529,54200500000EB,2.9144,2.9306,,54200500253
5530,54300680005SB,1.7844,1.8,,54068S000169
5531,54300680005SB,1.845,1.8647,,54068S000169
5532,54300680005SB,1.9,1.915,,54068S000169
5533,5430892000000,7.4057,7.4117,,540892000702
5534,5430892000000,7.298,7.3045,,540892000702
5535,5430892000000,7.5736,7.5834,,540892000702
5536,54300680005SB,1.69,1.7,,54068S000169
5537,54200500000EB,0.6,0.61,,54200500000
5538,54300680005SB,1.7,1.7059,,54068S000169
5539,54300680005SB,1.915,1.92,,54068S000169
5540,5430892000000,8.9019,8.9035,,548920000855
5541,2870507001900,1.2814,1.54,,280050700066
5542,2870515001900,0.0,0.2032,,280051500000
5543,2840011000000,0.2154,0.58,,280110000008
5544,2840052200000,0.001,0.2836,,280052200001
5545,2840021010000,0.0,0.3818,,280210100000
5546,2870507001900,0.8884,1.0327,,280050700066
5547,2840052200000,0.4348,0.5614,,280052200001
5548,2870507001900,1.1034,1.2814,,280050700066
5549,2840052200000,0.7127,0.82,,280052200001
5550,2840021010000,0.3818,0.5479,,280210100000
5551,2840021010000,0.5479,0.7536,,280210100000
5552,2870507001900,0.4506,0.6042,,280050700000
5553,2870514001900,0.0349,0.187,,280051400000
5554,2870514001900,0.187,0.3599,,280051400000
5555,2870514001900,0.3599,0.5328,,280051400000
5556,28204600000EB,0.3,0.4,,284600000029
5557,28204600000EB,0.6,0.7,,284600000029
5558,2870507001900,0.3301,0.4506,,280050700000
5559,2870507001900,1.0327,1.1034,,280050700066
5560,2870515001900,0.2032,0.2995,,280051500000
5561,2840052200000,0.6172,0.7127,,280052200001
5562,2870507001900,0.2235,0.3255,,280050700000
5563,2870507001900,0.7136,0.7782,,280050700066
5564,2870507001900,0.7782,0.8884,,280050700066
5565,2840052200000,0.3596,0.4348,,280052200001
5566,2840021010000,0.7536,0.89,,280210100000
5567,28200520000EB,13.1037,13.2,,280052001297
5568,28204600000EB,0.9,1.0,,284600000029
5569,28204600000EB,1.33,1.4,,284600000133
5570,28204600000EB,1.4,1.5,,284600000133
5571,28204600000EB,0.2,0.3,,284600000029
5572,28204600000EB,0.4,0.5,,284600000029
5573,28204600000EB,0.5,0.5907,,284600000029
5574,28204600000EB,0.7,0.8,,284600000029
5575,28204600000EB,0.8,0.9,,284600000029
5576,2830598000000,1.9,2.0,,285980000000
5577,2830598000000,2.5,2.59,,285980000240
5578,2830598000000,2.6,2.7,,285980000259
5579,28204600000EB,0.1,0.2,,284600000029
5580,2830598000000,1.6,1.7,,285980000000
5581,2830598000000,1.74,1.8,,285980000000
5582,2830598000000,1.8,1.9,,285980000000
5583,2840052200000,0.5614,0.6172,,280052200001
5584,2870507001900,0.169,0.2235,,280050700000
5585,2830598000000,2.7617,2.7969,,285980000259
5586,2840011000000,0.1398,0.2154,,280110000008
5587,2840052200000,0.2836,0.3596,,280052200001
5588,2870507001900,0.66,0.7136,,280050700066
5589,2870507001900,0.6042,0.655,,280050700000
5590,2830598000000,2.8,2.8405,,285980000259
5591,28200520000EB,13.0,13.0545,,280052001297
5592,28200520000EB,13.0545,13.1,,280052001297
5593,28204600000EB,1.0,1.06,,284600000029
5594,2830598000000,2.4,2.5,,285980000240
5595,28204600000EB,0.029,0.1,,284600000029
5596,2830598000000,1.7,1.74,,285980000000
5597,2830598000000,2.0,2.1,,285980000000
5598,28200520000EB,13.2103,13.2619,,280052001297
5599,2870514001900,0.5328,0.6,,280051400000
5600,2840011000000,0.1208,0.1398,,280110000008
5601,2870507001900,0.0691,0.1005,,280050700000
5602,2870507001900,0.1005,0.1343,,280050700000
5603,2870507001900,0.1343,0.169,,280050700000
5604,2830598000000,2.7,2.7317,,285980000259
5605,2830598000000,2.7317,2.7617,,285980000259
5606,2870514001900,0.0,0.0349,,280051400000
5607,2870507001900,0.0,0.0359,,280050700000
5608,2870507001900,0.0359,0.0691,,280050700000
5609,2840011000000,0.08,0.1208,,280110000008
5610,2830598000000,2.1,2.13,,285980000000
5611,2870515001900,0.2995,0.3098,,280051500000
5612,28200520000EB,12.97,12.9819,,280052001297
5613,28204600000EB,0.5907,0.6,,284600000029
5614,28200520000EB,12.9819,13.0,,280052001297
5615,2870507001900,0.6556,0.66,,280050700000
5616,2830598000000,2.59,2.5956,,285980000259
5617,2830598000000,2.7969,2.8,,285980000259
5618,28200520000EB,13.2,13.2103,,280052001297
5619,2870507001900,0.3255,0.3301,,280050700000
5620,28200520000EB,13.1,13.1037,,280052001297
5621,2830598000000,2.5956,2.6,,285980000259
5622,2870507001900,0.655,0.6556,,280050700000
5623,2870516001900,0.1892,0.41,,280051600000
5624,2840025000000,0.0,0.13,,280250000000
5625,2870515001900,0.436,0.5273,,280051500000
5626,2870515001900,0.6136,0.7838,,280051500000
5627,2830598000000,0.2,0.3,,285980000000
5628,2830598000000,0.6,0.7,,285980000000
5629,2830598000000,1.0,1.1,,285980000000
5630,2830598000000,1.5,1.6,,285980000000
5631,28204600000EB,1.5,1.6,,284600000133
5632,28204600000EB,2.9,3.0,,284600000290
5633,2840025000000,0.18,0.34,,280250000000
5634,2840025000000,0.34,0.41,,280250000000
5635,2870515001900,0.8698,0.95,,280051500000
5636,2870515001900,0.3098,0.404,,280051500000
5637,2870517001900,0.215,0.3261,,280051700190
5638,2870516001900,0.0819,0.1811,,280051600000
5639,2830598000000,2.9353,2.98,,285980000259
5640,2870514001900,0.6,0.6996,,280051400060
5641,28204600000EB,3.0,3.09,,284600000290
5642,2830598000000,0.0,0.1,,285980000000
5643,2830598000000,0.1,0.2,,285980000000
5644,2830598000000,0.3,0.4,,285980000000
5645,2830598000000,0.4,0.5,,285980000000
5646,2830598000000,0.5,0.6,,285980000000
5647,2830598000000,0.7,0.8,,285980000000
5648,2830598000000,0.8,0.9,,285980000000
5649,2830598000000,0.9,1.0,,285980000000
5650,2830598000000,1.1,1.2,,285980000000
5651,2830598000000,1.2,1.3,,285980000000
5652,2830598000000,1.3,1.4,,285980000000
5653,2830598000000,1.4,1.5,,285980000000
5654,28200520000EB,14.91,15.0,,280520001491
5655,28200520000EB,15.0,15.1,,280520001491
5656,28200520000EB,15.1,15.2,,280520001491
5657,28200520000EB,15.2,15.3,,280520001491
5658,28204600000EB,1.6,1.7,,284600000133
5659,28204600000EB,1.7,1.8,,284600000133
5660,28204600000EB,1.8,1.9,,284600000133
5661,28204600000EB,1.9,2.0,,284600000133
5662,28204600000EB,2.0,2.1,,284600000133
5663,28204600000EB,2.1,2.2,,284600000133
5664,28204600000EB,2.2,2.3,,284600000133
5665,28200520000EB,13.5129,13.6,,280052001344
5666,28200520000EB,13.6,13.67,,280052001344
5667,28204600000EB,2.3,2.4,,284600000133
5668,28204600000EB,2.4,2.5,,284600000133
5669,28204600000EB,2.5,2.6,,284600000133
5670,28204600000EB,2.6,2.7,,284600000133
5671,28204600000EB,2.7,2.8,,284600000133
5672,28204600000EB,2.8,2.9,,284600000133
5673,2870515001900,0.7838,0.832,,280051500000
5674,2870515001900,0.832,0.8698,,280051500000
5675,2870516001900,0.0,0.0819,,280051600000
5676,28200520000EB,13.446,13.4954,,280052001344
5677,2870515001900,0.5273,0.5895,,280051500000
5678,2830598000000,2.8405,2.9,,285980000259
5679,2830598000000,2.9,2.9353,,285980000259
5680,28200520000EB,13.3,13.3558,,280052001297
5681,2870514001900,0.6996,0.7766,,280051400060
5682,2840025000000,0.13,0.18,,280250000000
5683,2870515001900,0.404,0.436,,280051500000
5684,2870517001900,0.3261,0.3589,,280051700190
5685,2870515001900,0.5895,0.6136,,280051500000
5686,2870517001900,0.3589,0.38,,280051700190
5687,2870517001900,0.19,0.215,,280051700190
5688,28200520000EB,13.3558,13.39,,280052001297
5689,28200520000EB,13.2619,13.3,,280052001297
5690,28200520000EB,13.44,13.446,,280052001344
5691,28200520000EB,13.5,13.5129,,280052001344
5692,2870516001900,0.1811,0.1892,,280051600000
5693,28200520000EB,13.4954,13.5,,280052001344
5694,24200520000EB,25.2,25.3,,240520002459
5695,24200520000EB,25.8,25.9,,240520002459
5696,24200520000EB,24.7,24.8,,240520002459
5697,24200520000EB,24.8,24.9,,240520002459
5698,24200520000EB,24.9,25.0,,240520002459
5699,24200520000EB,25.0,25.1,,240520002459
5700,24200520000EB,25.1,25.2,,240520002459
5701,24200520000EB,25.3,25.4,,240520002459
5702,24200520000EB,25.4,25.5,,240520002459
5703,24200520000EB,25.5,25.6,,240520002459
5704,24200520000EB,25.6157,25.7,,240520002459
5705,24200520000EB,25.7,25.8,,240520002459
