,RouteId,BeginPoint,EndPoint,AadtsingleUnitVn,FsystemVn,FacilityTypeVn,SampleId
497,50200520000EB,43.2,43.2862,,3.0,2.0,
498,50200520000EB,43.6,43.7,,3.0,2.0,
499,50200520000EB,43.7,43.8,,3.0,2.0,
500,50200520000EB,43.8,43.9,,3.0,2.0,
501,50200520000EB,44.2,44.3,,3.0,2.0,
502,50200520000EB,44.3,44.4,,3.0,2.0,
503,50200520000EB,44.4,44.5,,3.0,2.0,
504,50200520000EB,44.5,44.6,,3.0,2.0,
505,50200520000EB,44.6,44.7,,3.0,2.0,
506,50200520000EB,45.1,45.2,,3.0,2.0,
507,50200520000EB,45.2,45.3,,3.0,2.0,
508,50200520000EB,43.0,43.1,,3.0,2.0,
509,50200520000EB,43.1,43.2,,3.0,2.0,
510,50200520000EB,43.3,43.4,,3.0,2.0,
511,50200520000EB,43.4,43.5,,3.0,2.0,
512,50200520000EB,43.5,43.5765,,3.0,2.0,
513,50200520000EB,43.9,44.0,,3.0,2.0,
514,50200520000EB,44.7,44.8,,3.0,2.0,
515,50200520000EB,44.83,44.9,,3.0,2.0,
516,50200520000EB,44.9,45.0,,3.0,2.0,
517,50200520000EB,45.0,45.1,,3.0,2.0,
518,50200520000EB,45.4,45.5,,3.0,2.0,
519,50200520000EB,45.5,45.6,,3.0,2.0,
520,50200520000EB,45.6,45.7,,3.0,2.0,
521,50200520000EB,45.7,45.8,,3.0,2.0,
522,50200520000EB,45.9,46.0,,3.0,2.0,
523,50200520000EB,46.0,46.1,,3.0,2.0,
524,50200520000EB,46.1,46.1655,,3.0,2.0,
525,50200520000EB,46.2,46.3,,3.0,2.0,
526,50200520000EB,46.3,46.4,,3.0,2.0,
527,50200520000EB,46.4,46.5,,3.0,2.0,
528,50200520000EB,46.5,46.5982,,3.0,2.0,
529,50200520000EB,46.6,46.7,,3.0,2.0,
530,50200520000EB,49.2,49.3,,3.0,2.0,
531,50200520000EB,49.3,49.391,,3.0,2.0,
532,50200520000EB,50.8,50.9,,3.0,2.0,
533,50200520000EB,50.9,51.0,,3.0,2.0,
534,50200520000EB,51.1,51.2,,3.0,2.0,
535,50200520000EB,51.3,51.4,,3.0,2.0,
536,50200520000EB,51.8,51.9,,3.0,2.0,
537,50200520000EB,44.0,44.1,,3.0,2.0,
538,50200520000EB,44.1,44.2,,3.0,2.0,
539,50200520000EB,49.4,49.5,,3.0,2.0,
540,50200520000EB,49.5,49.6,,3.0,2.0,
541,50200520000EB,49.7,49.8,,3.0,2.0,
542,50200520000EB,49.8,49.9,,3.0,2.0,
543,50200520000EB,49.91,50.0,,3.0,2.0,
544,50200520000EB,50.6,50.7,,3.0,2.0,
545,50200520000EB,45.34,45.4,,3.0,2.0,
546,50200520000EB,51.0,51.1,,3.0,2.0,
547,50200520000EB,51.2,51.3,,3.0,2.0,
548,50200520000EB,51.9,52.0,,3.0,2.0,
549,50200520000EB,49.6031,49.7,,3.0,2.0,
550,50200520000EB,50.7,50.8,,3.0,2.0,
551,50200520000EB,50.2,50.3,,3.0,2.0,
552,50200520000EB,50.4,50.5,,3.0,2.0,
553,50200520000EB,50.5,50.6,,3.0,2.0,
554,50200520000EB,51.4,51.5,,3.0,2.0,
555,50200520000EB,51.5,51.6,,3.0,2.0,
556,50200520000EB,51.6,51.7,,3.0,2.0,
557,50200520000EB,51.7,51.8,,3.0,2.0,
558,50200520000EB,50.0,50.1,,3.0,2.0,
559,50200520000EB,50.1,50.2,,3.0,2.0,
560,50200520000EB,43.5765,43.6,,3.0,2.0,
561,50200520000EB,45.3,45.34,,3.0,2.0,
562,50200520000EB,44.8,44.83,,3.0,2.0,
563,50200520000EB,46.1655,46.2,,3.0,2.0,
564,50200520000EB,50.3,50.3384,,3.0,2.0,
565,50200520000EB,50.3384,50.4,,3.0,2.0,
566,50200520000EB,43.2862,43.3,,3.0,2.0,
567,50200520000EB,49.391,49.4,,3.0,2.0,
568,50200520000EB,49.9,49.91,,3.0,2.0,
569,50200520000EB,46.5982,46.6,,3.0,2.0,
570,50200520000EB,49.6,49.6031,,3.0,2.0,
571,2430083000000,1.1,1.2,,3.0,2.0,240830000000
572,2430083000000,0.8,0.9,,3.0,2.0,240830000000
573,2430083000000,0.6,0.7,,3.0,2.0,240830000000
574,2430083000000,0.5,0.6,,3.0,2.0,240830000000
575,2430083000000,0.3,0.4,,3.0,2.0,240830000000
576,2430083000000,0.1,0.2,,3.0,2.0,240830000000
577,2430083000000,5.04,5.1,,3.0,2.0,240830000000
578,2430083000000,4.6,4.68,,3.0,2.0,240830000000
579,2430083000000,4.12,4.2,,3.0,2.0,240830000000
580,2430083000000,1.84,1.9,,3.0,2.0,240830000000
581,2430083000000,1.2,1.27,,3.0,2.0,240830000000
582,2430083000000,0.7,0.8,,3.0,2.0,240830000000
583,2430083000000,0.4,0.5,,3.0,2.0,240830000000
584,2430083000000,0.0,0.1,,3.0,2.0,240830000000
585,2430083000000,0.2,0.3,,3.0,2.0,240830000000
586,2430083000000,1.7,1.8,,3.0,2.0,240830000000
587,2430083000000,1.9,2.0,,3.0,2.0,240830000000
588,2430083000000,2.2,2.3,,3.0,2.0,240830000000
589,2430083000000,2.3,2.4,,3.0,2.0,240830000000
590,2430083000000,1.4,1.4911,,3.0,2.0,240830000000
591,2430083000000,2.0,2.1,,3.0,2.0,240830000000
592,2430083000000,0.9106,1.0,,3.0,2.0,240830000000
593,2430083000000,1.0,1.1,,3.0,2.0,240830000000
594,2430083000000,1.6,1.7,,3.0,2.0,240830000000
595,2430083000000,3.21,3.3,,3.0,2.0,240830000000
596,2430083000000,3.3,3.4,,3.0,2.0,240830000000
597,2430083000000,3.8036,3.9,,3.0,2.0,240830000000
598,2430083000000,3.9448,4.0,,3.0,2.0,240830000000
599,2430083000000,4.0,4.0843,,3.0,2.0,240830000000
600,2430083000000,4.3,4.3782,,3.0,2.0,240830000000
601,2430083000000,4.4,4.5,,3.0,2.0,240830000000
602,2430083000000,4.9,5.0,,3.0,2.0,240830000000
603,2430083000000,2.401,2.5,,3.0,2.0,240830000000
604,2430083000000,2.5,2.6,,3.0,2.0,240830000000
605,2430083000000,2.7,2.8,,3.0,2.0,240830000000
606,2430083000000,2.8,2.8989,,3.0,2.0,240830000000
607,2430083000000,2.9079,3.0,,3.0,2.0,240830000000
608,2430083000000,3.0,3.1,,3.0,2.0,240830000000
609,2430083000000,3.4,3.5,,3.0,2.0,240830000000
610,2430083000000,3.7,3.8,,3.0,2.0,240830000000
611,2430083000000,4.7,4.8,,3.0,2.0,240830000000
612,2430083000000,4.5269,4.5897,,3.0,2.0,240830000000
613,2430083000000,3.6021,3.6706,,3.0,2.0,240830000000
614,2430083000000,5.0,5.04,,3.0,2.0,240830000000
615,2430083000000,5.1,5.15,,3.0,2.0,240830000000
616,2430083000000,4.2,4.2446,,3.0,2.0,240830000000
617,2430083000000,1.8,1.84,,3.0,2.0,240830000000
618,2430083000000,2.14,2.2,,3.0,2.0,240830000000
619,2430083000000,1.3,1.37,,3.0,2.0,240830000000
620,2430083000000,2.1,2.14,,3.0,2.0,240830000000
621,2430083000000,1.5327,1.6,,3.0,2.0,240830000000
622,2430083000000,4.2446,4.3,,3.0,2.0,240830000000
623,2430083000000,4.8,4.8452,,3.0,2.0,240830000000
624,2430083000000,4.8452,4.9,,3.0,2.0,240830000000
625,2430083000000,5.15,5.2,,3.0,2.0,240830000000
626,2430083000000,5.2,5.2205,,3.0,2.0,240830000000
627,2430083000000,2.6391,2.7,,3.0,2.0,240830000000
628,2430083000000,3.1142,3.2,,3.0,2.0,240830000000
629,2430083000000,3.5,3.5234,,3.0,2.0,240830000000
630,2430083000000,3.5289,3.6,,3.0,2.0,240830000000
631,2430083000000,4.5,4.5269,,3.0,2.0,240830000000
632,2430083000000,4.0843,4.1,,3.0,2.0,240830000000
633,2430083000000,4.1,4.12,,3.0,2.0,240830000000
634,2430083000000,1.27,1.3,,3.0,2.0,240830000000
635,2430083000000,1.3843,1.4,,3.0,2.0,240830000000
636,2430083000000,1.5,1.5216,,3.0,2.0,240830000000
637,2430083000000,3.9,3.9448,,3.0,2.0,240830000000
638,2430083000000,4.3858,4.4,,3.0,2.0,240830000000
639,2430083000000,2.6,2.6391,,3.0,2.0,240830000000
640,2430083000000,4.68,4.7,,3.0,2.0,240830000000
641,2430083000000,1.5216,1.5327,,3.0,2.0,240830000000
642,2430083000000,1.37,1.3843,,3.0,2.0,240830000000
643,2430083000000,3.6706,3.6776,,3.0,2.0,240830000000
644,2430083000000,4.5897,4.6,,3.0,2.0,240830000000
645,2430083000000,0.9,0.9106,,3.0,2.0,240830000000
646,2430083000000,3.1,3.1102,,3.0,2.0,240830000000
647,2430083000000,3.2,3.21,,3.0,2.0,240830000000
648,2430083000000,3.6776,3.7,,3.0,2.0,240830000000
649,2430083000000,4.3782,4.3858,,3.0,2.0,240830000000
650,2430083000000,3.5234,3.5289,,3.0,2.0,240830000000
651,2430083000000,1.4911,1.5,,3.0,2.0,240830000000
652,2430083000000,3.8,3.8036,,3.0,2.0,240830000000
653,2430083000000,2.9,2.9079,,3.0,2.0,240830000000
654,2430083000000,3.1102,3.1142,,3.0,2.0,240830000000
655,2430083000000,2.8989,2.9,,3.0,2.0,240830000000
656,2430083000000,3.6,3.6021,,3.0,2.0,240830000000
657,2430083000000,2.4,2.401,,3.0,2.0,240830000000
658,2430083000000,9.2,9.3,,3.0,2.0,
659,2430083000000,6.7102,6.8,,3.0,2.0,240830000642
660,2430083000000,5.3,5.4,,3.0,2.0,240830000000
661,2430083000000,11.1,11.2,,3.0,2.0,
662,2430083000000,10.4,10.5,,3.0,2.0,
663,2430083000000,9.8,9.8891,,3.0,2.0,
664,2430083000000,8.6,8.65,,3.0,2.0,
665,2430083000000,5.2205,5.3,,3.0,2.0,240830000000
666,2430083000000,10.5,10.5921,,3.0,2.0,
667,2430083000000,10.6,10.7,,3.0,2.0,
668,2430083000000,10.9,11.0,,3.0,2.0,
669,2430083000000,11.0,11.1,,3.0,2.0,
670,2430083000000,11.2,11.3,,3.0,2.0,
671,2430083000000,6.2,6.3,,3.0,2.0,240830000000
672,2430083000000,6.3,6.4,,3.0,2.0,240830000000
673,2430083000000,6.5,6.6,,3.0,2.0,240830000642
674,2430083000000,6.6,6.69,,3.0,2.0,240830000642
675,2430083000000,8.7,8.8,,3.0,2.0,
676,2430083000000,8.8,8.8769,,3.0,2.0,
677,2430083000000,8.9,9.0,,3.0,2.0,
678,2430083000000,9.0,9.1,,3.0,2.0,
679,2430083000000,11.3,11.4,,3.0,2.0,
680,2430083000000,11.4,11.5,,3.0,2.0,
681,2430083000000,11.5,11.6,,3.0,2.0,
682,2430083000000,12.4,12.5,,3.0,2.0,
683,2430083000000,12.5,12.6,,3.0,2.0,
684,2430083000000,12.7,12.8,,3.0,2.0,
685,2430083000000,12.8,12.9,,3.0,2.0,
686,2430083000000,5.4,5.5,,3.0,2.0,240830000000
687,2430083000000,12.9,13.0,,3.0,2.0,
688,2430083000000,13.0,13.08,,3.0,2.0,
689,2430083000000,13.1,13.2,,3.0,2.0,
690,2430083000000,7.1,7.2,,3.0,2.0,240830000642
691,2430083000000,7.2,7.3,,3.0,2.0,240830000642
692,2430083000000,7.5,7.6,,3.0,2.0,
693,2430083000000,7.6,7.69,,3.0,2.0,
694,2430083000000,7.7,7.8,,3.0,2.0,
695,2430083000000,7.8,7.9,,3.0,2.0,
696,2430083000000,11.6,11.7,,3.0,2.0,
697,2430083000000,11.7,11.8,,3.0,2.0,
698,2430083000000,11.8,11.9,,3.0,2.0,
699,2430083000000,11.9,12.0,,3.0,2.0,
700,2430083000000,9.9212,10.0,,3.0,2.0,
701,2430083000000,10.0,10.1,,3.0,2.0,
702,2430083000000,10.1,10.2,,3.0,2.0,
703,2430083000000,5.6,5.7,,3.0,2.0,240830000000
704,2430083000000,5.7216,5.8,,3.0,2.0,240830000000
705,2430083000000,5.8,5.8962,,3.0,2.0,240830000000
706,2430083000000,6.8,6.9,,3.0,2.0,240830000642
707,2430083000000,8.2,8.3,,3.0,2.0,
708,2430083000000,8.3,8.4,,3.0,2.0,
709,2430083000000,9.6,9.7,,3.0,2.0,
710,2430083000000,9.7,9.8,,3.0,2.0,
711,2430083000000,12.0,12.1,,3.0,2.0,
712,2430083000000,12.1,12.2,,3.0,2.0,
713,2430083000000,12.2,12.3,,3.0,2.0,
714,2430083000000,12.3,12.4,,3.0,2.0,
715,2430083000000,5.9,6.0,,3.0,2.0,240830000000
716,2430083000000,6.1,6.2,,3.0,2.0,240830000000
717,2430083000000,8.4,8.5,,3.0,2.0,
718,2430083000000,8.0041,8.0538,,3.0,2.0,240830000794
719,2430083000000,9.507,9.5855,,3.0,2.0,
720,2430083000000,9.3,9.36,,3.0,2.0,
721,2430083000000,8.5578,8.6,,3.0,2.0,
722,2430083000000,8.65,8.7,,3.0,2.0,
723,2430083000000,10.363,10.4,,3.0,2.0,
724,2430083000000,10.7,10.7348,,3.0,2.0,
725,2430083000000,10.8,10.9,,3.0,2.0,
726,2430083000000,6.42,6.5,,3.0,2.0,240830000642
727,2430083000000,7.94,8.0,,3.0,2.0,240830000794
728,2430083000000,8.1,8.1486,,3.0,2.0,
729,2430083000000,9.1,9.2,,3.0,2.0,
730,2430083000000,9.36,9.4,,3.0,2.0,
731,2430083000000,9.4596,9.5,,3.0,2.0,
732,2430083000000,12.6,12.7,,3.0,2.0,
733,2430083000000,5.5,5.55,,3.0,2.0,240830000000
734,2430083000000,5.55,5.6,,3.0,2.0,240830000000
735,2430083000000,10.2239,10.3,,3.0,2.0,
736,2430083000000,10.3,10.363,,3.0,2.0,
737,2430083000000,7.3331,7.4,,3.0,2.0,240830000642
738,2430083000000,7.46,7.5,,3.0,2.0,
739,2430083000000,6.9,6.94,,3.0,2.0,240830000642
740,2430083000000,7.0,7.1,,3.0,2.0,240830000642
741,2430083000000,8.1486,8.2,,3.0,2.0,
742,2430083000000,6.0,6.0503,,3.0,2.0,240830000000
743,2430083000000,6.0503,6.1,,3.0,2.0,240830000000
744,2430083000000,8.5,8.5578,,3.0,2.0,
745,2430083000000,9.4426,9.4596,,3.0,2.0,
746,2430083000000,10.75,10.766,,3.0,2.0,
747,2430083000000,7.4221,7.46,,3.0,2.0,240830000642
748,2430083000000,9.9,9.9212,,3.0,2.0,
749,2430083000000,6.7,6.7102,,3.0,2.0,240830000642
750,2430083000000,10.766,10.8,,3.0,2.0,
751,2430083000000,6.4,6.42,,3.0,2.0,240830000000
752,2430083000000,7.9,7.94,,3.0,2.0,
753,2430083000000,8.8833,8.9,,3.0,2.0,
754,2430083000000,10.2,10.2239,,3.0,2.0,
755,2430083000000,13.08,13.1,,3.0,2.0,
756,2430083000000,7.3,7.3331,,3.0,2.0,240830000642
757,2430083000000,7.4,7.4221,,3.0,2.0,240830000642
758,2430083000000,5.7,5.7216,,3.0,2.0,240830000000
759,2430083000000,9.4,9.423,,3.0,2.0,
760,2430083000000,6.955,6.981,,3.0,2.0,240830000642
761,2430083000000,10.7348,10.75,,3.0,2.0,
762,2430083000000,8.0538,8.06,,3.0,2.0,240830000794
763,2430083000000,8.06,8.0813,,3.0,2.0,
764,2430083000000,9.8891,9.9,,3.0,2.0,
765,2430083000000,6.69,6.7,,3.0,2.0,240830000642
766,2430083000000,8.0813,8.1,,3.0,2.0,
767,2430083000000,9.5855,9.6,,3.0,2.0,
768,2430083000000,6.981,7.0,,3.0,2.0,240830000642
769,2430083000000,8.8769,8.8833,,3.0,2.0,
770,2430083000000,10.5921,10.6,,3.0,2.0,
771,2430083000000,9.5,9.507,,3.0,2.0,
772,2430083000000,7.69,7.7,,3.0,2.0,
773,2430083000000,5.8962,5.9,,3.0,2.0,240830000000
774,2430083000000,9.423,9.43,,3.0,2.0,
775,2430083000000,9.43,9.437,,3.0,2.0,
776,2430083000000,9.437,9.4426,,3.0,2.0,
777,2430083000000,6.94,6.945,,3.0,2.0,240830000642
778,2430083000000,6.945,6.955,,3.0,2.0,240830000642
779,2430083000000,8.0,8.0041,,3.0,2.0,240830000794
780,2430016000000,9.49,10.14,,4.0,2.0,240160000947
781,2430016000000,13.75,13.9463,,4.0,2.0,240160001375
782,2430016000000,17.1,17.2,,3.0,2.0,240160001606
783,2430083000000,16.5,16.6,,3.0,2.0,240830014092
784,2430083000000,16.8,16.9,,3.0,2.0,240830014092
785,2430083000000,17.3,17.4,,3.0,2.0,240830014092
786,2430083000000,17.71,17.8,,3.0,2.0,240830001760
787,2430016000000,13.9833,14.0431,,4.0,2.0,240160001375
788,2430083000000,13.31,13.4,,3.0,2.0,
789,2430083000000,16.9,16.99,,3.0,2.0,240830014092
790,2430083000000,13.2,13.3,,3.0,2.0,
791,2430016000000,16.2,16.3,,3.0,2.0,240160001606
792,2430016000000,16.3,16.4,,3.0,2.0,240160001606
793,2430016000000,16.7,16.8,,3.0,2.0,240160001606
794,2430016000000,17.0,17.1,,3.0,2.0,240160001606
795,2430016000000,17.6335,17.7,,3.0,2.0,240160001606
796,2430016000000,17.7,17.8,,3.0,2.0,240160001606
797,2430016000000,17.8,17.9,,3.0,2.0,240160001606
798,2430016000000,17.908,18.0,,3.0,2.0,240160001606
799,2430016000000,18.1,18.2,,3.0,2.0,240160001606
800,2430016000000,18.2,18.3,,3.0,2.0,240160001606
801,2430016000000,18.3,18.4,,3.0,2.0,240160001606
802,2430016000000,18.4,18.5,,3.0,2.0,240160001606
803,2430016000000,18.5,18.6,,3.0,2.0,240160001606
804,2430016000000,18.6,18.7,,3.0,2.0,240160001606
805,2430016000000,18.7,18.8,,3.0,2.0,240160001606
806,2430083000000,13.5,13.6,,3.0,2.0,
807,2430083000000,13.6,13.7,,3.0,2.0,
808,2430083000000,13.7,13.8,,3.0,2.0,
809,2430083000000,13.8,13.8733,,3.0,2.0,
810,2430083000000,14.3,14.4,,3.0,2.0,240830014092
811,2430083000000,14.4,14.5,,3.0,2.0,240830014092
812,2430083000000,14.5,14.6,,3.0,2.0,240830014092
813,2430083000000,14.6,14.7,,3.0,2.0,240830014092
814,2430083000000,14.7,14.8,,3.0,2.0,240830014092
815,2430083000000,14.83,14.9,,3.0,2.0,240830014092
816,2430083000000,15.4,15.5,,3.0,2.0,240830014092
817,2430083000000,15.5,15.6,,3.0,2.0,240830014092
818,2430083000000,15.6,15.7,,3.0,2.0,240830014092
819,2430083000000,15.7,15.8,,3.0,2.0,240830014092
820,2430083000000,15.8,15.9,,3.0,2.0,240830014092
821,2430083000000,15.9,16.0,,3.0,2.0,240830014092
822,2430083000000,16.2,16.3,,3.0,2.0,240830014092
823,2430083000000,16.3,16.4,,3.0,2.0,240830014092
824,2430083000000,16.4,16.5,,3.0,2.0,240830014092
825,2430083000000,16.6,16.7,,3.0,2.0,240830014092
826,2430083000000,16.7,16.8,,3.0,2.0,240830014092
827,2430083000000,17.1,17.2,,3.0,2.0,240830014092
828,2430083000000,17.2,17.3,,3.0,2.0,240830014092
829,2430016000000,16.5,16.6,,3.0,2.0,240160001606
830,2430016000000,16.6,16.7,,3.0,2.0,240160001606
831,2430016000000,17.255,17.3,,3.0,2.0,240160001606
832,2430016000000,17.4196,17.5,,3.0,2.0,240160001606
833,2430016000000,17.5,17.6,,3.0,2.0,240160001606
834,2430083000000,14.2,14.3,,3.0,2.0,240830014092
835,2430083000000,15.2,15.3,,3.0,2.0,240830014092
836,2430083000000,17.9,18.0,,3.0,2.0,240830001760
837,2430083000000,14.1,14.2,,3.0,2.0,240830014092
838,2430083000000,15.0,15.1,,3.0,2.0,240830014092
839,2430083000000,15.1,15.2,,3.0,2.0,240830014092
840,2430083000000,16.0,16.1,,3.0,2.0,240830014092
841,2430083000000,17.4,17.5,,3.0,2.0,240830014092
842,2430083000000,17.5,17.6,,3.0,2.0,240830014092
843,2430083000000,17.6,17.686,,3.0,2.0,240830001760
844,2430083000000,17.826,17.9,,3.0,2.0,240830001760
845,2430083000000,17.01,17.06,,3.0,2.0,240830014092
846,2430083000000,13.9244,13.9579,,3.0,2.0,
847,2430016000000,16.8163,16.86,,3.0,2.0,240160001606
848,2430016000000,13.9463,13.9833,,4.0,2.0,240160001375
849,2430083000000,18.01,18.05,,3.0,2.0,
850,2430016000000,17.2,17.255,,3.0,2.0,240160001606
851,2430083000000,13.4,13.43,,3.0,2.0,
852,2430016000000,16.1,16.1543,,3.0,2.0,240160001606
853,2430016000000,16.1543,16.2,,3.0,2.0,240160001606
854,2430016000000,16.4,16.435,,3.0,2.0,240160001606
855,2430016000000,16.9,16.9521,,3.0,2.0,240160001606
856,2430016000000,16.9521,17.0,,3.0,2.0,240160001606
857,2430016000000,18.0,18.0696,,3.0,2.0,240160001606
858,2430016000000,18.8,18.9,,3.0,2.0,240160001606
859,2430083000000,14.9,14.9514,,3.0,2.0,240830014092
860,2430083000000,15.33,15.4,,3.0,2.0,240830014092
861,2430083000000,17.06,17.1,,3.0,2.0,240830014092
862,2430016000000,16.435,16.5,,3.0,2.0,240160001606
863,2430016000000,17.35,17.4,,3.0,2.0,240160001606
864,2430083000000,16.1,16.2,,3.0,2.0,240830014092
865,2430083000000,14.0,14.073,,3.0,2.0,
866,2430016000000,17.3291,17.35,,3.0,2.0,240160001606
867,2430083000000,14.96,14.99,,3.0,2.0,240830014092
868,2430083000000,13.45,13.4726,,3.0,2.0,
869,2430083000000,13.9579,13.9905,,3.0,2.0,
870,2430016000000,16.06,16.078,,3.0,2.0,240160001606
871,2430016000000,16.86,16.9,,3.0,2.0,240160001606
872,2430016000000,17.6,17.6335,,3.0,2.0,240160001606
873,2430016000000,18.0696,18.1,,3.0,2.0,240160001606
874,2430083000000,13.48,13.5,,3.0,2.0,
875,2430083000000,13.9,13.9244,,3.0,2.0,
876,2430083000000,14.8,14.83,,3.0,2.0,240830014092
877,2430083000000,15.3,15.33,,3.0,2.0,240830014092
878,2430083000000,16.99,17.0,,3.0,2.0,240830014092
879,2430016000000,17.3,17.3291,,3.0,2.0,240160001606
880,2430016000000,17.4,17.4196,,3.0,2.0,240160001606
881,2430083000000,14.073,14.09,,3.0,2.0,
882,2430083000000,17.8028,17.818,,3.0,2.0,240830001760
883,2430016000000,9.474,9.49,,4.0,2.0,240160000947
884,2430083000000,13.43,13.45,,3.0,2.0,
885,2430083000000,13.88,13.8912,,3.0,2.0,
886,2430083000000,13.3,13.31,,3.0,2.0,
887,2430083000000,17.7,17.71,,3.0,2.0,240830001760
888,2430016000000,16.078,16.1,,3.0,2.0,240160001606
889,2430016000000,16.8,16.8163,,3.0,2.0,240160001606
890,2430016000000,17.9,17.908,,3.0,2.0,240160001606
891,2430083000000,17.0,17.01,,3.0,2.0,240830014092
892,2430083000000,14.99,15.0,,3.0,2.0,240830014092
893,2430083000000,17.686,17.694,,3.0,2.0,240830001760
894,2430083000000,17.818,17.826,,3.0,2.0,240830001760
895,2430083000000,14.9514,14.96,,3.0,2.0,240830014092
896,2430083000000,13.8733,13.88,,3.0,2.0,
897,2430016000000,14.0431,14.05,,4.0,2.0,240160001375
898,2430083000000,13.8912,13.9,,3.0,2.0,
899,2430083000000,18.0,18.01,,3.0,2.0,240830001760
900,2430083000000,13.9905,14.0,,3.0,2.0,
901,2430083000000,14.095,14.1,,3.0,2.0,240830014092
902,2430083000000,17.694,17.7,,3.0,2.0,240830001760
903,2430016000000,9.47,9.474,,4.0,2.0,240160000947
904,2430083000000,13.4726,13.48,,3.0,2.0,
905,2430083000000,17.8,17.8028,,3.0,2.0,240830001760
906,2430083000000,14.092,14.095,,3.0,2.0,240830014092
907,2430083000000,14.09,14.092,,3.0,2.0,
908,24200520000EB,14.6,14.7,,3.0,2.0,
909,24200520000EB,15.1112,15.2,,3.0,2.0,
910,24200520000EB,15.3,15.4,,3.0,2.0,
911,24200520000EB,15.5,15.6,,3.0,2.0,
912,24200520000EB,15.7,15.8,,3.0,2.0,
913,24200520000EB,15.9,15.9955,,3.0,2.0,
914,24200520000EB,14.8094,14.9,,3.0,2.0,
915,24200520000EB,14.3428,14.4,,3.0,2.0,
916,24200520000EB,14.4,14.5,,3.0,2.0,
917,24200520000EB,14.5457,14.6,,3.0,2.0,
918,24200520000EB,15.0,15.0554,,3.0,2.0,
919,24200520000EB,15.0554,15.1,,3.0,2.0,
920,24200520000EB,15.2,15.3,,3.0,2.0,
921,24200520000EB,15.4,15.5,,3.0,2.0,
922,24200520000EB,15.6,15.7,,3.0,2.0,
923,24200520000EB,15.809,15.9,,3.0,2.0,
924,2430016000000,19.5,19.56,,3.0,2.0,240160001606
925,24200520000EB,14.7,14.8,,3.0,2.0,
926,24200520000EB,14.9,14.9582,,3.0,2.0,
927,24200520000EB,14.2,14.3,,3.0,2.0,
928,24200520000EB,16.2,16.25,,3.0,2.0,
929,2430016000000,18.9,19.0,,3.0,2.0,240160001606
930,2430016000000,19.0,19.1,,3.0,2.0,240160001606
931,2430016000000,19.1,19.2,,3.0,2.0,240160001606
932,2430016000000,19.2,19.3,,3.0,2.0,240160001606
933,2430016000000,19.4,19.5,,3.0,2.0,240160001606
934,2430016000000,19.6,19.7,,3.0,2.0,240160001956
935,2430016000000,19.7,19.8,,3.0,2.0,240160001956
936,2430016000000,20.0,20.1,,3.0,2.0,240160001956
937,24200520000EB,16.0,16.1,,3.0,2.0,
938,24200520000EB,16.1,16.2,,3.0,2.0,
939,2430016000000,19.9,20.0,,3.0,2.0,240160001956
940,24200520000EB,13.8,13.9,,3.0,2.0,
941,24200520000EB,14.3,14.3428,,3.0,2.0,
942,24200520000EB,14.5,14.5457,,3.0,2.0,
943,24200520000EB,14.9582,15.0,,3.0,2.0,
944,2430016000000,19.56,19.6,,3.0,2.0,240160001956
945,24200520000EB,14.15,14.2,,3.0,2.0,
946,2430016000000,19.3,19.4,,3.0,2.0,240160001606
947,2430016000000,19.8,19.9,,3.0,2.0,240160001956
948,24200520000EB,13.9,14.0,,3.0,2.0,
949,24200520000EB,14.0,14.1,,3.0,2.0,
950,24200520000EB,14.1,14.15,,3.0,2.0,
951,24200520000EB,15.1,15.1112,,3.0,2.0,
952,24200520000EB,14.8,14.8094,,3.0,2.0,
953,24200520000EB,15.8,15.809,,3.0,2.0,
954,24200520000EB,15.9955,16.0,,3.0,2.0,
955,24200520000EB,17.4,17.5,,3.0,2.0,
956,24200520000EB,17.7,17.8,,3.0,2.0,
957,24200520000EB,17.9,18.0,,3.0,2.0,
958,24200520000EB,19.8,19.8909,,3.0,2.0,
959,24200520000EB,21.7,21.7841,,3.0,2.0,
960,24200520000EB,21.9,22.0,,3.0,2.0,
961,24200520000EB,22.3,22.4,,3.0,2.0,
962,2430016000000,22.9,23.0,,3.0,2.0,240160002205
963,2430016000000,26.3,26.4,,3.0,2.0,
964,2430016000000,30.5,30.6,,3.0,2.0,
965,2430016000100,0.0,0.06,,3.0,2.0,
966,24200520000EB,16.82,16.8921,,3.0,2.0,
967,24200520000EB,17.2,17.29,,3.0,2.0,
968,24200520000EB,17.0,17.07,,3.0,2.0,
969,24200520000EB,20.0051,20.07,,3.0,2.0,
970,24200520000EB,17.8,17.9,,3.0,2.0,
971,24200520000EB,18.8463,18.9,,3.0,2.0,
972,24200520000EB,19.4,19.46,,3.0,2.0,
973,24200520000EB,21.8,21.9,,3.0,2.0,
974,2430016000000,22.5,22.58,,3.0,2.0,240160002205
975,24200520000EB,16.3,16.4,,3.0,2.0,
976,24200520000EB,16.5,16.6,,3.0,2.0,
977,24200520000EB,16.6,16.7,,3.0,2.0,
978,24200520000EB,16.9,16.9746,,3.0,2.0,
979,24200520000EB,17.1,17.2,,3.0,2.0,
980,24200520000EB,17.3,17.4,,3.0,2.0,
981,24200520000EB,18.2,18.3,,3.0,2.0,
982,24200520000EB,19.23,19.3,,3.0,2.0,
983,24200520000EB,19.3,19.4,,3.0,2.0,
