,RouteId,BeginPoint,EndPoint,CountyIdVn,FacilityTypeVn,FsystemVn,NhsVn,UrbanIdVn
11016,17100790000SB,122.2,122.2722,,6,1,1.0,99998
11017,17100790000SB,119.8,119.9,,6,1,1.0,99998
11018,17100790000SB,120.1,120.2,,6,1,1.0,99998
11019,17100790000SB,120.2,120.3,,6,1,1.0,99998
11020,17100790000SB,120.3,120.4,,6,1,1.0,99998
11021,17100790000SB,120.4,120.5,,6,1,1.0,99998
11022,17100790000SB,120.5,120.6,,6,1,1.0,99998
11023,17100790000SB,120.8,120.9,,6,1,1.0,99998
11024,17100790000SB,121.0,121.1,,6,1,1.0,99998
11025,17100790000SB,121.1,121.2,,6,1,1.0,99998
11026,17100790000SB,121.2,121.3,,6,1,1.0,99998
11027,17100790000SB,121.4,121.5,,6,1,1.0,99998
11028,17100790000SB,121.5,121.6,,6,1,1.0,99998
11029,17100790000SB,121.7,121.8,,6,1,1.0,99998
11030,17100790000SB,121.8,121.9,,6,1,1.0,99998
11031,17100790000SB,122.0,122.1,,6,1,1.0,99998
11032,17100790000SB,122.1,122.2,,6,1,1.0,99998
11033,17100790000SB,122.3,122.4,,6,1,1.0,99998
11034,17100790000SB,122.4,122.5,,6,1,1.0,99998
11035,17100790000SB,122.5,122.6,,6,1,1.0,99998
11036,17100790000SB,122.6,122.7,,6,1,1.0,99998
11037,17100790000SB,122.7,122.7996,,6,1,1.0,99998
11038,17100790000SB,122.8,122.9,,6,1,1.0,99998
11039,17100790000SB,122.9,123.0,,6,1,1.0,99998
11040,17100790000SB,123.0,123.1,,6,1,1.0,99998
11041,17100790000SB,123.1,123.2,,6,1,1.0,99998
11042,17100790000SB,120.709,120.8,,6,1,1.0,99998
11043,17100790000SB,121.6,121.6347,,6,1,1.0,99998
11044,17100790000SB,119.9,119.9451,,6,1,1.0,99998
11045,17100790000SB,120.6,120.6567,,6,1,1.0,99998
11046,17100790000SB,120.9342,121.0,,6,1,1.0,99998
11047,17100790000SB,119.9692,120.0,,6,1,1.0,99998
11048,17100790000SB,121.31,121.349,,6,1,1.0,99998
11049,17100790000SB,121.349,121.4,,6,1,1.0,99998
11050,17100790000SB,120.009,120.1,,6,1,1.0,99998
11051,17100790000SB,120.665,120.7,,6,1,1.0,99998
11052,17100790000SB,122.2722,122.3,,6,1,1.0,99998
11053,17100790000SB,120.9,120.9342,,6,1,1.0,99998
11054,17100790000SB,119.951,119.9692,,6,1,1.0,99998
11055,17100790000SB,120.6567,120.665,,6,1,1.0,99998
11056,17100790000SB,121.3,121.307,,6,1,1.0,99998
11057,17100790000SB,120.0,120.009,,6,1,1.0,99998
11058,17100790000SB,120.7,120.709,,6,1,1.0,99998
11059,17100790000SB,121.307,121.31,,6,1,1.0,99998
11060,17100790000SB,119.9451,119.951,,6,1,1.0,99998
11061,17100790000SB,122.7996,122.8,,6,1,1.0,99998
11062,17100790000SB,124.6001,124.7,,6,1,1.0,99999
11063,17100790000SB,123.2,123.3,,6,1,1.0,99998
11064,17100790000SB,123.3,123.4,,6,1,1.0,99998
11065,17100790000SB,123.4,123.5,,6,1,1.0,99998
11066,17100790000SB,123.6,123.7,,6,1,1.0,99998
11067,17100790000SB,123.7,123.8,,6,1,1.0,99998
11068,17100790000SB,123.8,123.9,,6,1,1.0,99998
11069,17100790000SB,124.0,124.1,,6,1,1.0,99999
11070,17100790000SB,124.1,124.2,,6,1,1.0,99999
11071,17100790000SB,124.2,124.3,,6,1,1.0,99999
11072,17100790000SB,124.4,124.5,,6,1,1.0,99999
11073,17100790000SB,124.5,124.6,,6,1,1.0,99999
11074,17100790000SB,124.7,124.8,,6,1,1.0,99999
11075,17100790000SB,124.8,124.9,,6,1,1.0,99999
11076,17100790000SB,124.9,124.9783,,6,1,1.0,99999
11077,17100790000SB,125.0,125.1,,6,1,1.0,99999
11078,17100790000SB,125.1,125.2,,6,1,1.0,99999
11079,17100790000SB,125.2,125.3,,6,1,1.0,99999
11080,17100790000SB,125.3,125.38,,6,1,1.0,99999
11081,17100790000SB,125.4106,125.5,,6,1,1.0,99999
11082,17100790000SB,125.6,125.7,,6,1,1.0,99999
11083,17100790000SB,125.7,125.8,,6,1,1.0,99999
11084,17100790000SB,125.8,125.9,,6,1,1.0,99999
11085,17100790000SB,125.9,126.0,,6,1,1.0,99999
11086,17100790000SB,126.0,126.1,,6,1,1.0,99999
11087,17100790000SB,126.2,126.3,,6,1,1.0,99999
11088,17100790000SB,126.3,126.4,,6,1,1.0,99999
11089,17100790000SB,126.4,126.5,,6,1,1.0,99999
11090,17100790000SB,126.5,126.6,,6,1,1.0,99999
11091,17100790000SB,126.6,126.7,,6,1,1.0,99999
11092,17100790000SB,126.7,126.8,,6,1,1.0,99999
11093,17100790000SB,126.8,126.9,,6,1,1.0,99999
11094,17100790000SB,126.9,127.0,,6,1,1.0,99999
11095,17100790000SB,127.0,127.1,,6,1,1.0,99999
11096,17100790000SB,127.1,127.2,,6,1,1.0,99999
11097,17100790000SB,127.2,127.3,,6,1,1.0,99999
11098,17100790000SB,127.3,127.3866,,6,1,1.0,99999
11099,17100790000SB,127.4,127.5,,6,1,1.0,99999
11100,17100790000SB,127.5,127.6,,6,1,1.0,99999
11101,17100790000SB,123.9579,123.998,,6,1,1.0,99998
11102,17100790000SB,123.5,123.5516,,6,1,1.0,99998
11103,17100790000SB,123.5516,123.6,,6,1,1.0,99998
11104,17100790000SB,123.9,123.945,,6,1,1.0,99998
11105,17100790000SB,124.3,124.3519,,6,1,1.0,99999
11106,17100790000SB,124.3519,124.4,,6,1,1.0,99999
11107,17100790000SB,125.5,125.5591,,6,1,1.0,99999
11108,17100790000SB,125.5591,125.6,,6,1,1.0,99999
11109,17100790000SB,126.1,126.1415,,6,1,1.0,99999
11110,17100790000SB,126.1415,126.2,,6,1,1.0,99999
11111,17100790000SB,123.945,123.9579,,6,1,1.0,99998
11112,17100790000SB,124.9783,125.0,,6,1,1.0,99999
11113,17100790000SB,125.38,125.4,,6,1,1.0,99999
11114,17100790000SB,125.4,125.4106,,6,1,1.0,99999
11115,17100790000SB,127.3866,127.4,,6,1,1.0,99999
11116,17100790000SB,123.998,124.0,,6,1,1.0,99999
11117,17100790000SB,124.6,124.6001,,6,1,1.0,99999
11118,38202190000SB,15.01,15.621,,6,3,1.0,99999
11119,38202190000SB,17.13,18.0281,,6,3,1.0,99999
11120,38202190000SB,14.15,14.697,,6,3,1.0,99999
11121,38202190000SB,11.6201,11.9021,,6,3,1.0,99999
11122,38202190000SB,15.621,15.89,,6,3,1.0,99999
11123,38202190000SB,18.27,18.7929,,6,3,1.0,99999
11124,38202190000SB,12.6294,13.1283,,6,3,1.0,99999
11125,38202190000SB,13.1283,13.4092,,6,3,1.0,99999
11126,38202190000SB,15.9666,16.2,,6,3,1.0,99999
11127,38202190000SB,11.464,11.6201,,6,3,1.0,99999
11128,38202190000SB,12.4173,12.5921,,6,3,1.0,99999
11129,38202190000SB,18.07,18.1858,,6,3,1.0,99999
11130,38202190000SB,13.4092,14.07,,6,3,1.0,99999
11131,38202190000SB,16.44,16.69,,6,3,1.0,99999
11132,38202190000SB,12.18,12.4173,,6,3,1.0,99999
11133,38202190000SB,16.8619,17.13,,6,3,1.0,99999
11134,38202190000SB,14.743,15.01,,6,3,1.0,99999
11135,38202190000SB,16.69,16.81,,6,3,1.0,99999
11136,38202190000SB,18.1858,18.27,,6,3,1.0,99999
11137,38202190000SB,16.2,16.2723,,6,3,1.0,99999
11138,38202190000SB,14.07,14.15,,6,3,1.0,99999
11139,38202190000SB,16.3405,16.44,,6,3,1.0,99999
11140,38202190000SB,11.9021,11.97,,6,3,1.0,99999
11141,38202190000SB,12.0404,12.18,,6,3,1.0,99999
11142,38202190000SB,18.7929,18.8545,,6,3,1.0,99999
11143,38202190000SB,16.2723,16.3405,,6,3,1.0,99999
11144,38202190000SB,18.0281,18.07,,6,3,1.0,99999
11145,38202190000SB,11.97,12.03,,6,3,1.0,99999
11146,38202190000SB,15.89,15.9336,,6,3,1.0,99999
11147,38202190000SB,15.9336,15.9666,,6,3,1.0,99999
11148,38202190000SB,16.81,16.8619,,6,3,1.0,99999
11149,38202190000SB,12.5921,12.6294,,6,3,1.0,99999
11150,38202190000SB,14.697,14.727,,6,3,1.0,99999
11151,38202190000SB,12.03,12.0404,,6,3,1.0,99999
11152,38202190000SB,14.727,14.743,,6,3,1.0,99999
11153,38202190000SB,22.39,23.56,,6,3,1.0,99999
11154,38202190000SB,19.7474,20.6773,,6,3,1.0,99999
11155,38202190000SB,23.7418,25.2799,,6,3,1.0,99999
11156,38202190000SB,21.48,21.69,,6,3,1.0,99999
11157,38202190000SB,20.943,21.3543,,6,3,1.0,99999
11158,38202190000SB,25.34,26.1555,,6,3,1.0,99999
11159,38202190000SB,26.1555,26.616,,6,3,1.0,99999
11160,38202190000SB,21.8537,22.39,,6,3,1.0,99999
11161,38202190000SB,18.9149,19.09,,6,3,1.0,99999
11162,38202190000SB,19.09,19.31,,6,3,1.0,99999
11163,38202190000SB,20.6773,20.8778,,6,3,1.0,99999
11164,38202190000SB,23.56,23.7418,,6,3,1.0,99999
11165,38202190000SB,19.5052,19.58,,6,3,1.0,99999
11166,38202190000SB,21.69,21.8314,,6,3,1.0,99999
11167,38202190000SB,19.31,19.5052,,6,3,1.0,99999
11168,38202190000SB,19.6101,19.7474,,6,3,1.0,99999
11169,38202190000SB,21.3543,21.48,,6,3,1.0,99999
11170,38202190000SB,25.2799,25.34,,6,3,1.0,99999
11171,38202190000SB,18.8545,18.9149,,6,3,1.0,99999
11172,38202190000SB,20.8893,20.943,,6,3,1.0,99999
11173,38202190000SB,21.8314,21.8537,,6,3,1.0,99999
11174,38202190000SB,19.58,19.6101,,6,3,1.0,99999
11175,38202190000SB,26.616,26.6406,,6,3,1.0,99999
11176,38202190000SB,20.8778,20.8893,,6,3,1.0,99999
11177,38202190000SB,28.0147,29.1069,,6,3,1.0,99999
11178,38202190000SB,29.8765,30.8588,,6,3,1.0,99999
11179,38202190000SB,32.59,33.204,,6,3,1.0,99999
11180,38202190000SB,31.2363,31.9587,,6,3,1.0,99999
11181,38202190000SB,33.204,34.1402,,6,3,1.0,99999
11182,38202190000SB,26.6406,27.9059,,6,3,1.0,99999
11183,38202190000SB,32.078,32.3832,,6,3,1.0,99999
11184,38202190000SB,30.8588,31.2363,,6,3,1.0,99999
11185,38202190000SB,29.1069,29.5752,,6,3,1.0,99999
11186,38202190000SB,29.5752,29.8765,,6,3,1.0,99999
11187,38202190000SB,32.3832,32.59,,6,3,1.0,99999
11188,38202190000SB,31.9587,32.078,,6,3,1.0,99999
11189,38202190000SB,27.9059,28.0147,,6,3,1.0,99999
11190,38202190000SB,34.47,36.6209,,6,3,1.0,99999
11191,38202190000SB,36.6209,37.1985,,6,3,1.0,99999
11192,38202190000SB,37.1985,37.8891,,6,3,1.0,99999
11193,38202190000SB,34.1402,34.47,,6,3,1.0,99999
11194,38202190000SB,38.2981,39.2,,6,3,1.0,99999
11195,38202190000SB,41.1886,41.8211,,6,3,1.0,99999
11196,42202190000SB,0.0,0.95,,6,3,1.0,99999
11197,38202190000SB,40.2505,40.882,,6,3,1.0,99999
11198,42202190000SB,0.95,2.119,,6,3,1.0,99999
11199,38202190000SB,41.8211,42.28,,6,3,1.0,99999
11200,38202190000SB,39.6041,40.1411,,6,3,1.0,99999
11201,38202190000SB,38.0005,38.2981,,6,3,1.0,99999
11202,42202190000SB,2.3907,2.8261,,6,3,1.0,99999
11203,42202190000SB,2.8261,3.24,,6,3,1.0,99999
11204,42202190000SB,3.24,3.67,,6,3,1.0,99999
11205,38202190000SB,39.2796,39.5586,,6,3,1.0,99999
11206,38202190000SB,40.9335,41.1886,,6,3,1.0,99999
11207,42202190000SB,2.133,2.3907,,6,3,1.0,99999
11208,38202190000SB,39.2,39.2796,,6,3,1.0,99999
11209,38202190000SB,40.1411,40.2505,,6,3,1.0,99999
11210,38202190000SB,37.8891,38.0005,,6,3,1.0,99999
11211,38202190000SB,39.5586,39.6041,,6,3,1.0,99999
11212,38202190000SB,40.882,40.9335,,6,3,1.0,99999
11213,42202190000SB,2.119,2.133,,6,3,1.0,99999
11214,42202190000SB,9.67,11.1612,,6,3,1.0,99999
11215,42202190000SB,6.06,7.719,,6,3,1.0,99999
11216,42202190000SB,5.0578,6.0439,,6,3,1.0,99999
11217,42202190000SB,8.4,9.67,,6,3,1.0,99999
11218,42202190000SB,3.67,4.61,,6,3,1.0,99999
11219,42202190000SB,4.61,4.9438,,6,3,1.0,99999
11220,42202190000SB,8.2922,8.4,,6,3,1.0,99999
11221,42202190000SB,8.1105,8.2263,,6,3,1.0,99999
11222,42202190000SB,4.9438,5.0578,,6,3,1.0,99999
11223,42202190000SB,7.9669,8.0615,,6,3,1.0,99999
11224,42202190000SB,7.731,7.84,,6,3,1.0,99999
11225,42202190000SB,8.0615,8.1105,,6,3,1.0,99999
11226,42202190000SB,7.84,7.883,,6,3,1.0,99999
11227,42202190000SB,7.883,7.919,,6,3,1.0,99999
11228,42202190000SB,8.2263,8.2922,,6,3,1.0,99999
11229,42202190000SB,7.919,7.9669,,6,3,1.0,99999
11230,42202190000SB,6.0439,6.06,,6,3,1.0,99999
11231,42202190000SB,7.719,7.731,,6,3,1.0,99999
11232,42202190000SB,13.28,14.6683,,6,3,1.0,99999
11233,42202190000SB,15.89,17.1828,,6,3,1.0,99999
11234,42202190000SB,17.1828,19.15,,6,3,1.0,99999
11235,42202190000SB,15.08,15.89,,6,3,1.0,99999
11236,42202190000SB,11.876,13.16,,6,3,1.0,99999
11237,42202190000SB,11.1612,11.6911,,6,3,1.0,99999
11238,42202190000SB,14.6683,15.009,,6,3,1.0,99999
11239,42202190000SB,11.6911,11.876,,6,3,1.0,99999
11240,42202190000SB,13.174,13.28,,6,3,1.0,99999
11241,42202190000SB,15.021,15.08,,6,3,1.0,99999
11242,42202190000SB,13.16,13.174,,6,3,1.0,99999
11243,42202190000SB,15.009,15.021,,6,3,1.0,99999
11244,42202190000SB,19.15,21.44,,6,3,1.0,99999
11245,42202190000SB,21.44,21.4968,,6,3,1.0,99999
11246,42202190000SB,24.0693,24.6767,,6,3,1.0,99999
11247,42202190000SB,24.6767,25.1592,,6,3,1.0,99999
11248,42202190000SB,22.17,22.59,,6,3,1.0,99999
11249,42202190000SB,22.59,23.0026,,6,3,1.0,99999
11250,42202190000SB,23.5952,23.7995,,6,3,1.0,99999
11251,42202190000SB,23.7995,24.0693,,6,3,1.0,99999
11252,42202190000SB,21.4968,21.64,,6,3,1.0,99999
11253,42202190000SB,23.39,23.5726,,6,3,1.0,99999
11254,42202190000SB,21.78,21.8727,,6,3,1.0,99999
11255,42202190000SB,21.94,22.0559,,6,3,1.0,99999
11256,42202190000SB,21.64,21.7688,,6,3,1.0,99999
11257,42202190000SB,23.0026,23.1174,,6,3,1.0,99999
11258,42202190000SB,22.0559,22.17,,6,3,1.0,99999
11259,42202190000SB,23.312,23.346,,6,3,1.0,99999
11260,42202190000SB,21.8727,21.94,,6,3,1.0,99999
11261,42202190000SB,23.19,23.22,,6,3,1.0,99999
11262,42202190000SB,23.2549,23.312,,6,3,1.0,99999
11263,42202190000SB,23.354,23.39,,6,3,1.0,99999
11264,42202190000SB,23.1545,23.19,,6,3,1.0,99999
11265,42202190000SB,23.2227,23.2549,,6,3,1.0,99999
11266,42202190000SB,23.1174,23.1545,,6,3,1.0,99999
11267,42202190000SB,21.7688,21.78,,6,3,1.0,99999
11268,42202190000SB,23.5726,23.5952,,6,3,1.0,99999
11269,42202190000SB,23.346,23.354,,6,3,1.0,99999
11270,42202190000SB,23.22,23.2227,,6,3,1.0,99999
11271,42202190000SB,26.11,26.9532,,6,3,1.0,99999
11272,42202190000SB,25.1592,26.11,,6,3,1.0,99999
11273,42202190000SB,27.148,27.32,,6,3,1.0,99999
11274,42202190000SB,29.1521,29.5875,,6,3,1.0,99999
11275,42202190000SB,27.6,27.998,,6,3,1.0,99999
11276,42202190000SB,29.7,29.91,,6,3,1.0,99999
11277,42202190000SB,28.6915,29.0429,,6,3,1.0,99999
11278,42202190000SB,27.32,27.49,,6,3,1.0,99999
11279,42202190000SB,27.998,28.2328,,6,3,1.0,99999
11280,42202190000SB,29.91,30.0938,,6,3,1.0,99999
11281,42202190000SB,28.2328,28.5,,6,3,1.0,99999
11282,42202190000SB,30.0951,30.2134,,6,3,1.0,99999
11283,42202190000SB,28.5236,28.6458,,6,3,1.0,99999
11284,42202190000SB,27.06,27.148,,6,3,1.0,99999
11285,42202190000SB,27.49,27.6,,6,3,1.0,99999
11286,42202190000SB,27.0006,27.06,,6,3,1.0,99999
11287,42202190000SB,29.6338,29.7,,6,3,1.0,99999
11288,42202190000SB,29.5875,29.6338,,6,3,1.0,99999
11289,42202190000SB,29.0429,29.0994,,6,3,1.0,99999
11290,42202190000SB,26.9704,27.0006,,6,3,1.0,99999
11291,42202190000SB,29.0994,29.1521,,6,3,1.0,99999
11292,42202190000SB,28.6458,28.6806,,6,3,1.0,99999
11293,42202190000SB,26.9532,26.9704,,6,3,1.0,99999
11294,42202190000SB,28.6806,28.6915,,6,3,1.0,99999
11295,42202190000SB,28.5,28.51,,6,3,1.0,99999
11296,42202190000SB,28.51,28.5236,,6,3,1.0,99999
11297,42202190000SB,30.0938,30.0951,,6,3,1.0,99999
11298,42202190000SB,31.39,32.02,,6,3,1.0,99999
11299,42202190000SB,30.3039,30.621,,6,3,1.0,99999
11300,42202190000SB,32.259,32.6239,,6,3,1.0,99999
11301,42202190000SB,31.02,31.2865,,6,3,1.0,99999
11302,42202190000SB,32.0677,32.2,,6,3,1.0,99999
11303,42202190000SB,32.6239,32.884,,6,3,1.0,99999
11304,42202190000SB,30.7051,30.974,,6,3,1.0,99999
11305,42202190000SB,33.225,33.34,,6,3,1.0,99998
11306,42202190000SB,33.0524,33.1511,,6,3,1.0,99998
11307,42202190000SB,33.5574,33.6442,,6,3,1.0,99998
11308,42202190000SB,30.621,30.7051,,6,3,1.0,99999
11309,42202190000SB,33.7524,33.8284,,6,3,1.0,99998
11310,42202190000SB,31.2865,31.39,,6,3,1.0,99999
11311,42202190000SB,32.885,32.9586,,6,3,1.0,99998
11312,42202190000SB,33.42,33.5036,,6,3,1.0,99998
11313,42202190000SB,33.34,33.3896,,6,3,1.0,99998
11314,42202190000SB,32.2162,32.259,,6,3,1.0,99999
11315,42202190000SB,33.8723,33.9326,,6,3,1.0,99998
11316,42202190000SB,33.6442,33.7057,,6,3,1.0,99998
11317,42202190000SB,32.9879,33.0469,,6,3,1.0,99998
11318,42202190000SB,30.2134,30.2492,,6,3,1.0,99999
11319,42202190000SB,30.2492,30.3039,,6,3,1.0,99999
11320,42202190000SB,33.7057,33.7524,,6,3,1.0,99998
11321,42202190000SB,32.02,32.0677,,6,3,1.0,99999
11322,42202190000SB,32.9586,32.9879,,6,3,1.0,99998
11323,42202190000SB,33.1511,33.1866,,6,3,1.0,99998
11324,42202190000SB,33.3896,33.42,,6,3,1.0,99998
11325,42202190000SB,33.8284,33.8455,,6,3,1.0,99998
11326,42202190000SB,33.5036,33.5265,,6,3,1.0,99998
11327,42202190000SB,33.5265,33.5574,,6,3,1.0,99998
11328,42202190000SB,33.1866,33.225,,6,3,1.0,99998
11329,42202190000SB,30.974,31.0,,6,3,1.0,99999
11330,42202190000SB,33.8455,33.8723,,6,3,1.0,99998
11331,42202190000SB,32.2,32.2162,,6,3,1.0,99999
11332,42202190000SB,31.0,31.012,,6,3,1.0,99999
11333,42202190000SB,31.012,31.02,,6,3,1.0,99999
11334,42202190000SB,33.0469,33.0524,,6,3,1.0,99998
11335,42202190000SB,32.884,32.885,,6,3,1.0,99999
11336,49200330000WB,10.1,10.2,,6,3,1.0,99999
11337,49200330000WB,11.1,11.2,,6,3,1.0,99999
11338,49200330000WB,11.5,11.6,,6,3,1.0,99999
11339,49200330000WB,11.8,11.9,,6,3,1.0,99999
11340,49200330000WB,12.3,12.4,,6,3,1.0,99999
11341,49200330000WB,12.6,12.7,,6,3,1.0,99999
11342,49200330000WB,13.9,14.0,,6,3,1.0,99999
11343,49200330000WB,14.2,14.3,,6,3,1.0,99999
11344,49200330000WB,14.5,14.6,,6,3,1.0,99999
11345,49200330000WB,14.8,14.9,,6,3,1.0,99999
11346,49200330000WB,9.8,9.9,,6,3,1.0,99999
11347,49200330000WB,13.1,13.2,,6,3,1.0,99999
11348,49200330000WB,11.71,11.8,,6,3,1.0,99999
11349,49200330000WB,9.9,10.0,,6,3,1.0,99999
11350,49200330000WB,10.5147,10.6,,6,3,1.0,99999
11351,49200330000WB,10.6,10.7,,6,3,1.0,99999
11352,49200330000WB,10.7,10.8,,6,3,1.0,99999
11353,49200330000WB,10.9,11.0,,6,3,1.0,99999
11354,49200330000WB,11.0,11.1,,6,3,1.0,99999
11355,49200330000WB,11.2,11.3,,6,3,1.0,99999
11356,49200330000WB,11.3,11.4,,6,3,1.0,99999
11357,49200330000WB,11.4,11.5,,6,3,1.0,99999
11358,49200330000WB,11.6,11.7,,6,3,1.0,99999
11359,49200330000WB,11.9,12.0,,6,3,1.0,99999
11360,49200330000WB,12.0,12.1,,6,3,1.0,99999
11361,49200330000WB,12.11,12.2,,6,3,1.0,99999
11362,49200330000WB,12.2,12.3,,6,3,1.0,99999
11363,49200330000WB,12.4,12.5,,6,3,1.0,99999
11364,49200330000WB,12.5,12.6,,6,3,1.0,99999
11365,49200330000WB,12.7,12.8,,6,3,1.0,99999
11366,49200330000WB,12.8,12.9,,6,3,1.0,99999
11367,49200330000WB,12.9,13.0,,6,3,1.0,99999
11368,49200330000WB,13.0,13.1,,6,3,1.0,99999
11369,49200330000WB,13.4,13.5,,6,3,1.0,99999
11370,49200330000WB,13.5,13.6,,6,3,1.0,99999
11371,49200330000WB,13.6,13.7,,6,3,1.0,99999
11372,49200330000WB,13.7,13.8,,6,3,1.0,99999
11373,49200330000WB,13.8,13.9,,6,3,1.0,99999
11374,49200330000WB,14.02,14.1,,6,3,1.0,99999
11375,49200330000WB,14.1,14.2,,6,3,1.0,99999
11376,49200330000WB,14.3,14.4,,6,3,1.0,99999
11377,49200330000WB,14.4,14.5,,6,3,1.0,99999
11378,49200330000WB,14.6,14.7,,6,3,1.0,99999
11379,49200330000WB,14.7,14.8,,6,3,1.0,99999
11380,49200330000WB,14.9,15.0,,6,3,1.0,99999
11381,49200330000WB,9.7,9.8,,6,3,1.0,99999
11382,49200330000WB,10.2,10.3,,6,3,1.0,99999
11383,49200330000WB,10.3,10.4,,6,3,1.0,99999
11384,49200330000WB,10.4,10.5,,6,3,1.0,99999
11385,49200330000WB,13.3,13.4,,6,3,1.0,99999
11386,49200330000WB,10.06,10.1,,6,3,1.0,99999
11387,49200330000WB,13.2,13.24,,6,3,1.0,99999
11388,49200330000WB,10.0,10.06,,6,3,1.0,99999
11389,49200330000WB,10.8,10.87,,6,3,1.0,99999
11390,49200330000WB,13.24,13.3,,6,3,1.0,99999
11391,49200330000WB,14.0,14.02,,6,3,1.0,99999
11392,49200330000WB,10.87,10.9,,6,3,1.0,99999
11393,49200330000WB,10.5,10.5147,,6,3,1.0,99999
11394,49200330000WB,11.7,11.71,,6,3,1.0,99999
11395,49200330000WB,12.1,12.11,,6,3,1.0,99999
11396,01200330000WB,0.8,0.9,,6,3,1.0,99999
11397,01200330000WB,1.1,1.2,,6,3,1.0,99999
11398,01200330000WB,1.5,1.6,,6,3,1.0,99999
11399,01200330000WB,1.8,1.9,,6,3,1.0,99999
11400,01200330000WB,2.0,2.1,,6,3,1.0,99999
11401,01200330000WB,2.4,2.5,,6,3,1.0,99999
11402,01200330000WB,2.7,2.8,,6,3,1.0,99999
11403,01200330000WB,3.1,3.2,,6,3,1.0,99999
11404,49200330000WB,15.1,15.2,,6,3,1.0,99999
11405,01200330000WB,0.0,0.1,,6,3,1.0,99999
11406,01200330000WB,3.4,3.5,,6,3,1.0,99999
11407,01200330000WB,3.9,4.0,,6,3,1.0,99999
11408,42200330000WB,0.3,0.4,,6,3,1.0,99999
11409,42200330000WB,0.0,0.1,,6,3,1.0,99999
11410,01200330000WB,4.3128,4.3917,,6,3,1.0,99999
11411,01200330000WB,1.7,1.7967,,6,3,1.0,99999
11412,49200330000WB,15.2499,15.3,,6,3,1.0,99999
11413,01200330000WB,1.6,1.7,,6,3,1.0,99999
11414,01200330000WB,1.9,2.0,,6,3,1.0,99999
11415,01200330000WB,3.0341,3.1,,6,3,1.0,99999
11416,01200330000WB,0.5,0.6,,6,3,1.0,99999
11417,01200330000WB,0.6,0.7,,6,3,1.0,99999
11418,01200330000WB,0.9,1.0,,6,3,1.0,99999
11419,01200330000WB,1.0,1.1,,6,3,1.0,99999
11420,01200330000WB,1.4,1.5,,6,3,1.0,99999
11421,01200330000WB,2.1,2.2,,6,3,1.0,99999
11422,01200330000WB,2.6,2.7,,6,3,1.0,99999
11423,01200330000WB,2.8,2.9,,6,3,1.0,99999
11424,01200330000WB,2.9,3.0,,6,3,1.0,99999
11425,01200330000WB,3.2,3.3,,6,3,1.0,99999
11426,01200330000WB,3.3,3.4,,6,3,1.0,99999
11427,01200330000WB,3.5,3.6,,6,3,1.0,99999
11428,01200330000WB,3.6,3.7,,6,3,1.0,99999
11429,01200330000WB,3.7,3.8,,6,3,1.0,99999
11430,01200330000WB,3.8,3.9,,6,3,1.0,99999
11431,01200330000WB,4.0,4.1,,6,3,1.0,99999
11432,01200330000WB,4.1,4.2,,6,3,1.0,99999
11433,01200330000WB,4.2,4.3,,6,3,1.0,99999
11434,49200330000WB,15.0,15.1,,6,3,1.0,99999
11435,01200330000WB,0.1,0.2,,6,3,1.0,99999
11436,01200330000WB,0.2,0.3,,6,3,1.0,99999
11437,01200330000WB,0.4,0.5,,6,3,1.0,99999
11438,01200330000WB,1.3,1.4,,6,3,1.0,99999
11439,01200330000WB,2.2,2.3,,6,3,1.0,99999
11440,01200330000WB,2.3,2.4,,6,3,1.0,99999
11441,42200330000WB,0.13,0.2,,6,3,1.0,99999
11442,42200330000WB,0.2,0.3,,6,3,1.0,99999
11443,42200330000WB,0.4,0.5,,6,3,1.0,99999
11444,49200330000WB,15.3697,15.4,,6,3,1.0,99999
11445,49200330000WB,15.2,15.2499,,6,3,1.0,99999
11446,01200330000WB,1.2,1.2688,,6,3,1.0,99999
11447,01200330000WB,2.5,2.5385,,6,3,1.0,99999
11448,01200330000WB,0.7,0.7984,,6,3,1.0,99999
11449,01200330000WB,2.5385,2.6,,6,3,1.0,99999
11450,01200330000WB,0.3,0.4,,6,3,1.0,99999
11451,01200330000WB,1.2688,1.3,,6,3,1.0,99999
11452,49200330000WB,15.3,15.352,,6,3,1.0,99999
11453,01200330000WB,4.4,4.43,,6,3,1.0,99999
11454,42200330000WB,0.1,0.13,,6,3,1.0,99999
11455,01200330000WB,3.0,3.0341,,6,3,1.0,99999
11456,01200330000WB,4.3,4.3128,,6,3,1.0,99999
11457,01200330000WB,4.3917,4.4,,6,3,1.0,99999
11458,49200330000WB,15.352,15.3697,,6,3,1.0,99999
11459,01200330000WB,1.7967,1.8,,6,3,1.0,99999
11460,01200330000WB,0.7984,0.8,,6,3,1.0,99999
11461,42200330000WB,3.9,4.0,,6,3,1.0,99999
11462,42200330000WB,3.7,3.8,,6,3,1.0,99999
11463,42200330000WB,3.8,3.9,,6,3,1.0,99999
11464,42200330000WB,4.0,4.1,,6,3,1.0,99999
11465,42200330000WB,4.1,4.17,,6,3,1.0,99999
11466,42202190000SB,36.3882,37.1174,,6,3,1.0,99998
11467,42202190000SB,35.05,35.4,,6,3,1.0,99998
11468,42200330000WB,9.5211,9.841,,6,3,1.0,99998
11469,42202190000SB,35.4,35.51,,6,3,1.0,99998
