,RouteId,BeginPoint,EndPoint,RouteNumber,FsystemVn,NhsVn,FacilityTypeVn,RouteSigning,DirThroughLanesVn,IriVn
2037,28100770016SB,14.1,14.2,,1,1,6,,2,50
2038,28100770016SB,13.9,14.0,,1,1,6,,2,53
2039,28100770016SB,13.6,13.7,,1,1,6,,2,82
2040,28100770016SB,13.5,13.6,,1,1,6,,2,65
2041,28100770016SB,13.3,13.4,,1,1,6,,2,36
2042,28100770016SB,13.2,13.3,,1,1,6,,2,41
2043,28100770016SB,13.0,13.1,,1,1,6,,2,42
2044,28100770016SB,13.1,13.2,,1,1,6,,2,40
2045,28100770016SB,9.8,9.9,,1,1,6,,2,30
2046,28100770016SB,9.9,10.0,,1,1,6,,2,43
2047,28100770016SB,10.913,11.0,,1,1,6,,2,115
2048,28100770016SB,13.834,13.9,,1,1,6,,2,131
2049,28100770016SB,14.8,14.9,,1,1,6,,2,57
2050,28100770016SB,11.2,11.25,,1,1,6,,3,37
2051,28100770016SB,11.25,11.3,,1,1,6,,3,37
2052,28100770016SB,11.3,11.4,,1,1,6,,3,44
2053,28100770016SB,10.1,10.2,,1,1,6,,2,39
2054,28100770000SB,8.61,8.7,,1,1,6,,2,42
2055,28100770016SB,9.3401,9.4,,1,1,6,,2,38
2056,28100770016SB,9.3,9.3401,,1,1,6,,2,38
2057,28100770016SB,13.4544,13.5,,1,1,6,,2,44
2058,28100770016SB,13.4,13.43,,1,1,6,,2,44
2059,28100770000SB,8.8,8.9,,1,1,6,,2,60
2060,28100770000SB,8.9,8.9684,,1,1,6,,2,83
2061,28100770016SB,10.8,10.881,,1,1,6,,2,114
2062,28100770016SB,13.8,13.834,,1,1,6,,2,131
2063,28100770016SB,13.734,13.778,,1,1,6,,2,197
2064,28100770016SB,13.43,13.4544,,1,1,6,,2,44
2065,28100770016SB,14.77,14.8,,1,1,6,,2,45
2066,28100770016SB,10.881,10.8964,,1,1,6,,2,114
2067,28100770016SB,13.778,13.8,,1,1,6,,2,197
2068,28100770016SB,8.98,8.9887,,1,1,6,,2,54
2069,28100770000SB,8.189,8.2,,1,1,6,,3,37
2070,28100770000SB,8.6,8.61,,1,1,6,,2,42
2071,28100770016SB,8.9887,9.0,,1,1,6,,2,54
2072,28100770016SB,10.9,10.913,,1,1,6,,2,115
2073,28100770016SB,13.702,13.7128,,1,1,6,,2,197
2074,28100770016SB,13.7206,13.734,,1,1,6,,2,197
2075,28100770000SB,8.9684,8.98,,1,1,6,,2,83
2076,28100770016SB,13.7128,13.7206,,1,1,6,,2,197
2077,28100770016SB,14.0037,14.008,,1,1,6,,2,36
2078,28100770016SB,11.5,11.51,,1,1,6,,3,65
2079,28100770016SB,10.8964,10.9,,1,1,6,,2,114
2080,28100770016SB,14.0,14.0037,,1,1,6,,2,36
2081,28100770016SB,13.7,13.702,,1,1,6,,2,197
2082,28100770016SB,19.4,19.5,,1,1,6,,2,47
2083,28100770016SB,19.1,19.1897,,1,1,6,,2,47
2084,28100770016SB,20.4,20.5,,1,1,6,,3,39
2085,28100770016SB,20.5,20.6,,1,1,6,,3,47
2086,28100770016SB,20.6,20.7,,1,1,6,,3,38
2087,28100770016SB,20.7,20.8,,1,1,6,,3,35
2088,28100770016SB,20.8,20.9,,1,1,6,,3,37
2089,28100770016SB,20.9,21.0,,1,1,6,,3,34
2090,28100770016SB,21.0,21.1,,1,1,6,,3,40
2091,28100770016SB,21.1,21.2,,1,1,6,,3,46
2092,28100770016SB,21.2,21.3,,1,1,6,,3,38
2093,28100770016SB,21.3,21.4,,1,1,6,,3,37
2094,28100770016SB,21.4,21.5,,1,1,6,,3,38
2095,28100770016SB,21.5,21.6,,1,1,6,,3,36
2096,28100770016SB,21.6,21.7,,1,1,6,,3,46
2097,28100770016SB,18.0245,18.1,,1,1,6,,2,42
2098,28100770016SB,18.1,18.2,,1,1,6,,2,46
2099,28100770016SB,18.2,18.3,,1,1,6,,2,50
2100,28100770016SB,18.6,18.7,,1,1,6,,2,49
2101,28100770016SB,18.8,18.9,,1,1,6,,2,45
2102,28100770016SB,19.21,19.3,,1,1,6,,2,46
2103,28100770016SB,19.3,19.4,,1,1,6,,2,39
2104,28100770016SB,19.52,19.6,,1,1,6,,2,39
2105,28100770016SB,19.8,19.9,,1,1,6,,2,46
2106,28100770016SB,19.9,20.0,,1,1,6,,2,46
2107,28100770016SB,20.0,20.0865,,1,1,6,,2,43
2108,28100770016SB,20.1,20.2,,1,1,6,,3,71
2109,28100770016SB,20.2,20.3,,1,1,6,,3,45
2110,28100770016SB,20.3,20.4,,1,1,6,,3,32
2111,28100770016SB,21.8,21.9,,1,1,6,,3,40
2112,28100770016SB,21.9,22.0,,1,1,6,,3,41
2113,28100770016SB,22.0,22.1,,1,1,6,,3,38
2114,28100770016SB,22.1,22.2,,1,1,6,,3,34
2115,28100770016SB,22.5,22.6,,1,1,6,,3,43
2116,28100770016SB,22.4,22.5,,1,1,6,,3,49
2117,28100770016SB,22.2,22.3,,1,1,6,,3,39
2118,28100770016SB,22.3,22.4,,1,1,6,,3,38
2119,28100770016SB,18.9,19.0,,1,1,6,,2,52
2120,28100770016SB,19.0,19.1,,1,1,6,,2,57
2121,28100770016SB,18.3,18.4,,1,1,6,,2,45
2122,28100770016SB,18.4,18.5,,1,1,6,,2,42
2123,28100770016SB,17.9,18.0,,1,1,6,,2,46
2124,28100770016SB,17.4,17.5,,1,1,6,,2,41
2125,28100770016SB,17.2,17.3,,1,1,6,,2,41
2126,28100770016SB,17.1,17.2,,1,1,6,,2,35
2127,28100770016SB,17.0,17.1,,1,1,6,,2,42
2128,28100770016SB,16.8,16.9,,1,1,6,,2,79
2129,28100770016SB,16.7,16.8,,1,1,6,,2,51
2130,28100770016SB,16.6,16.7,,1,1,6,,2,37
2131,28100770016SB,16.5,16.6,,1,1,6,,2,39
2132,28100770016SB,16.4,16.5,,1,1,6,,2,41
2133,28100770016SB,16.3,16.4,,1,1,6,,2,48
2134,28100770016SB,16.2,16.3,,1,1,6,,2,44
2135,28100770016SB,16.1,16.2,,1,1,6,,2,43
2136,28100770016SB,16.0,16.1,,1,1,6,,2,44
2137,28100770016SB,15.9,16.0,,1,1,6,,2,41
2138,28100770016SB,15.727,15.8,,1,1,6,,2,42
2139,28100770016SB,15.8,15.9,,1,1,6,,2,59
2140,28100770016SB,15.54,15.6,,1,1,6,,2,32
2141,28100770016SB,15.6,15.7,,1,1,6,,2,42
2142,28100770016SB,15.4,15.5,,1,1,6,,2,40
2143,28100770016SB,15.3,15.4,,1,1,6,,2,44
2144,28100770016SB,15.2,15.3,,1,1,6,,2,42
2145,28100770016SB,15.1,15.2,,1,1,6,,2,40
2146,28100770016SB,15.0,15.1,,1,1,6,,2,37
2147,28100770016SB,14.9,15.0,,1,1,6,,2,47
2148,28100770016SB,17.7,17.8,,1,1,6,,2,193
2149,28100770016SB,18.5,18.5458,,1,1,6,,2,45
2150,28100770016SB,18.5458,18.6,,1,1,6,,2,45
2151,28100770016SB,18.719,18.8,,1,1,6,,2,44
2152,28100770016SB,21.7,21.8,,1,1,6,,3,42
2153,28100770016SB,17.818,17.9,,1,1,6,,2,59
2154,28100770016SB,17.5,17.564,,1,1,6,,2,164
2155,28100770016SB,17.3,17.4,,1,1,6,,2,36
2156,28100770016SB,17.564,17.6,,1,1,6,,2,164
2157,28100770016SB,17.6,17.6509,,1,1,6,,2,178
2158,28100770016SB,19.6,19.666,,1,1,6,,2,119
2159,28100770016SB,19.722,19.8,,1,1,6,,2,85
2160,28100770016SB,16.935,17.0,,1,1,6,,2,154
2161,28100770016SB,18.7,18.719,,1,1,6,,2,44
2162,28100770016SB,18.0,18.0245,,1,1,6,,2,42
2163,28100770016SB,17.8,17.818,,1,1,6,,2,59
2164,28100770016SB,15.7,15.727,,1,1,6,,2,42
2165,28100770016SB,15.5,15.54,,1,1,6,,2,32
2166,28100770016SB,17.6509,17.7,,1,1,6,,2,178
2167,28100770016SB,19.666,19.6915,,1,1,6,,2,119
2168,28100770016SB,19.7,19.722,,1,1,6,,2,85
2169,28100770016SB,19.5,19.52,,1,1,6,,2,39
2170,28100770016SB,19.1897,19.2,,1,1,6,,2,47
2171,28100770016SB,19.2,19.21,,1,1,6,,2,46
2172,28100770016SB,16.9,16.911,,1,1,6,,2,154
2173,28100770016SB,16.9222,16.935,,1,1,6,,2,154
2174,28100770016SB,19.6915,19.6956,,1,1,6,,2,119
2175,28100770016SB,20.09,20.1,,1,1,6,,2,43
2176,28100770016SB,16.911,16.9222,,1,1,6,,2,154
2177,28100770016SB,20.0865,20.09,,1,1,6,,2,43
2178,28100770016SB,19.6956,19.7,,1,1,6,,2,119
2179,41100770016SB,27.9,27.98,,1,1,6,,2,53
2180,41100770016SB,27.3,27.4,,1,1,6,,2,29
2181,41100770016SB,27.41,27.5,,1,1,6,,2,35
2182,41100770016SB,27.5,27.6,,1,1,6,,2,33
2183,41100770016SB,28.2,28.3,,1,1,6,,2,44
2184,41100770016SB,28.1,28.2,,1,1,6,,2,41
2185,41100770016SB,28.0,28.1,,1,1,6,,2,44
2186,41100770016SB,27.8,27.9,,1,1,6,,2,35
2187,41100770016SB,27.6,27.7,,1,1,6,,2,41
2188,41100770016SB,27.7,27.8,,1,1,6,,2,30
2189,28100770016SB,27.0,27.1,,1,1,6,,3,788
2190,28100770016SB,26.9,27.0,,1,1,6,,3,46
2191,28100770016SB,26.8,26.9,,1,1,6,,3,37
2192,41100770016SB,27.26,27.3,,1,1,6,,3,27
2193,28100770016SB,27.1,27.17,,1,1,6,,3,47
2194,28100770016SB,27.17,27.2,,1,1,6,,3,47
2195,28100770016SB,27.2,27.26,,1,1,6,,3,36
2196,41100770016SB,27.4,27.41,,1,1,6,,2,35
2197,41100770016SB,27.98,28.0,,1,1,6,,2,53
2198,28100770016SB,23.7,23.8,,1,1,6,,3,40
2199,41100770016SB,28.5,28.6,,1,1,6,,2,38
2200,41100770016SB,28.6,28.7,,1,1,6,,2,55
2201,28100770016SB,22.6229,22.7,,1,1,6,,3,39
2202,28100770016SB,22.7,22.8,,1,1,6,,3,34
2203,28100770016SB,22.8,22.9,,1,1,6,,3,50
2204,28100770016SB,22.9,23.0,,1,1,6,,3,41
2205,28100770016SB,23.0,23.1,,1,1,6,,3,34
2206,28100770016SB,23.1,23.2,,1,1,6,,3,38
2207,28100770016SB,23.2,23.3,,1,1,6,,3,43
2208,28100770016SB,23.3,23.4,,1,1,6,,3,30
2209,28100770016SB,23.4,23.5,,1,1,6,,3,44
2210,28100770016SB,23.5,23.6,,1,1,6,,3,37
2211,28100770016SB,23.6,23.7,,1,1,6,,3,39
2212,28100770016SB,23.8,23.9,,1,1,6,,3,54
2213,28100770016SB,24.0,24.1,,1,1,6,,3,40
2214,28100770016SB,24.1,24.2,,1,1,6,,3,40
2215,28100770016SB,24.2,24.3,,1,1,6,,3,44
2216,28100770016SB,24.3,24.4,,1,1,6,,3,47
2217,28100770016SB,24.4,24.5,,1,1,6,,3,45
2218,28100770016SB,24.5,24.6,,1,1,6,,3,35
2219,28100770016SB,24.6,24.7,,1,1,6,,3,50
2220,28100770016SB,24.7,24.8,,1,1,6,,3,34
2221,28100770016SB,24.8,24.9,,1,1,6,,3,39
2222,28100770016SB,24.9,25.0,,1,1,6,,3,37
2223,28100770016SB,25.0,25.1,,1,1,6,,3,45
2224,28100770016SB,25.1,25.2,,1,1,6,,3,35
2225,28100770016SB,25.2,25.3,,1,1,6,,3,35
2226,28100770016SB,25.3,25.4,,1,1,6,,3,38
2227,28100770016SB,25.4,25.5,,1,1,6,,3,39
2228,28100770016SB,25.5,25.6,,1,1,6,,3,48
2229,28100770016SB,25.6,25.7,,1,1,6,,3,42
2230,28100770016SB,25.8,25.9,,1,1,6,,3,35
2231,41100770016SB,28.7,28.8,,1,1,6,,2,47
2232,41100770016SB,28.3,28.4,,1,1,6,,2,39
2233,28100770016SB,26.7,26.8,,1,1,6,,3,28
2234,28100770016SB,26.6,26.7,,1,1,6,,3,40
2235,28100770016SB,26.5,26.6,,1,1,6,,3,31
2236,28100770016SB,26.2,26.3,,1,1,6,,3,45
2237,28100770016SB,26.1,26.2,,1,1,6,,3,35
2238,28100770016SB,25.9,26.0,,1,1,6,,3,49
2239,28100770016SB,26.0,26.1,,1,1,6,,3,42
2240,41100770016SB,28.8,28.878,,1,1,6,,2,137
2241,41100770016SB,29.0,29.1,,1,1,6,,2,44
2242,41100770016SB,28.467,28.5,,1,1,6,,2,41
2243,28100770016SB,23.9,23.9605,,1,1,6,,3,41
2244,28100770016SB,25.7,25.8,,1,1,6,,3,37
2245,41100770016SB,28.937,29.0,,1,1,6,,2,156
2246,41100770016SB,28.4,28.467,,1,1,6,,2,41
2247,28100770016SB,26.3,26.35,,1,1,6,,3,51
2248,28100770016SB,26.3519,26.4,,1,1,6,,3,51
2249,28100770016SB,26.4,26.5,,1,1,6,,3,32
2250,28100770016SB,22.6,22.62,,1,1,6,,3,39
2251,28100770016SB,23.9605,24.0,,1,1,6,,3,41
2252,41100770016SB,28.92,28.937,,1,1,6,,2,156
2253,41100770016SB,28.878,28.8941,,1,1,6,,2,137
2254,41100770016SB,28.9033,28.92,,1,1,6,,2,156
2255,41100770016SB,28.8941,28.9,,1,1,6,,2,137
2256,41100770016SB,28.9,28.9033,,1,1,6,,2,156
2257,28100770016SB,22.62,22.6229,,1,1,6,,3,39
2258,28100770016SB,26.35,26.3519,,1,1,6,,3,51
2259,41100770016SB,43.8,43.8748,,1,1,6,,3,107
2260,41100770016SB,42.0,42.1,,1,1,6,,3,149
2261,41100770016SB,42.2237,42.3,,1,1,6,,3,142
2262,41100770016SB,42.3,42.4,,1,1,6,,3,131
2263,41100770016SB,42.5,42.6,,1,1,6,,3,68
2264,41100770016SB,42.6,42.7,,1,1,6,,3,76
2265,41100770016SB,42.7,42.8,,1,1,6,,3,111
2266,41100770016SB,42.8,42.9,,1,1,6,,3,100
2267,41100770016SB,42.9,42.99,,1,1,6,,3,68
2268,41100770016SB,43.0,43.1,,1,1,6,,3,70
2269,41100770016SB,43.1,43.2,,1,1,6,,3,94
2270,41100770016SB,43.2,43.3,,1,1,6,,3,88
2271,41100770016SB,43.3,43.4,,1,1,6,,3,146
2272,41100770016SB,43.6,43.7,,1,1,6,,3,112
2273,41100770016SB,43.7,43.8,,1,1,6,,3,114
2274,41100770016SB,43.9,44.0,,1,1,6,,3,112
2275,41100770016SB,44.0,44.1,,1,1,6,,3,107
2276,41100770016SB,44.1,44.2,,1,1,6,,3,114
2277,41100770016SB,44.2,44.3,,1,1,6,,3,99
2278,41100770016SB,44.3,44.4,,1,1,6,,3,71
2279,41100770016SB,41.8287,41.897,,1,1,6,,3,154
2280,41100770016SB,43.8748,43.9,,1,1,6,,3,107
2281,41100770016SB,42.4,42.5,,1,1,6,,3,130
2282,41100770016SB,43.5,43.5514,,1,1,6,,3,123
2283,41100770016SB,41.965,42.0,,1,1,6,,3,141
2284,41100770016SB,43.4,43.466,,1,1,6,,3,161
2285,41100770016SB,43.57,43.6,,1,1,6,,3,123
2286,41100770016SB,42.1,42.177,,1,1,6,,3,184
2287,41100770016SB,44.4,44.46,,1,1,6,,3,66
2288,41100770016SB,41.9,41.9173,,1,1,6,,3,141
2289,41100770016SB,41.935,41.965,,1,1,6,,3,141
2290,41100770016SB,43.466,43.5,,1,1,6,,3,161
2291,41100770016SB,42.177,42.1915,,1,1,6,,3,184
2292,41100770016SB,41.9173,41.9259,,1,1,6,,3,141
2293,41100770016SB,42.99,43.0,,1,1,6,,3,68
2294,41100770016SB,43.5514,43.57,,1,1,6,,3,123
2295,41100770016SB,42.2,42.211,,1,1,6,,3,142
2296,41100770016SB,42.211,42.2237,,1,1,6,,3,142
2297,41100770016SB,42.1915,42.1979,,1,1,6,,3,184
2298,41100770016SB,41.9259,41.935,,1,1,6,,3,141
2299,41100770016SB,42.1979,42.2,,1,1,6,,3,184
2300,41100770016SB,41.897,41.9,,1,1,6,,3,154
2301,41100770016SB,49.2,49.3,,1,1,6,,2,63
2302,41100770016SB,49.6,49.7,,1,1,6,,2,38
2303,41100770016SB,49.9,50.0,,1,1,6,,2,60
2304,41100770016SB,49.0,49.06,,1,1,6,,2,38
2305,41100770016SB,49.1,49.2,,1,1,6,,2,41
2306,41100770016SB,49.7,49.8,,1,1,6,,2,44
2307,41100770016SB,49.8,49.9,,1,1,6,,2,62
2308,41100770016SB,45.4,45.5,,1,1,6,,3,62
2309,41100770016SB,45.5,45.6,,1,1,6,,3,78
2310,41100770016SB,46.1,46.2,,1,1,6,,3,67
2311,41100770016SB,46.2,46.3,,1,1,6,,3,67
2312,41100770016SB,46.3,46.4,,1,1,6,,3,71
2313,41100770016SB,46.4,46.5,,1,1,6,,3,53
2314,41100770016SB,46.5136,46.6,,1,1,6,,3,101
2315,41100770016SB,46.6,46.7,,1,1,6,,3,145
2316,41100770016SB,46.9,47.0,,1,1,6,,3,73
2317,41100770016SB,47.0,47.1,,1,1,6,,3,47
2318,41100770016SB,47.1,47.2,,1,1,6,,3,54
2319,41100770016SB,47.2,47.3,,1,1,6,,3,40
2320,41100770016SB,47.3,47.37,,1,1,6,,3,49
2321,41100770016SB,47.4,47.492,,1,1,6,,2,42
2322,41100770016SB,47.51,47.6,,1,1,6,,2,52
2323,41100770016SB,47.6,47.7,,1,1,6,,2,42
2324,41100770016SB,47.7,47.8,,1,1,6,,2,39
2325,41100770016SB,47.8,47.9,,1,1,6,,2,59
2326,41100770016SB,48.2,48.284,,1,1,6,,2,51
2327,41100770016SB,48.3,48.4,,1,1,6,,2,36
2328,41100770016SB,48.4,48.5,,1,1,6,,2,46
2329,41100770016SB,48.5,48.6,,1,1,6,,2,50
2330,41100770016SB,48.6,48.6913,,1,1,6,,2,40
2331,41100770016SB,48.8,48.9,,1,1,6,,2,35
2332,41100770016SB,48.9,49.0,,1,1,6,,2,45
2333,41100770016SB,49.3,49.4,,1,1,6,,2,46
2334,41100770016SB,49.4,49.5,,1,1,6,,2,42
2335,41100770016SB,49.5,49.6,,1,1,6,,2,42
2336,41100770016SB,50.3,50.4,,1,1,6,,2,49
2337,41100770016SB,50.4,50.5,,1,1,6,,2,44
2338,41100770016SB,50.5,50.6,,1,1,6,,2,44
2339,41100770016SB,50.6,50.7,,1,1,6,,2,42
2340,41100770016SB,50.7,50.8,,1,1,6,,2,52
2341,41100770016SB,50.8,50.9,,1,1,6,,2,64
2342,41100770016SB,51.1,51.2,,1,1,6,,2,37
2343,41100770016SB,51.2,51.3,,1,1,6,,2,51
2344,41100770016SB,44.5,44.6,,1,1,6,,3,76
2345,41100770016SB,44.6,44.7,,1,1,6,,3,69
2346,41100770016SB,44.7,44.8,,1,1,6,,3,149
2347,41100770016SB,44.9,45.0,,1,1,6,,3,110
2348,41100770016SB,45.0,45.1,,1,1,6,,3,89
2349,41100770016SB,45.1,45.2,,1,1,6,,3,67
2350,41100770016SB,45.2,45.3,,1,1,6,,3,74
2351,41100770016SB,45.8,45.9,,1,1,6,,4,99
2352,41100770016SB,45.9,46.0,,1,1,6,,4,127
2353,41100770016SB,48.0,48.1,,1,1,6,,2,46
2354,41100770016SB,48.1,48.2,,1,1,6,,2,45
2355,41100770016SB,50.0,50.1,,1,1,6,,2,42
2356,41100770016SB,50.1,50.2,,1,1,6,,2,48
2357,41100770016SB,50.2,50.3,,1,1,6,,2,58
2358,41100770016SB,51.5,51.6,,1,1,6,,2,59
2359,41100770016SB,51.6,51.7,,1,1,6,,2,40
2360,41100770016SB,51.8,51.9,,1,1,6,,2,69
2361,41100770016SB,52.0,52.1,,1,1,6,,2,200
2362,41100770016SB,47.942,48.0,,1,1,6,,2,169
2363,41100770016SB,51.008,51.1,,1,1,6,,2,132
2364,41100770016SB,46.7131,46.77,,1,1,6,,3,189
2365,41100770016SB,46.806,46.9,,1,1,6,,3,121
2366,41100770016SB,48.722,48.8,,1,1,6,,2,45
2367,41100770016SB,46.02,46.0896,,1,1,6,,3,114
2368,41100770016SB,49.06,49.1,,1,1,6,,2,38
2369,41100770016SB,45.3,45.35,,1,1,6,,3,76
2370,41100770016SB,45.35,45.4,,1,1,6,,3,76
2371,41100770016SB,45.6,45.631,,1,1,6,,3,91
2372,41100770016SB,45.64,45.7,,1,1,6,,4,91
2373,41100770016SB,51.3593,51.4,,1,1,6,,2,135
2374,41100770016SB,44.8,44.8663,,1,1,6,,3,126
2375,41100770016SB,45.7135,45.8,,1,1,6,,4,129
2376,41100770016SB,51.7,51.8,,1,1,6,,2,52
2377,41100770016SB,51.435,51.5,,1,1,6,,2,117
2378,41100770016SB,51.9,51.937,,1,1,6,,2,155
2379,41100770016SB,51.9554,51.993,,1,1,6,,2,155
2380,41100770016SB,50.9,50.948,,1,1,6,,2,158
2381,41100770016SB,50.948,50.9857,,1,1,6,,2,158
2382,41100770016SB,46.0,46.02,,1,1,6,,4,114
2383,41100770016SB,47.37,47.4,,1,1,6,,2,49
2384,41100770016SB,44.46,44.5,,1,1,6,,3,66
2385,41100770016SB,44.8663,44.9,,1,1,6,,3,126
2386,41100770016SB,51.3,51.331,,1,1,6,,2,135
2387,41100770016SB,51.331,51.3593,,1,1,6,,2,135
2388,41100770016SB,51.4068,51.435,,1,1,6,,2,117
2389,41100770016SB,47.906,47.9284,,1,1,6,,2,169
2390,41100770016SB,47.9284,47.942,,1,1,6,,2,169
2391,41100770016SB,48.7,48.718,,1,1,6,,2,45
2392,41100770016SB,47.5,47.51,,1,1,6,,2,52
2393,41100770016SB,46.7,46.7131,,1,1,6,,3,189
2394,41100770016SB,45.7,45.7135,,1,1,6,,4,129
2395,41100770016SB,46.5,46.5136,,1,1,6,,3,101
2396,41100770016SB,46.7873,46.8,,1,1,6,,3,189
2397,41100770016SB,48.284,48.3,,1,1,6,,2,51
2398,41100770016SB,48.6913,48.7,,1,1,6,,2,40
2399,41100770016SB,50.9857,51.0,,1,1,6,,2,158
2400,41100770016SB,51.937,51.9554,,1,1,6,,2,155
2401,41100770016SB,46.77,46.7873,,1,1,6,,3,189
2402,41100770016SB,47.492,47.5,,1,1,6,,2,42
2403,41100770016SB,45.631,45.64,,1,1,6,,3,91
2404,41100770016SB,46.0896,46.1,,1,1,6,,3,114
2405,41100770016SB,51.4,51.4068,,1,1,6,,2,117
2406,41100770016SB,47.9,47.906,,1,1,6,,2,169
2407,41100770016SB,51.993,52.0,,1,1,6,,2,155
2408,41100770016SB,51.0,51.008,,1,1,6,,2,132
2409,41100770016SB,46.8,46.806,,1,1,6,,3,121
2410,41100770016SB,48.718,48.722,,1,1,6,,2,45
2411,10100770016SB,52.7,52.8,,1,1,6,,2,39
2412,10100770016SB,53.3,53.4,,1,1,6,,2,34
2413,10100770016SB,56.9,57.0,,1,1,6,,2,48
2414,10100770016SB,58.5,58.6,,1,1,6,,2,47
2415,10100770016SB,56.3,56.4,,1,1,6,,2,381
2416,10100770016SB,52.6,52.7,,1,1,6,,2,44
2417,10100770016SB,52.8,52.9,,1,1,6,,2,44
2418,10100770016SB,54.0,54.1,,1,1,6,,2,40
2419,10100770016SB,54.1,54.2,,1,1,6,,2,60
2420,10100770016SB,54.2,54.3,,1,1,6,,2,46
2421,10100770016SB,54.3104,54.4,,1,1,6,,2,41
2422,10100770016SB,54.4,54.5,,1,1,6,,2,64
2423,10100770016SB,54.6,54.7,,1,1,6,,2,53
2424,10100770016SB,54.7349,54.8,,1,1,6,,2,73
2425,10100770016SB,54.8,54.9,,1,1,6,,2,52
2426,10100770016SB,55.0,55.1,,1,1,6,,2,81
2427,10100770016SB,55.2,55.3,,1,1,6,,2,48
2428,10100770016SB,55.3,55.4,,1,1,6,,2,45
2429,10100770016SB,55.5,55.6,,1,1,6,,2,37
2430,10100770016SB,55.8,55.9,,1,1,6,,2,42
2431,10100770016SB,55.9,56.0,,1,1,6,,2,40
2432,10100770016SB,56.5,56.6,,1,1,6,,2,204
2433,10100770016SB,56.7,56.8,,1,1,6,,2,46
2434,10100770016SB,56.8,56.9,,1,1,6,,2,51
2435,10100770016SB,57.0,57.1,,1,1,6,,2,52
2436,10100770016SB,57.1,57.2,,1,1,6,,2,56
2437,10100770016SB,57.2,57.3,,1,1,6,,2,51
2438,10100770016SB,57.4,57.5,,1,1,6,,2,55
2439,10100770016SB,57.5,57.6,,1,1,6,,2,50
2440,10100770016SB,57.6,57.7,,1,1,6,,2,56
2441,10100770016SB,57.7,57.8,,1,1,6,,2,51
2442,10100770016SB,57.8,57.9,,1,1,6,,2,52
2443,10100770016SB,58.0,58.1,,1,1,6,,2,54
2444,10100770016SB,58.6,58.7,,1,1,6,,2,58
2445,10100770016SB,58.7,58.8,,1,1,6,,2,52
2446,10100770016SB,58.8,58.9,,1,1,6,,2,54
2447,41100770016SB,52.3,52.4,,1,1,6,,2,67
2448,10100770016SB,56.0,56.1,,1,1,6,,2,42
2449,10100770016SB,56.1,56.2,,1,1,6,,2,52
2450,10100770016SB,56.2,56.3,,1,1,6,,2,195
2451,10100770016SB,58.1,58.2,,1,1,6,,2,49
2452,10100770016SB,58.2,58.3,,1,1,6,,2,70
2453,10100770016SB,58.3,58.4,,1,1,6,,2,71
2454,10100770016SB,58.4,58.5,,1,1,6,,2,54
2455,10100770016SB,53.1,53.2,,1,1,6,,2,34
2456,10100770016SB,53.2,53.3,,1,1,6,,2,33
2457,10100770016SB,53.4,53.5,,1,1,6,,2,40
2458,10100770016SB,53.5,53.6,,1,1,6,,2,48
2459,10100770016SB,53.6,53.7,,1,1,6,,2,33
2460,10100770016SB,53.7,53.8,,1,1,6,,2,45
2461,10100770016SB,53.8,53.9,,1,1,6,,2,34
2462,41100770016SB,52.1,52.2,,1,1,6,,2,50
2463,10100770016SB,52.9,52.982,,1,1,6,,2,100
2464,10100770016SB,55.6,55.698,,1,1,6,,2,86
2465,10100770016SB,58.9,59.0,,1,1,6,,2,64
2466,10100770016SB,56.44,56.5,,1,1,6,,2,347
2467,10100770016SB,53.9393,54.0,,1,1,6,,2,32
2468,10100770016SB,54.9,55.0,,1,1,6,,2,43
2469,10100770016SB,55.1,55.2,,1,1,6,,2,59
2470,10100770016SB,55.4,55.5,,1,1,6,,2,40
2471,10100770016SB,56.6,56.7,,1,1,6,,2,70
2472,10100770016SB,57.3,57.4,,1,1,6,,2,66
2473,10100770016SB,57.9,58.0,,1,1,6,,2,49
2474,41100770016SB,52.4354,52.5,,1,1,6,,2,65
2475,41100770016SB,52.5,52.58,,1,1,6,,2,69
2476,41100770016SB,52.2,52.3,,1,1,6,,2,66
2477,10100770016SB,53.024,53.1,,1,1,6,,2,106
2478,10100770016SB,54.5,54.538,,1,1,6,,2,194
2479,10100770016SB,54.566,54.6,,1,1,6,,2,194
2480,10100770016SB,55.728,55.8,,1,1,6,,2,124
2481,10100770016SB,56.4,56.44,,1,1,6,,2,347
2482,10100770016SB,52.58,52.6,,1,1,6,,2,34
2483,10100770016SB,53.9,53.9393,,1,1,6,,2,32
2484,10100770016SB,54.7,54.7349,,1,1,6,,2,73
2485,10100770016SB,55.7,55.7141,,1,1,6,,2,124
2486,41100770016SB,52.4,52.4354,,1,1,6,,2,65
2487,10100770016SB,52.982,53.0,,1,1,6,,2,100
2488,10100770016SB,53.001,53.024,,1,1,6,,2,106
2489,10100770016SB,54.538,54.5515,,1,1,6,,2,194
2490,10100770016SB,54.3,54.3104,,1,1,6,,2,41
2491,10100770016SB,54.5515,54.566,,1,1,6,,2,194
2492,10100770016SB,55.7141,55.728,,1,1,6,,2,124
2493,10100770016SB,55.698,55.7,,1,1,6,,2,86
2494,10100770016SB,53.0,53.001,,1,1,6,,2,106
2495,41100770016SB,35.3,35.4,,1,1,6,,2,111
2496,41100770016SB,35.8,35.9,,1,1,6,,2,82
2497,41100770016SB,35.21,35.3,,1,1,6,,2,57
