BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2023|54|2940220020000|0.0|0.84|SAMPLES|292200200000|||
01/01/2023|54|54300680005SB|1.69|1.92|SAMPLES|54068S000169|||
01/01/2023|54|1030016000000|1.75|2.38|SAMPLES|100160000175|||
01/01/2023|54|1030016000000|14.616|14.746|SAMPLES|100160001484|||
01/01/2023|54|1030016000000|15.526|16.666|SAMPLES|100160001575|||
01/01/2023|54|1030016000000|23.176|23.516|SAMPLES|100160002340|||
01/01/2023|54|0330003000000|8.17|11.14|SAMPLES|030030000817|||
01/01/2023|54|2830020000000|4.23|5.2|SAMPLES|280200000423|||
01/01/2023|54|2830020000000|10.32|11.4|SAMPLES|280200001032|||
01/01/2023|54|2830020000000|12.05|12.78|SAMPLES|280200001205|||
01/01/2023|54|3140067010000|0.0|0.65|SAMPLES|310670100000|||
01/01/2023|54|3130100000000|0.0|0.97|SAMPLES|311000000000|||
01/01/2023|54|3130100000000|0.97|1.34|SAMPLES|311000000097|||
01/01/2023|54|3130100000000|1.34|1.64|SAMPLES|311000000134|||
01/01/2023|54|3130100000000|2.54|2.9|SAMPLES|311000000254|||
01/01/2023|54|3130100000000|2.9|3.08|SAMPLES|311000000290|||
01/01/2023|54|1340060140000|6.25|6.39|SAMPLES|130601400625|||
01/01/2023|54|28200520004NB|0.0|0.22|SAMPLES|28052N000000|||
01/01/2023|54|0230901000000|4.86|5.44|SAMPLES|029010000486|||
01/01/2023|54|4640044000000|0.24|0.73|SAMPLES|460440000240|||
01/01/2023|54|4640044000000|0.76|1.76|SAMPLES|460440000076|||
01/01/2023|54|4640044000000|1.92|2.03|SAMPLES|460440001920|||
01/01/2023|54|4140025000000|3.7|5.9|SAMPLES|410250003700|||
01/01/2023|54|1771765001900|0.0|0.22|SAMPLES|17017650M00|||
01/01/2023|54|36200330000EB|5.49|5.92|SAMPLES|360330000549|||
01/01/2023|54|36200330000EB|33.184|33.783|SAMPLES|360330003321|||
01/01/2023|54|4170034001900|0.17|0.38|SAMPLES|410003400017|||
01/01/2023|54|5430014000100|0.0|0.63|SAMPLES|54014A000000|||
01/01/2023|54|5430014000100|0.92|1.31|SAMPLES|54014A000092|||
01/01/2023|54|5430014000100|1.72|1.98|SAMPLES|54014A000172|||
01/01/2023|54|0730005000000|12.09|12.62|SAMPLES|070050001209|||
01/01/2023|54|2030214000000|8.0|8.12|SAMPLES|202140000800|||
01/01/2023|54|2040060020000|2.13|3.0|SAMPLES|200600200213|||
01/01/2023|54|4140008010000|1.02|1.6|SAMPLES|410080100102|||
01/01/2023|54|0640001000000|2.1|2.224|SAMPLES|060001000021|||
01/01/2023|54|0640001000000|2.477|2.619|SAMPLES|060001002477|||
01/01/2023|54|3030080000000|4.6|5.6|SAMPLES|300800000460|||
01/01/2023|54|3030080000000|7.05|9.46|SAMPLES|300800000705|||
01/01/2023|54|4940012010000|0.0|0.02|SAMPLES|490120100000|||
01/01/2023|54|2230010000000|17.81|19.07|SAMPLES|220100001781|||
01/01/2023|54|05300020005SB|0.0|0.34|SAMPLES|05002S000000|||
01/01/2023|54|2870515001900|0.0|0.95|SAMPLES|280051500000|||
01/01/2023|54|2040025470000|0.1|0.36|SAMPLES|200254700010|||
01/01/2023|54|2040025470000|0.36|0.57|SAMPLES|200254700036|||
01/01/2023|54|2330044000000|16.02|17.07|SAMPLES|230440001602|||
01/01/2023|54|5440001000000|6.32|6.67|SAMPLES|54400010000|||
01/01/2023|54|5440001000000|6.67|7.17|SAMPLES|540010000667|||
01/01/2023|54|2870514001900|0.0|0.6|SAMPLES|280051400000|||
01/01/2023|54|2870514001900|0.6|1.41|SAMPLES|280051400060|||
01/01/2023|54|2870514001900|1.41|1.52|SAMPLES|280051400141|||
01/01/2023|54|34200190000NB|1.38|3.4|SAMPLES|340190000138|||
01/01/2023|54|34200190000NB|11.03|11.47|SAMPLES|340190001103|||
01/01/2023|54|34200190000NB|31.65|31.85|SAMPLES|340190003165|||
01/01/2023|54|0540007000000|1.29|2.449|SAMPLES|050070000129|||
01/01/2023|54|2540073730000|2.11|2.33|SAMPLES|250737300211|||
01/01/2023|54|2540073730000|2.62|2.673|SAMPLES|250737300262|||
01/01/2023|54|2540073730000|2.673|3.34|SAMPLES|250737302673|||
01/01/2023|54|2640088120000|0.37|0.52|SAMPLES|260881200037|||
01/01/2023|54|5275501001900|0.07|0.22|SAMPLES|520550100007|||
01/01/2023|54|5275501001900|0.93|1.07|SAMPLES|520550100093|||
01/01/2023|54|0240011330000|0.0|0.26|SAMPLES|020113300000|||
01/01/2023|54|0830036000000|2.48|4.2|SAMPLES|080360000248|||
01/01/2023|54|2540072040000|0.0|0.13|SAMPLES|250720400000|||
01/01/2023|54|0673287001900|0.0|0.28|SAMPLES|060328700000|||
01/01/2023|54|0673287001900|0.51|0.86|SAMPLES|060328700510|||
01/01/2023|54|0673287001900|1.03|1.14|SAMPLES|060328700103|||
01/01/2023|54|5475756001900|0.0|0.25|SAMPLES|540575600000|||
01/01/2023|54|01201190000NB|6.95|9.29|SAMPLES|011190000695|||
01/01/2023|54|01201190000NB|10.66|11.5|SAMPLES|011190001066|||
01/01/2023|54|0274259001900|0.0|0.17|SAMPLES|020425900000|||
01/01/2023|54|0274259001900|0.17|0.61|SAMPLES|022590000017|||
01/01/2023|54|5475757001900|0.33|0.47|SAMPLES|540575700330|||
01/01/2023|54|5040012000000|3.176|4.65|SAMPLES|500120003176|||
01/01/2023|54|5430047000000|0.45|0.56|SAMPLES|540470000045|||
01/01/2023|54|1230042000000|16.97|21.26|SAMPLES|120420001697|||
01/01/2023|54|1230042000000|21.78|22.74|SAMPLES|120420002178|||
01/01/2023|54|3830039000000|27.78|28.08|SAMPLES|380390002778|||
01/01/2023|54|3830039000000|35.01|35.23|SAMPLES|380390003501|||
01/01/2023|54|2572529001900|0.0|0.15|SAMPLES|250252900000|||
01/01/2023|54|20201190023NB|0.0|0.51|SAMPLES|200119C00000|||
01/01/2023|54|20201190023NB|0.7|1.17|SAMPLES|201190000070|||
01/01/2023|54|0240011190000|0.0|0.31|SAMPLES|020111900000|||
01/01/2023|54|4170012001900|0.0|0.46|SAMPLES|410001200000|||
01/01/2023|54|1540009000000|0.0|0.79|SAMPLES|150090000000|||
01/01/2023|54|1771761001900|0.0|0.26|SAMPLES|170176100000|||
01/01/2023|54|1771761001900|0.31|0.61|SAMPLES|170176100031|||
01/01/2023|54|10200190000NB|0.0|1.02|SAMPLES|100190000000|||
01/01/2023|54|10200190000NB|2.85|3.82|SAMPLES|100190000285|||
01/01/2023|54|10200190000NB|3.89|6.16|SAMPLES|100190000389|||
01/01/2023|54|10200190000NB|6.16|6.66|SAMPLES|100190000616|||
01/01/2023|54|10200190000NB|6.66|8.23|SAMPLES|100190000666|||
01/01/2023|54|10200190000NB|14.64|15.627|SAMPLES|100190001464|||
01/01/2023|54|5040060070000|0.24|0.87|SAMPLES|500600700024|||
01/01/2023|54|5040060070000|0.87|1.44|SAMPLES|500600700087|||
01/01/2023|54|1740012000000|0.14|0.9|SAMPLES|170120000015|||
01/01/2023|54|1771759001900|0.0|0.19|SAMPLES|170175900000|||
01/01/2023|54|27200350000NB|9.534|10.26|SAMPLES|270350009644|||
01/01/2023|54|27200350000NB|11.422|11.76|SAMPLES|270350011532|||
01/01/2023|54|27200350000NB|16.293|16.47|SAMPLES|270350016410|||
01/01/2023|54|27200350000NB|16.507|17.102|SAMPLES|270350001664|||
01/01/2023|54|27200350000NB|17.226|17.39|SAMPLES|270350017413|||
01/01/2023|54|27200350000NB|17.632|17.753|SAMPLES|270350001785|||
01/01/2023|54|27200350000NB|17.753|18.071|SAMPLES|270350001798|||
01/01/2023|54|27200350000NB|18.097|18.46|SAMPLES|270350001835|||
01/01/2023|54|1030006000000|0.0|0.12|SAMPLES|100060000000|||
01/01/2023|54|1030006000000|0.12|0.33|SAMPLES|100060000120|||
01/01/2023|54|35100700000EB|0.08|0.49|SAMPLES|350700000008|||
01/01/2023|54|35100700000EB|0.49|0.85|SAMPLES|350700000049|||
