StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,LAST_OVERLAY_THICKNESS_VN,LAST_OVERLAY_THICKNESS_VT,LAST_OVERLAY_THICKNESS_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,09200500000EB,3.98,5.61,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.63,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,5.63,6.54,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.91,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,8.26,8.8,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.54,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,8.8,9.75,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.95,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,9.75,11.01,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.26,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,11.43,12.1,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.67,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,12.1,12.96,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.86,9ba093cb-f840-4b28-a250-88014970859b,,
54,09200500000EB,17.75,18.87,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.12,9ba093cb-f840-4b28-a250-88014970859b,,
54,0940003000000,4.14,5.77,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.63,9ba093cb-f840-4b28-a250-88014970859b,,
54,0940011000000,11.45,12.55,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.1,9ba093cb-f840-4b28-a250-88014970859b,,
54,08100790000NB,36.0,39.91,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.91,9ba093cb-f840-4b28-a250-88014970859b,,
54,0830036000000,2.48,4.2,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.72,9ba093cb-f840-4b28-a250-88014970859b,,
54,08100790000NB,39.91,41.43,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.52,9ba093cb-f840-4b28-a250-88014970859b,,
54,0830016000000,19.19,20.35,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.16,9ba093cb-f840-4b28-a250-88014970859b,,
54,0830004000000,21.98,22.98,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.0,9ba093cb-f840-4b28-a250-88014970859b,,
54,08100790000NB,41.43,44.6,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.17,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,22.28,25.09,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.81,9ba093cb-f840-4b28-a250-88014970859b,,
54,1140007000000,6.97,8.67,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.7,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,18.2,19.62,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.42,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,19.62,22.18,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.56,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,2.2,6.44,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,4.24,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,1.39,1.96,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.57,9ba093cb-f840-4b28-a250-88014970859b,,
54,11200330000EB,25.09,26.73,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.64,9ba093cb-f840-4b28-a250-88014970859b,,
54,1130005000000,10.83,12.51,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.68,9ba093cb-f840-4b28-a250-88014970859b,,
54,1140009000000,0.0,3.41,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.41,9ba093cb-f840-4b28-a250-88014970859b,,
54,12202200000NB,4.41,5.14,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.73,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230028000000,3.35,4.76,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.41,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230028000000,8.23,12.58,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,4.35,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230028000000,12.58,12.95,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.37,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230028000000,13.03,13.38,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.35,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230042000000,16.97,21.26,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,4.29,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030006000000,0.0,0.12,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.12,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030016000000,1.75,2.38,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.63,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030016000000,14.84,14.97,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.13,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030061000000,0.0,1.12,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.12,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030061000000,8.74,9.33,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.59,9ba093cb-f840-4b28-a250-88014970859b,,
54,1030061000000,22.53,25.56,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.03,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040005000000,0.06,0.62,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.56,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040008000000,1.3,2.0,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.7,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040008000000,2.47,2.82,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.35,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040008000000,3.28,6.25,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.97,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040012000000,0.18,1.9,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.72,9ba093cb-f840-4b28-a250-88014970859b,,
54,1040012000000,1.9,3.28,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.38,9ba093cb-f840-4b28-a250-88014970859b,,
54,10200190000NB,6.16,6.66,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.5,9ba093cb-f840-4b28-a250-88014970859b,,
54,10200190000NB,6.66,8.23,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.57,9ba093cb-f840-4b28-a250-88014970859b,,
54,10200600000EB,0.34,1.01,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.67,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,2.57,4.79,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.22,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230042000000,21.78,22.74,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.96,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,2.36,2.98,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.62,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,3.77,4.05,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.28,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,9.6,9.71,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.11,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,9.71,13.45,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.74,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,13.45,15.85,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.4,9ba093cb-f840-4b28-a250-88014970859b,,
54,1230093000000,15.85,18.046,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.196,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,7.48,7.5,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.02,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,7.5,7.98,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.48,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,8.26,8.44,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.18,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,8.56,8.92,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.36,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,13.37,14.67,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.3,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,15.88,16.97,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.09,9ba093cb-f840-4b28-a250-88014970859b,,
54,14200500000EB,29.25,30.33,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.08,9ba093cb-f840-4b28-a250-88014970859b,,
54,1430028000000,16.47,22.27,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,5.8,9ba093cb-f840-4b28-a250-88014970859b,,
54,1374103001900,0.0,0.31,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.31,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,161.46,165.95,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,4.49,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,165.95,168.89,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.94,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,168.96,170.09,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.13,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,170.09,170.23,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.14,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,172.62,174.1,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.48,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,174.1,175.31,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.21,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,175.31,176.16,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.85,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,176.16,178.43,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.27,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,178.43,181.12,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.69,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,181.12,182.02,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.9,9ba093cb-f840-4b28-a250-88014970859b,,
54,13100640000EB,182.02,184.02,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.0,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,5.37,5.69,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.32,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,5.69,6.03,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.34,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,6.03,6.04,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.01,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,6.04,6.39,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.35,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,6.39,6.69,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.3,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,6.69,7.11,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.42,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,7.43,8.59,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.16,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190000NB,8.59,9.06,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.47,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190005SB,0.0,0.33,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.33,9ba093cb-f840-4b28-a250-88014970859b,,
54,13202190005SB,0.33,1.64,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.31,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,106.42,107.57,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.15,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,107.57,107.94,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.37,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,107.94,109.77,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.83,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,109.77,110.29,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.52,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,110.29,111.13,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.84,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,111.13,111.91,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.78,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,111.91,114.132,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,2.222,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,114.9,115.33,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.43,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,115.33,115.8,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.47,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,115.8,115.9,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.1,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,115.9,117.17,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.27,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,117.17,117.74,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.57,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,122.43,122.9,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.47,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,122.9,123.988,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.088,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,123.988,125.38,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,1.5,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.392,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,125.38,125.8,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.42,9ba093cb-f840-4b28-a250-88014970859b,,
54,17100790000NB,125.8,129.217,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,3.417,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,0.0,1.53,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.53,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,1.53,3.37,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.84,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,3.42,3.8,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.38,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,6.11,7.18,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,1.07,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,7.18,12.29,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,5.11,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,12.29,12.88,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.59,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,13.25,13.56,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.31,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,13.78,14.03,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.25,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,14.03,14.2,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.17,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,14.2,14.25,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.05,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,14.324,14.6,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.276,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,14.6,14.64,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.04,9ba093cb-f840-4b28-a250-88014970859b,,
54,17200500000EB,14.96,15.3,LAST_OVERLAY_THICKNESS,1/1/2022 12:00:00 AM,2.0,,,same as 2020,6/1/2023 2:41:09 PM,12/31/9999 12:00:00 AM,0.34,9ba093cb-f840-4b28-a250-88014970859b,,
