StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,TURN_LANES_L_VN,TURN_LANES_L_VT,TURN_LANES_L_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,07200330000EB,3.68,5.03,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.35,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,07200330000EB,5.59,6.2,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.61,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,07200330000EB,6.2,6.6,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.4,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,07200330000EB,6.62,8.3,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.68,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,07200330000EB,10.13,14.3,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,4.17,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,07200330000EB,14.3,14.86,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.56,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0730005000000,12.09,12.62,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.53,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0740004000000,0.0,0.67,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.67,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0740011000000,6.9,7.85,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.95,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,08100790000NB,36.0,39.91,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.91,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,08100790000NB,39.91,41.43,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.52,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,08100790000NB,41.43,44.6,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.17,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0830004000000,15.75,19.01,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.26,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0830004000000,21.98,22.98,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.0,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0830016000000,19.19,20.35,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.16,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0830036000000,2.48,4.2,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.72,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,0.0,3.98,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,3.98,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,3.98,5.3,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.32,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,5.3,5.5,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.2,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,5.5,5.61,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.11,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,5.63,6.54,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.91,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,8.26,8.8,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.54,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,8.8,9.75,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.95,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,9.75,11.01,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.26,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,11.43,12.1,TURN_LANES_L,1/1/2022 12:00:00 AM,4.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.67,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,12.1,12.96,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.86,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,09200500000EB,17.75,18.87,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.12,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0940003000000,4.14,5.77,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.63,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,0940011000000,11.45,12.55,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.1,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,52.58,53.06,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.48,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,53.06,54.13,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.07,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,54.13,55.02,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.89,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,55.02,58.32,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.3,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,58.32,59.62,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.3,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,59.62,61.6,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.98,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,62.73,66.15,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.42,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10100770016NB,66.15,67.21,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.06,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,0.0,1.02,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.02,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,2.85,3.82,TURN_LANES_L,1/1/2022 12:00:00 AM,2.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.97,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,3.89,6.16,TURN_LANES_L,1/1/2022 12:00:00 AM,2.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.27,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,6.16,6.19,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.03,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,6.19,6.2,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.01,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,6.2,6.4,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.2,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,6.4,6.66,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.26,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,6.66,7.3,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.64,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,7.3,7.4,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.1,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,7.4,8.23,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.83,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200190000NB,14.64,15.627,TURN_LANES_L,1/1/2022 12:00:00 AM,4.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.987,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,10200600000EB,0.34,1.01,TURN_LANES_L,1/1/2022 12:00:00 AM,3.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.67,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030006000000,0.0,0.12,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.12,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030006000000,0.12,0.33,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.21,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030016000000,1.75,2.38,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.63,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030016000000,14.84,14.97,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.13,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030016000000,15.75,16.89,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.14,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030016000000,23.4,23.74,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.34,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030061000000,0.0,1.04,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.04,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030061000000,1.04,1.12,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.08,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030061000000,8.74,9.33,TURN_LANES_L,1/1/2022 12:00:00 AM,6.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.59,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030061000000,22.53,25.56,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,3.03,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1030061000100,0.0,0.16,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.16,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040005000000,0.06,0.37,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.31,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040005000000,0.37,0.4,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.03,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040005000000,0.4,0.6,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.2,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040005000000,0.6,0.62,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.02,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040008000000,1.3,2.0,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.7,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040008000000,2.47,2.82,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.35,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040008000000,3.28,6.25,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.97,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040009000000,4.52,4.528,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.008,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040009010000,0.0,1.93,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.93,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040012000000,0.18,1.9,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.72,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040012000000,1.9,3.28,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.38,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040014020000,0.2,0.35,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.15,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040015000000,0.0,1.58,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.58,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040018230000,0.0,0.44,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.44,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040019020000,0.0,0.82,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.82,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040019430000,0.09,0.34,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.25,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040021200000,0.0,0.98,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.98,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040061100000,0.08,0.45,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.37,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1040061280000,0.0,0.59,TURN_LANES_L,1/1/2022 12:00:00 AM,6.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.59,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11100790000NB,83.15,83.55,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.4,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,0.0,0.59,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.59,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,1.12,1.18,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.06,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,1.18,1.39,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.21,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,1.39,1.96,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.57,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,2.2,5.05,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.85,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,5.05,6.44,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.39,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,17.3,17.82,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.52,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,18.2,19.62,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.42,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,19.62,22.18,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.56,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,22.28,25.09,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.81,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,11200330000EB,25.09,26.73,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.64,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1130005000000,10.83,12.51,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.68,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1130005000000,14.58,14.89,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.31,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1140007000000,6.97,8.45,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.48,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1140007000000,8.45,8.67,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.22,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1140009000000,0.0,3.41,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,3.41,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,12200480000EB,0.0,5.82,TURN_LANES_L,1/1/2022 12:00:00 AM,2.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,5.82,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,12202200000NB,4.41,5.14,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.73,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1230028000000,3.35,4.76,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.41,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1230028000000,8.23,12.58,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,4.35,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1230028000000,12.58,12.95,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.37,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1230028000000,13.03,13.38,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.35,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1330063000000,6.06,7.63,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.57,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1340037120000,0.0,0.14,TURN_LANES_L,1/1/2022 12:00:00 AM,1.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.14,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1340045000000,0.66,1.04,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.38,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1340045010000,0.0,0.559,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.559,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1340060140000,6.25,6.39,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.14,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1374103001900,0.0,0.31,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.31,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,7.48,7.98,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.5,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,8.26,8.44,TURN_LANES_L,1/1/2022 12:00:00 AM,2.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.18,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,8.56,8.92,TURN_LANES_L,1/1/2022 12:00:00 AM,3.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,0.36,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,13.37,14.67,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.3,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,15.88,16.97,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.09,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,14200500000EB,29.25,30.33,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.08,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,1430028000000,16.47,22.27,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,5.8,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,13202190005SB,0.33,1.64,TURN_LANES_L,1/1/2022 12:00:00 AM,2.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,1.31,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,13202190005SB,0.0,0.33,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:52 PM,12/31/9999 12:00:00 AM,0.33,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,13202190000NB,31.56,34.22,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,2.66,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
54,13202190000NB,29.72,31.56,TURN_LANES_L,1/1/2022 12:00:00 AM,5.0,,,,5/16/2023 5:58:53 PM,12/31/9999 12:00:00 AM,1.84,003ada0a-69f8-4d2e-8b81-c727bc1e92c0,,
