StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_GREEN_TIME_VN,PCT_GREEN_TIME_VT,PCT_GREEN_TIME_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,20201190000NB,11.7,12.9,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,12.9,13.4,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,73.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.5,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,13.4,13.9,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,73.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.5,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,13.9,14.04,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,73.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.14,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,14.22,16.28,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,2.06,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,16.28,17.0,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.72,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,17.0,17.1,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.1,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,17.1,17.16,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.06,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030025000000,2.46,2.68,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,50.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.22,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030025000000,9.42,10.42,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,34.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.0,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030061000000,23.75,25.8,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,2.05,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030114000000,0.5,1.44,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.94,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030622000000,1.96,2.13,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,28.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.17,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030622000000,2.13,2.23,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,36.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.1,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2030622000000,2.72,3.79,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.07,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2040025250000,0.0,0.15,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.15,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2040025260000,0.0,0.31,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,15.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.31,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2040025470000,0.36,0.57,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,66.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.21,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2040060640000,0.0,0.35,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,63.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.35,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2040160070000,0.0,0.27,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,21.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.27,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2071013001900,0.0,1.48,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.48,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,2071020001900,0.06,0.46,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,34.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.4,f81b82c0-9383-4284-94ab-50364c983bb0,,
