RouteID,BMP,EMP,49_ROUTE_STATUS
"0202356000000",0.000000,0.726000,5
"1940009030000",0.000000,2.230000,5
"1601892000000",0.000000,0.138000,5
"0640064162500",0.000000,0.002000,5
"2700535000000",0.000000,0.174000,5
"3400755000000",0.000000,0.092000,5
"1500976000000",0.000000,0.133000,5
"5000595000000",0.000000,0.119000,5
"4500761000000",0.000000,0.121000,5
"3500416000000",0.000000,0.125000,5
"3700240000000",0.000000,0.120000,5
"4000707000000",0.000000,0.085000,5
"1040060222500",0.000000,0.001000,5
"2071030001900",0.000000,3.030000,5
"2003860000000",0.000000,0.766000,5
"1500405000000",0.000000,0.117000,5
"1300404000000",0.000000,0.094000,5
"1300688000000",0.000000,0.122000,5
"1200133000000",0.000000,0.557000,5
"1600188002500",0.000000,0.002000,5
"4140029070000",0.000000,0.310000,5
"2000608000000",0.000000,0.256000,5
"2540250032500",0.000000,0.001000,5
"2940220022500",0.000000,0.004000,5
"1800195000000",0.000000,0.021000,5
"3300677000000",0.000000,0.205000,5
"0500305000000",0.000000,0.166000,5
"3801336000000",0.000000,0.064000,5
"5500374000000",0.000000,0.338000,5
"1401186000000",0.000000,0.603000,5
"3900166000000",0.000000,0.065000,5
"3501184000000",0.000000,0.940000,5
"2300205000000",0.000000,0.075000,5
"41100640029EB0137A",0.000000,0.325000,5
"1000584000000",0.000000,0.025000,5
"2200175000000",0.000000,0.220000,5
"5401214000000",0.000000,0.054000,5
"1400743000000",0.000000,1.055000,5
"54300140005SB",0.000000,0.320000,5
"3000685000000",0.000000,0.128000,5
"5200065000000",0.000000,0.073000,5
"4440019000000",0.000000,8.880000,5
"0100172000000",0.000000,0.094000,5
"4200411000000",0.000000,0.175000,5
"5001135000000",0.000000,0.240000,5
"4200624000000",0.000000,0.809000,5
"5400710000000",0.000000,0.126000,5
"3000633000000",0.000000,0.064000,5
"1600192000000",0.000000,0.178000,5
"2600449000000",0.000000,0.133000,5
"0601171000000",0.000000,0.200000,5
"3440039440000",0.000000,1.600000,5
"5300267000000",0.000000,0.386000,5
"5500197000000",0.000000,0.811000,5
"3380927000000",0.000000,0.610000,5
"3180904000000",0.000000,0.080000,5
"5180917000000",0.000000,0.340000,5
"2600798000000",0.000000,0.328000,5
"1300682000000",0.000000,0.132000,5
"3600815000000",0.000000,0.759000,5
"4000645000000",0.000000,0.201000,5
"1700549000000",0.000000,0.117000,5
"4200827000000",0.000000,0.036000,5
"3501084000000",0.000000,0.148000,5
"2400424000000",0.000000,0.082000,5
"0201523000000",0.000000,0.074000,5
"4240009080000",0.000000,0.020000,5
"5001224002800",0.000000,0.051000,5
"4240005260000",0.000000,0.150000,5
"0300057000000",0.000000,0.069000,5
"1740050580000",0.000000,0.100000,5
"4000298001900",0.000000,0.162000,5
"1740050450000",0.000000,0.050000,5
"0340119220000",0.000000,0.590000,5
"0140024000000",0.000000,4.740000,5
"0140024000000",4.990000,7.950000,5
"5401905000000",0.000000,0.063000,5
"0202641000000",0.000000,0.099000,5
"1240220110000",0.000000,0.270000,5
"4140003140000",0.000000,1.080000,5
"5401468000000",0.000000,0.055000,5
"2300204000000",0.000000,0.029000,5
"0540067200000",0.000000,0.250000,5
"0440024050000",0.000000,5.540000,5
"2040622290000",0.000000,0.580000,5
"4040005050000",0.000000,3.110000,5
"2000316000000",0.000000,0.108000,5
"2001003000000",0.000000,0.177000,5
"1040023200000",0.000000,0.840000,5
"5140024000000",0.000000,4.960000,5
"0201271000000",0.000000,0.215000,5
"4201263000000",0.000000,0.254000,5
"1001219000000",0.000000,0.038000,5
"4400569000000",0.000000,0.047000,5
"3440018000000",0.000000,9.100000,5
"1300311000000",0.000000,0.358000,5
"1340021030000",0.000000,1.080000,5
"1301244002500",0.000000,0.002000,5
"0202615000000",0.000000,0.060000,5
"0100175000000",0.000000,0.265000,5
"4040052020000",0.000000,0.516000,5
"5300297000000",0.000000,0.128000,5
"1140001000000",0.000000,8.050000,5
"2700263000000",0.000000,0.107000,5
"2640021010000",0.000000,2.520000,5
"2800936000000",0.000000,0.030000,5
"5000897000000",0.000000,0.035000,5
"2340700070000",0.000000,0.500000,5
"0240011042500",0.000000,0.003000,5
"2900795000000",0.000000,0.200000,5
"4900736000000",0.000000,0.079000,5
"5400054000000",0.000000,0.066000,5
"0601793000000",0.000000,0.189000,5
"3900799000000",0.000000,0.088000,5
"1830002002500",0.000000,0.005000,5
"0380901700000",0.000000,0.120000,5
"2002184000000",0.000000,0.112000,5
"1900477000000",0.000000,0.332000,5
"1900630000000",0.000000,0.087000,5
"2600922000000",0.000000,0.014000,5
"1901730000000",0.000000,0.180000,5
"4800274000000",0.000000,0.060000,5
"2572539001900",0.000000,0.910000,5
"2040011000000",0.000000,5.120000,5
"5401839000000",0.000000,0.064000,5
"2004961000000",0.000000,0.041000,5
"2540046010000",0.000000,0.800000,5
"17013590025000001",0.000000,0.002000,5
"4100982000000",0.000000,0.105000,5
"0580920000000",0.000000,0.300000,5
"1201183000000",0.000000,0.260000,5
"0240008000000",0.000000,2.700000,5
"17200500017WB0014C",0.000000,0.134000,5
"2040119502500",0.000000,0.003000,5
"1740019510000",0.000000,0.200000,5
"4440046020000",0.000000,2.740000,5
"4900164000000",0.000000,0.075000,5
"1601246000000",0.000000,0.050000,5
"2700634000000",0.000000,0.420000,5
"3600444000000",0.000000,0.380000,5
"1340020350000",0.000000,0.230000,5
"3640033092500",0.000000,0.002000,5
"0601261000000",0.000000,0.092000,5
"4440010030000",0.000000,0.650000,5
"4340034020000",0.000000,0.860000,5
"2071103001900",0.000000,0.260000,5
"5400240000000",0.000000,0.060000,5
"1700779000000",0.000000,0.060000,5
"2300052000000",0.000000,0.088000,5
"4400194000000",0.000000,0.044000,5
"1040019360000",0.000000,0.300000,5
"29U1471000000",0.000000,0.273000,5
"2640002070000",0.000000,2.510000,5
"3000396000000",0.000000,0.042000,5
"4000322000000",0.000000,0.063000,5
"42202190000SB",0.000000,39.540000,5
"42202190000SB",42.360000,54.520000,5
"2300079000000",0.000000,0.035000,5
"1100132002500",0.000000,0.003000,5
"5200445000000",0.000000,0.027000,5
"0600232000000",0.000000,0.108000,5
"3040010030000",0.000000,1.910000,5
"1740050760000",0.000000,1.340000,5
"0440005030000",0.000000,0.100000,5
"5402070000000",0.000000,0.459000,5
"3501132000000",0.000000,0.069000,5
"2004364000000",0.000000,0.079000,5
"5500341000000",0.000000,0.035000,5
"1800509000000",0.000000,0.351000,5
"1740119202200",0.000000,0.100000,5
"0440035030000",0.000000,3.410000,5
"2740004000000",0.000000,2.960000,5
"2200641000000",0.000000,0.186000,5
"0201081000000",0.000000,0.253000,5
"1000916000000",0.000000,0.062000,5
"0605071000000",0.000000,0.064000,5
"1340045002500",0.000000,0.002000,5
"1980901720000",0.000000,0.060000,5
"5401088000000",0.000000,0.643000,5
"1000552000000",0.000000,0.101000,5
"5500945000000",0.000000,0.046000,5
"0740015040000",0.000000,1.520000,5
"1701586000000",0.000000,0.320000,5
"0577283001900",0.000000,0.130000,5
"3501263000000",0.000000,0.040000,5
"4640034010000",0.000000,0.400000,5
"4900658000000",0.000000,0.160000,5
"3900705000000",0.000000,0.050000,5
"4200923000000",0.000000,0.058000,5
"0600134000000",0.000000,0.232000,5
"0540027170000",0.000000,0.500000,5
"0601086000000",0.000000,0.085000,5
"2040045000000",0.000000,6.160000,5
"1901430000000",0.000000,0.160000,5
"4102252000000",0.000000,0.159000,5
"2801658000000",0.000000,0.207000,5
"1401423000000",0.000000,0.911000,5
"5402013000000",0.000000,0.257000,5
"4101011000000",0.000000,0.064000,5
"3900438000000",0.000000,0.050000,5
"2004865000000",0.000000,0.191000,5
"2200723000000",0.000000,0.117000,5
"0600064000000",0.000000,0.071000,5
"0700087000000",0.000000,0.356000,5
"5400084000000",0.000000,0.036000,5
"5040052850000",0.000000,0.260000,5
"4100323000000",0.000000,0.039000,5
"1340011010000",0.000000,1.150000,5
"4000681000000",0.000000,0.219000,5
"4700517000000",0.000000,0.152000,5
"2480902300000",0.000000,0.420000,5
"2001649000000",0.000000,0.151000,5
"4200629000000",0.000000,0.049000,5
"2600165000000",0.000000,0.079000,5
"1000388000000",0.000000,0.409000,5
"0700062000000",0.000000,0.570000,5
"5540009040000",0.000000,6.730000,5
"0280902090000",0.000000,0.310000,5
"0900065000000",0.000000,0.314000,5
"2000404000000",0.000000,0.105000,5
"3640001020000",0.000000,7.760000,5
"0201969000000",0.000000,0.137000,5
"3040052690000",0.000000,0.100000,5
"0202305000000",0.000000,0.123000,5
"2200068000000",0.000000,0.086000,5
"3105080000000",-0.000000,0.038000,5
"4000994000000",0.000000,0.678000,5
"1340060802500",0.000000,0.002000,5
"2501002000000",0.000000,0.050000,5
"2840071240000",0.000000,0.440000,5
"1500404000000",0.000000,0.335000,5
"4800219000000",0.000000,0.393000,5
"1301179000000",0.000000,0.336000,5
"0400222000000",0.000000,0.660000,5
"1440014002500",0.000000,0.003000,5
"3100631000000",0.000000,0.507000,5
"2440002020000",0.000000,0.130000,5
"1601335000000",0.000000,0.020000,5
"4340022020000",0.000000,1.620000,5
"4340022020000",1.840000,3.900000,5
"3940013000000",0.000000,1.300000,5
"0605220000000",0.000000,0.579000,5
"1840019000000",0.000000,8.490000,5
"55301210000SB",16.952000,19.112000,5
"35U1032000000",0.000000,0.291000,5
"3800127000000",0.000000,1.331000,5
"4000642000000",0.000000,0.045000,5
"2440052040000",0.000000,0.800000,5
"4280907002500",0.000000,0.003000,5
"5440021200000",0.000000,0.320000,5
"2801834000000",0.000000,0.640000,5
"0280902220000",0.000000,0.130000,5
"0400329000000",0.000000,0.078000,5
"4102329000000",0.000000,0.067000,5
"4700232000000",0.000000,0.053000,5
"4140003850000",0.000000,0.570000,5
"2801874000000",0.000000,0.067000,5
"0605099000000",0.000000,0.233000,5
"1040019552500",0.000000,0.013000,5
"3801241000000",0.000000,0.011000,5
"1900547000000",0.000000,0.106000,5
"2300364000000",0.000000,0.341000,5
"06100640017EB0011A",0.000000,0.309000,5
"1600984000000",0.000000,0.045000,5
"0700079000000",0.000000,0.239000,5
"2640250930000",0.000000,0.090000,5
"3101195000000",0.000000,0.106000,5
"3140119022500",0.000000,0.002000,5
"4840001020000",0.000000,1.860000,5
"1500672000000",0.000000,0.333000,5
"4340050020000",0.000000,1.640000,5
"3600287000000",0.000000,0.211000,5
"0540028080000",0.000000,0.400000,5
"4201296000000",0.000000,0.346000,5
"2000823000000",0.000000,0.067000,5
"0601028000000",0.000000,0.040000,5
"1600346000000",0.000000,0.263000,5
"99T0011005100",0.000000,4.918000,5
"0400303000000",0.000000,0.060000,5
"1702033000000",0.000000,0.907000,5
"3900904000000",0.000000,0.069000,5
"3900846000000",0.000000,0.156000,5
"0400217000000",0.000000,1.172000,5
"2801666000000",0.000000,0.115000,5
"2004461000000",0.000000,0.115000,5
"3200059000000",0.000000,0.451000,5
"2003041000000",0.000000,0.069000,5
"1701434000000",0.000000,0.033000,5
"1300825000000",0.000000,0.332000,5
"1301386000000",0.000000,0.074000,5
"1500850000000",0.000000,0.538000,5
"0140011020000",0.000000,0.780000,5
"2401146000000",0.000000,0.437000,5
"3360806000000",0.000000,0.150000,5
"06200600028EB0001",0.000000,0.033000,5
"3000474000000",0.000000,0.104000,5
"2004089000000",0.000000,0.499000,5
"3600831000000",0.000000,0.027000,5
"1401755000000",0.000000,0.334000,5
"2140003000000",0.000000,1.350000,5
"3100443000000",0.000000,0.156000,5
"41200190028SB0002",0.000000,0.015000,5
"4300300000000",0.000000,0.053000,5
"0940003040000",0.000000,0.550000,5
"3400356000000",0.000000,0.099000,5
"0201339000000",0.000000,0.316000,5
"1901203000000",0.000000,0.422000,5
"1600269000000",0.000000,0.310000,5
"4101818000000",0.000000,0.032000,5
"5401051000000",0.000000,0.103000,5
"0900032000000",0.000000,0.467000,5
"4102174000000",0.000000,0.289000,5
"2600435000000",0.000000,0.251000,5
"4400465000000",0.000000,0.287000,5
"3440004000000",0.000000,4.740000,5
"4900295000000",0.000000,0.170000,5
"2440016570000",0.000000,0.020000,5
"3400505000000",0.000000,0.140000,5
"4140019700000",0.000000,0.120000,5
"2600499000000",0.000000,0.608000,5
"2801817000000",0.000000,0.178000,5
"0240045080000",0.000000,2.140000,5
"0240045080000",2.390000,5.270000,5
"2800501000000",0.000000,0.032000,5
"0700060000000",0.000000,0.602000,5
"5401433000000",0.000000,0.079000,5
"3740001090000",0.000000,0.200000,5
"4102386000000",0.000000,0.328000,5
"0500038000000",0.000000,0.039000,5
"0201021000000",0.000000,1.184000,5
"4040060222500",0.000000,0.004000,5
"3000349000000",0.000000,0.160000,5
"2004990000000",0.000000,0.220000,5
"1480935000000",0.000000,0.230000,5
"2802283000000",0.000000,0.101000,5
"1401166000000",0.000000,0.132000,5
"2040119322500",0.000000,0.001000,5
"2140019200000",0.000000,2.000000,5
"5100209000000",0.000000,0.120000,5
"2000105000000",0.000000,0.152000,5
"2900322000000",0.000000,0.421000,5
"1980908000000",0.000000,0.080000,5
"2640088220000",0.000000,0.220000,5
"3001068000000",0.000000,0.026000,5
"3600440000000",0.000000,0.083000,5
"4900581000000",0.000000,0.072000,5
"2580968002500",0.000000,0.002000,5
"5500582000000",0.000000,0.238000,5
"3600645000000",0.000000,0.059000,5
"3900015000000",0.000000,0.112000,5
"0300750000000",0.000000,0.200000,5
"4680904000000",0.000000,0.160000,5
"5140018020000",0.000000,1.710000,5
"0700027000000",0.000000,0.135000,5
"2002428000000",0.000000,0.032000,5
"2002364000000",0.000000,0.068000,5
"2540019810000",0.000000,0.340000,5
"1000533000000",0.000000,0.078000,5
"1740024350000",0.000000,0.100000,5
"5240040020000",0.000000,2.960000,5
"2100399000000",0.000000,0.207000,5
"20300250028WB",0.000000,0.060000,5
"1900410000000",0.000000,0.304000,5
"3800264000000",0.000000,0.129000,5
"3001269000000",0.000000,0.046000,5
"2300713000000",0.000000,0.096000,5
"3300287000000",0.000000,0.085000,5
"20200600017WB0028C",0.000000,0.053000,5
"1701881000000",0.000000,0.096000,5
"2003050000000",0.000000,0.126000,5
"1200933000000",0.000000,0.139000,5
"2040013080000",0.000000,0.770000,5
"4000553000000",0.000000,0.123000,5
"2002404000000",0.000000,0.220000,5
"3300939000000",0.000000,0.216000,5
"0100085000000",0.000000,0.028000,5
"1001017000000",0.000000,0.074000,5
"1800056000000",0.000000,0.052000,5
"5401375000000",0.000000,0.116000,5
"4200754000000",0.000000,0.116000,5
"4500826000000",0.000000,0.038000,5
"2901056000000",0.000000,0.168000,5
"4440034040000",0.000000,0.340000,5
"5500618000000",0.000000,0.201000,5
"2004977000000",0.000000,0.147000,5
"4200062000000",0.000000,0.099000,5
"1400499000000",0.000000,0.868000,5
"3640021060000",0.000000,3.150000,5
"5500139000000",0.000000,0.047000,5
"1400565000000",0.000000,0.588000,5
"1301391000000",0.000000,0.113000,5
"2700155000000",0.000000,0.132000,5
"2002065000000",0.000000,0.081000,5
"3801251000000",0.000000,0.643000,5
"4240219440000",0.000000,0.240000,5
"20100770017NB0099B",0.000000,0.335000,5
"0300485000000",0.000000,0.278000,5
"3400862000000",0.000000,0.235000,5
"0600832000000",0.000000,0.171000,5
"1600233000000",0.000000,0.304000,5
"3001103000000",0.000000,0.493000,5
"4700290000000",0.000000,1.202000,5
"2801504000000",0.000000,0.246000,5
"3900228000000",0.000000,0.343000,5
"1740119060000",0.000000,0.110000,5
"1740024210000",0.000000,0.200000,5
"3000876000000",0.000000,0.024000,5
"1740007090000",0.000000,0.790000,5
"0380901690000",0.000000,0.260000,5
"3240003130000",0.000000,0.940000,5
"2840015020000",0.000000,1.790000,5
"1000748000000",0.000000,0.046000,5
"1340060122500",0.000000,0.002000,5
"1900445000000",0.000000,0.178000,5
"5440015000000",0.000000,2.620000,5
"4102050000000",0.000000,0.033000,5
"4001213000000",0.000000,0.292000,5
"4400392000000",0.000000,0.072000,5
"0340119790000",0.000000,0.080000,5
"4200032030000",0.000000,0.213000,5
"4440002070000",0.000000,0.220000,5
"1701290000000",0.000000,0.077000,5
"0100196000000",0.000000,0.051000,5
"1301271000000",0.000000,0.067000,5
"2500503000000",0.000000,0.116000,5
"4980913000000",0.000000,0.080000,5
"2003544000000",0.000000,0.048000,5
"2040025410000",0.000000,0.110000,5
"3080937000000",0.000000,0.330000,5
"4440052030000",0.000000,1.160000,5
"0202617000000",0.000000,0.252000,5
"0240010040000",0.000000,0.190000,5
"3300291000000",0.000000,0.061000,5
"3000023000000",0.000000,0.084000,5
"3500273000000",0.000000,0.197000,5
"3900739000000",0.000000,0.079000,5
"3940005110000",0.000000,0.730000,5
"3980901190000",0.000000,0.110000,5
"4140019980000",0.000000,0.210000,5
"4201351000000",0.000000,0.195000,5
"4200098000000",0.000000,0.432000,5
"5040075120000",0.000000,1.080000,5
"3301186000000",0.000000,0.216000,5
"5300360000000",0.000000,0.631000,5
"0640035210000",0.000000,0.350000,5
"4740006060000",0.000000,0.580000,5
"4102455000000",0.000000,0.057000,5
"1080934000000",0.000000,0.110000,5
"3300556000000",0.000000,0.152000,5
"3300628000000",0.000000,0.027000,5
"0202887000000",0.000000,0.128000,5
"2100077000000",0.000000,0.066000,5
"0640064302500",0.000000,0.002000,5
"2901055000000",0.000000,1.339000,5
"2340003600000",0.000000,0.145000,5
"2900315000000",0.000000,0.095000,5
"2880901510000",0.000000,0.380000,5
"2675259001900",0.000000,0.360000,5
"3260802000000",0.000000,0.340000,5
"1400922000000",0.000000,0.181000,5
"3800756000000",0.000000,0.048000,5
"2540019852500",0.000000,0.001000,5
"1000026000000",0.000000,0.165000,5
"1702229000000",0.000000,0.028000,5
"0202568000000",0.000000,0.145000,5
"1401395000000",0.000000,0.182000,5
"2540019400000",0.000000,0.360000,5
"2040219290000",0.000000,0.140000,5
"2140054010000",0.000000,1.160000,5
"2140054010000",1.660000,1.860000,5
"4001534000000",0.000000,0.108000,5
"2980901000000",0.000000,1.150000,5
"3300762000000",0.000000,0.105000,5
"0201996000000",0.000000,0.173000,5
"4500507000000",0.000000,0.378000,5
"4440026040000",0.000000,1.880000,5
"2004269002500",0.000000,0.002000,5
"1401284000000",0.000000,0.211000,5
"2800401000000",0.000000,0.076000,5
"1640003020000",0.000000,1.170000,5
"1900273000000",0.000000,0.095000,5
"1400311000000",0.000000,0.231000,5
"1501010000000",0.000000,0.092000,5
"2600552000000",0.000000,0.395000,5
"5240011000000",0.000000,3.630000,5
"0201834000000",0.000000,0.369000,5
"0400075000000",0.000000,0.223000,5
"1901765000000",0.000000,0.176000,5
"0380901360000",0.000000,0.150000,5
"1400023000000",0.000000,0.081000,5
"1300523000000",0.000000,0.462000,5
"2300637000000",0.000000,0.182000,5
"10400603825000001",0.000000,0.002000,5
"3501362000000",0.000000,0.271000,5
"1440220072500",0.000000,0.002000,5
"0800212000000",0.000000,0.560000,5
"5000442000000",0.000000,0.122000,5
"3740003082400",0.711000,0.773000,4
"5000802000000",0.000000,0.304000,5
"4201144000000",0.000000,0.411000,5
"5402143000000",0.000000,0.062000,5
"2900865000000",0.000000,0.287000,5
"2601157000000",0.000000,0.212000,5
"2340044020000",0.000000,0.150000,5
"1000071000000",0.000000,0.061000,5
"1900366000000",0.000000,0.276000,5
"0100059000000",0.000000,0.061000,5
"1702202000000",0.000000,0.198000,5
"4000750000000",0.000000,0.057000,5
"3800097000000",0.000000,0.226000,5
"35200400000EB",0.000000,0.560000,5
"35200400000EB",0.760000,16.120000,5
"50U0403000000",0.000000,1.939000,5
"4900403000000",0.000000,0.315000,5
"4900782000000",0.000000,0.059000,5
"1300533000000",0.000000,0.141000,5
"3840028060000",0.000000,1.110000,5
"23201190017NB0005B",0.000000,0.305000,5
"0202534000000",0.000000,0.148000,5
"3100628000000",0.000000,0.845000,5
"2000026000000",0.000000,0.330000,5
"4180902440000",0.000000,0.050000,5
"0400337000000",0.000000,0.338000,5
"3480939000000",0.000000,0.130000,5
"2000807000000",0.000000,0.414000,5
"5100217000000",0.000000,0.066000,5
"5040035050000",0.000000,6.840000,5
"3501204000000",0.000000,0.051000,5
"5401174000000",0.000000,0.075000,5
"3040008040000",0.000000,2.120000,5
"0202400000000",0.000000,0.142000,5
"3300589000000",0.000000,0.035000,5
"3001046000000",0.000000,0.106000,5
"2940007010000",0.000000,2.010000,5
"4140041010000",0.000000,0.200000,5
"0600754000000",0.000000,0.202000,5
"4200379000000",0.000000,0.066000,5
"30200520000EB",0.000000,44.740000,5
"30200520000EB",45.170000,58.820000,5
"0100062000000",0.000000,0.221000,5
"0600796000000",0.000000,0.188000,5
"5400979000000",0.000000,0.156000,5
"3901147000000",0.000000,0.092000,5
"4140016450000",0.000000,0.130000,5
"4100057000000",0.000000,0.100000,5
"2040060360000",0.000000,0.240000,5
"3800021000000",0.000000,0.191000,5
"0200321000000",0.000000,0.218000,5
"2800117000000",0.000000,0.070000,5
"5400450000000",0.000000,0.425000,5
"42U0001000000000B",0.000000,0.302000,5
"5400126000000",0.000000,0.100000,5
"1601309000000",0.000000,0.012000,5
"5400419000000",0.000000,0.318000,5
"1001037000000",0.000000,0.044000,5
"1601291000000",0.000000,0.027000,5
"2740062470000",0.000000,0.140000,5
"4100213000000",0.000000,0.088000,5
"2200044000000",0.000000,0.277000,5
"1200079000000",0.000000,0.103000,5
"0601007000000",0.000000,0.037000,5
"36400230025000001",0.000000,0.002000,5
"0640026170000",0.000000,1.420000,5
"3800267000000",0.000000,0.420000,5
"1700521000000",0.000000,0.176000,5
"5100260000000",0.000000,0.098000,5
"0640064730000",0.000000,0.210000,5
"1601944000000",0.000000,0.045000,5
"2840016310000",0.000000,0.150000,5
"2100143000000",0.000000,0.036000,5
"1800230000000",0.000000,0.090000,5
"4300219000000",0.000000,0.065000,5
"4740072010000",0.000000,2.920000,5
"2040119132500",0.000000,0.001000,5
"1901070000000",0.000000,0.294000,5
"1740024510000",0.000000,0.140000,5
"2040622360000",0.000000,0.090000,5
"2004610000000",0.000000,0.032000,5
"0200880000000",0.000000,0.038000,5
"5040012020000",0.000000,0.790000,5
"5000641000000",0.000000,0.167000,5
"2600100000000",0.000000,0.182000,5
"2980961002500",0.000000,0.001000,5
"1500403000000",0.000000,0.260000,5
"1600603000000",0.000000,0.037000,5
"1700431000000",0.000000,0.506000,5
"4840006090000",0.000000,0.870000,5
"0540027250000",0.000000,0.040000,5
"4102745000000",0.000000,0.130000,5
"4340031170000",0.000000,0.660000,5
"4200032000000",0.000000,0.059000,5
"2005317000000",0.000000,0.016000,5
"4000021000000",0.000000,0.107000,5
"1400689000000",0.000000,1.668000,5
"2900321000000",0.000000,0.087000,5
"0200589000000",0.000000,0.236000,5
"1940030010000",0.000000,0.190000,5
"2300361000000",0.000000,0.068000,5
"5340014070000",0.000000,3.137000,5
"2006422000000",0.000000,0.055000,5
"4700383000000",0.000000,0.162000,5
"3000149000000",0.000000,0.174000,5
"1400663000000",0.000000,0.083000,5
"3640028140000",0.000000,1.520000,5
"2340110510000",0.000000,0.070000,5
"1500750000000",0.000000,0.321000,5
"2080969000000",0.000000,0.080000,5
"4400583000000",0.000000,0.053000,5
"2340700120000",0.000000,0.100000,5
"2500605000000",0.000000,0.024000,5
"1340008040000",0.000000,0.200000,5
"2440052140000",0.000000,1.610000,5
"4300355000000",0.000000,0.512000,5
"4540004010000",0.000000,2.420000,5
"0640064030000",0.000000,0.080000,5
"2600896000000",0.000000,0.109000,5
"3000003030000",0.000000,2.249000,5
"1900884000000",0.000000,0.127000,5
"4900339000000",0.000000,0.228000,5
"4000567000000",0.000000,0.037000,5
"35100700017WB002AC",0.000000,0.186000,5
"3001281000000",0.000000,0.035000,5
"2800326000000",0.000000,0.145000,5
"0940050700000",0.000000,0.090000,5
"0540027090000",0.000000,0.420000,5
"1901405000000",0.000000,0.216000,5
"2480901760000",0.000000,0.180000,5
"2700039000000",0.000000,0.181000,5
"23201190000NB",0.000000,18.420000,5
"0800166000000",0.000000,0.364000,5
"1401065000000",0.000000,0.238000,5
"4100303000000",0.000000,0.061000,5
"2580906000000",0.000000,0.020000,5
"3100941000000",0.000000,0.255000,5
"20100770017NB0099A",0.000000,0.300000,5
"0280903490000",0.000000,0.390000,5
"4101749000000",0.000000,0.191000,5
"0600773002500",0.000000,0.006000,5
"2600733000000",0.000000,0.083000,5
"4740013020000",0.000000,0.220000,5
"2440083490000",0.000000,0.220000,5
"4001531000000",0.000000,0.164000,5
"5040007250000",0.000000,0.110000,5
"1340060182500",0.000000,0.002000,5
"0500375000000",0.000000,0.259000,5
"1200750000000",0.000000,0.706000,5
"4140035000000",0.000000,9.250000,5
"2400990000000",0.000000,0.378000,5
"1701096002500",0.000000,0.001000,5
"4800146000000",0.000000,0.126000,5
"5280906000000",0.000000,0.190000,5
"0800122000000",0.000000,0.075000,5
"0500560000000",0.000000,0.173000,5
"2500961000000",0.000000,0.247000,5
"4500584000000",0.000000,0.217000,5
"1600821000000",0.000000,0.131000,5
"3500815000000",0.000000,0.345000,5
"13100640026000180",0.000000,0.012000,5
"4001427000000",0.000000,0.100000,5
"1000768000000",0.000000,0.207000,5
"3600375000000",0.000000,0.046000,5
"1300997002500",0.000000,0.001000,5
"5540001020000",0.000000,3.620000,5
"0640035230000",0.000000,0.120000,5
"3400921000000",0.000000,0.081000,5
"3200320000000",0.000000,0.099000,5
"2340116200000",0.000000,0.040000,5
"2300252000000",0.000000,0.036000,5
"2700156000000",0.000000,0.406000,5
"17100790031NB0122F",-0.000000,0.036000,5
"5440050220000",0.000000,1.400000,5
"5100029000000",0.000000,0.273000,5
"2500698000000",0.000000,0.144000,5
"3001329000000",0.000000,0.259000,5
"2440016130000",0.000000,0.200000,5
"4600156000000",0.000000,0.254000,5
"2040219322500",0.000000,0.001000,5
"1900620000000",0.000000,0.042000,5
"2003306000000",0.000000,0.043000,5
"4102259000000",0.000000,0.557000,5
"1901325000000",0.000000,0.231000,5
"0200784000000",0.000000,0.517000,5
"3400366000000",0.000000,0.052000,5
"5480950000000",0.000000,0.360000,5
"3900926000000",0.000000,0.375000,5
"4000180000000",0.000000,0.076000,5
"35202500009NB",0.000000,0.680000,5
"2340044240000",0.000000,0.040000,5
"2004134000000",0.000000,0.074000,5
"2800918000000",0.000000,0.102000,5
"1040016400000",0.000000,0.180000,5
"0202366000000",0.000000,0.012000,5
"4540004020000",0.000000,2.670000,5
"0440019602500",0.000000,0.001000,5
"2540046020000",0.000000,0.470000,5
"0100441000000",0.000000,0.170000,5
"2800500000000",0.000000,0.081000,5
"0601291000000",0.000000,0.038000,5
"2900554000000",0.000000,0.337000,5
"3801446000000",0.000000,0.036000,5
"5200168000000",0.000000,0.222000,5
"2901358000000",0.000000,0.187000,5
"0640058010000",0.000000,0.100000,5
"1540009120000",0.000000,0.640000,5
"2540082010000",0.000000,0.980000,5
"2240003740000",0.000000,0.070000,5
"0740020002500",0.000000,0.001000,5
"0201349000000",0.000000,0.255000,5
"4240219710000",0.000000,0.220000,5
"0640011010000",0.000000,1.590000,5
"4102762000000",0.000000,0.457000,5
"4040060040000",0.000000,1.250000,5
"0200729000000",0.000000,0.289000,5
"0600937000000",0.000000,0.234000,5
"1700189000000",0.000000,0.027000,5
"5000187000000",0.000000,0.368000,5
"2740033250000",0.000000,0.350000,5
"2001296000000",0.000000,0.079000,5
"0240019000200",0.000000,0.022000,5
"2300111000000",0.000000,0.177000,5
"5300224000000",0.000000,0.600000,5
"3800173000000",0.000000,0.443000,5
"2340009280000",0.000000,0.160000,5
"1880966000000",0.000000,0.140000,5
"0440019212500",0.000000,0.001000,5
"1500322000000",0.000000,0.164000,5
"1701817000000",0.000000,0.101000,5
"3400027000000",0.000000,0.116000,5
"0180907000000",0.000000,0.250000,5
"4200302000000",0.000000,0.189000,5
"2240010360000",0.000000,1.100000,5
